:START_ID,:END_ID,:TYPE,weight
event/5992a9b4,why_marshes_become_more_flooded_du/47e59c55,PRODUCES_MOTIVATION,0.5
event/5992a9b4,why_stones_are_placed_to_allow_saf/20eed37f,PRODUCES_MOTIVATION,0.5
event/58a1550c,why_narrator_wants_to_watch_the_ma/0773c009,PRODUCES_MOTIVATION,0.562
event/58a1550c,why_curiosity_or_lingering_concern/aa804016,PRODUCES_MOTIVATION,0.437
event/7457e8c0,why_low_light_and_distance_simplif/ae9de53b,PRODUCES_MOTIVATION,1.0
event/113627e2,why_perspective_and_lighting_make_/d395b4ab,PRODUCES_MOTIVATION,1.0
event/e4f6d61e,why_sunset_or_sunrise_causing_red_/0552d625,PRODUCES_MOTIVATION,0.533
event/e4f6d61e,why_narrator’s_emotional_state_col/1e40e8f3,PRODUCES_MOTIVATION,0.467
event/c44b846d,why_narrator_is_looking_over_the_p/7b390a70,PRODUCES_MOTIVATION,0.571
event/c44b846d,why_beacon_and_gibbet_are_visually/179af235,PRODUCES_MOTIVATION,0.429
event/27a8f32e,why_narrator_has_prior_knowledge_o/9bdb5bea,PRODUCES_MOTIVATION,0.5
event/27a8f32e,why_beacon_is_visually_distinguish/45b74842,PRODUCES_MOTIVATION,0.5
event/fac558c4,why_narrator_is_recalling_or_obser/cdfc465c,PRODUCES_MOTIVATION,0.571
event/fac558c4,why_description_conveys_setting_mo/eb2f2f60,PRODUCES_MOTIVATION,0.429
event/8839c168,why_beacon’s_crude_cask-on-pole_ap/fdd604be,PRODUCES_MOTIVATION,0.571
event/8839c168,why_narrator’s_aesthetic_sensibili/7646fd54,PRODUCES_MOTIVATION,0.429
event/44060875,why_narrator_visually_distinguishe/7ecde5e0,PRODUCES_MOTIVATION,0.571
event/44060875,why_familiarity_with_what_a_gibbet/e1894af9,PRODUCES_MOTIVATION,0.429
event/6fb5cdfb,why_chains_are_visible_on_the_gibb/c2188146,PRODUCES_MOTIVATION,1.0
event/12ea4f34,why_narrator’s_knowledge_of_local_/08c7da19,PRODUCES_MOTIVATION,0.5
event/12ea4f34,why_seeing_the_chains_triggers_ass/656be015,PRODUCES_MOTIVATION,0.5
event/b9be3e25,why_man’s_apparent_physical_injury/f6d107b6,PRODUCES_MOTIVATION,0.5
event/b9be3e25,why_man’s_chosen_path_or_destinati/ac6ebc9c,PRODUCES_MOTIVATION,0.5
event/a05d1173,why_man’s_movement_toward_the_gibb/1f1b8b9a,PRODUCES_MOTIVATION,0.5
event/a05d1173,"why_narrator’s_fearful,_imaginativ/7d476632",PRODUCES_MOTIVATION,0.5
event/fe35090c,why_earlier_imagining_of_man_as_pi/d3b99b66,PRODUCES_MOTIVATION,0.562
event/fe35090c,why_gruesome_knowledge_that_pirate/71453309,PRODUCES_MOTIVATION,0.437
event/dff3750c,why_horrifying_mental_image_of_a_d/410fd927,PRODUCES_MOTIVATION,0.562
event/dff3750c,why_narrator’s_existing_fearfulnes/c7ddd5ea,PRODUCES_MOTIVATION,0.437
event/3502a40c,why_narrator_looks_around_followin/0854c60e,PRODUCES_MOTIVATION,0.533
event/3502a40c,why_cattle_physically_move_their_h/ce72e3ab,PRODUCES_MOTIVATION,0.467
event/3537150d,why_presence_and_movement_of_the_l/4caa2160,PRODUCES_MOTIVATION,1.0
event/f2699605,why_cattle’s_apparent_interest_in_/03798462,PRODUCES_MOTIVATION,0.5
event/f2699605,why_narrator’s_heightened_imaginat/53b3640a,PRODUCES_MOTIVATION,0.5
event/8d93d9a6,why_ongoing_fear_of_the_horrible_y/44de92cf,PRODUCES_MOTIVATION,0.5
event/8d93d9a6,why_checking_surroundings_for_pote/1d9ebcad,PRODUCES_MOTIVATION,0.5
event/f34f15d2,why_horrible_young_man_is_not_pres/98faf2d2,PRODUCES_MOTIVATION,0.6
event/f34f15d2,why_landscape_offers_limited_place/915df9af,PRODUCES_MOTIVATION,0.4
event/a4ef5b2f,why_uncertainty_about_where_the_ho/6a503f54,PRODUCES_MOTIVATION,0.5
event/a4ef5b2f,why_already_heightened_fear_from_e/227b1c79,PRODUCES_MOTIVATION,0.5
event/358b19a5,why_renewed_fear_of_danger_from_th/a6de828f,PRODUCES_MOTIVATION,0.543
event/358b19a5,why_home_represents_safety_and_ref/5436aae6,PRODUCES_MOTIVATION,0.457
