:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/1a42e10d,event/02fe6274,CAUSES,enables,"His careful movement among the nettles suggests wariness and avoidance, which enables the narrator to perceive him as if he were eluding the grasp of dead people.",+,0.66,0.7,151,153
event/1018d19f,event/05df8b00,CAUSES,causes,The first character turning to look for the narrator prompts the narrator to respond by looking back over their shoulder.,+,0.73,0.76,158,162
event/9f8ddc2a,event/b4b405d2,CAUSES,enables,The inscription on his tombstone provides the basis or justification for the narrator choosing and using the name Pip.,+,0.68,0.72,1,4
event/ee808686,event/cdd12b92,CAUSES,causes,"The question about the mother likely prompts an emotional or cognitive reaction that interrupts the character’s action, leading them to stop.",0,0.7,0.73,73,76
event/06fd1a82,event/3d2209f9,CAUSES,enables,"Pip’s mention of Joe Gargery and his trade as a blacksmith gives the interrogator the information prompting the remark “Blacksmith, eh?”",0,0.71,0.86,91,93
event/03a16122,event/30e7b4c2,CAUSES,causes,"Being undersized for his age implies physical underdevelopment, which directly contributes to a lack of bodily strength.",-,0.78,0.9,63,64
event/4097d9c3,event/b6af4129,CAUSES,enables,"Clasping himself helps him physically stabilize his body, allowing him to limp toward the church wall despite his condition.",-,0.66,0.71,148,149
event/9d4826eb,event/c0338f19,CAUSES,enables,"By preventing the young man from harming the listener, the speaker creates a safe situation that allows them to ask for a response, making the question socially and physically possible.",0,0.7,0.79,135,137
event/44060875,event/dff3750c,CAUSES,causes,"Seeing or imagining the gibbet triggers a strong emotional and physical shock, leading the narrator to experience a terrible startle or fright.",-,0.83,0.88,175,181
event/74e4ec3b,event/563c1f45,CAUSES,causes,"The fear of having his throat cut motivates the speaker to plead in terror, so the perceived threat directly causes the pleading response.",-,0.88,0.93,45,46
event/d7ce68d3,event/22f30416,CAUSES,enables,Pip’s coming to him early at the Battery allows the convict to remind him of their agreement and command him to go home and fulfill it.,+,0.63,0.74,140,142
event/6fb5cdfb,event/fe35090c,CAUSES,enables,"Having chains attached makes it possible for the character to hook himself back up to them afterward, facilitating his return to the bound state.",0,0.78,0.78,176,180
event/74e4ec3b,event/e795d099,CAUSES,aggravates,"Pip’s terrified pleading signals weakness and desperation, encouraging the man to press his demand more forcefully and impatiently.",-,0.63,0.79,45,48
event/09c38e9b,event/f8dfca42,CAUSES,causes,"Seeing him turning likely prompts an emotional or practical decision, leading the narrator to choose to go home.",+,0.72,0.78,159,160
event/9e14d91a,event/92593720,CAUSES,causes,Eating the bread ravenously likely leaves crumbs or taste prompting him to lick his lips afterward as a direct physical consequence.,+,0.7,0.78,59,61
event/c0338f19,event/a810a518,CAUSES,causes,"The direct question prompts the speaker to respond with a commitment to get the file, functioning as an immediate conversational cause of the decision and statement.",+,0.82,0.86,137,138
event/fb5d8b17,event/c2cd321c,CAUSES,enables,"The man’s sudden rising from among the graves reveals his physical appearance, allowing the description of his hatless head, broken shoes, and rag to become apparent.",0,0.63,0.81,37,41
event/e4b37495,event/5ba94de8,CAUSES,enables,"Her difficulty in keeping the young man away creates an obligation or motivation for her to find and give him food, making the food-giving possible or likely.",+,0.58,0.62,136,139
event/65951c40,event/f996f4a5,CAUSES,causes,"The existence and arrangement of the five stone lozenges functions as a memorial marker, thereby making them sacred to the memory of the five brothers.",+,0.69,0.8,17,18
event/46f1e07c,event/0690c0bb,CAUSES,causes,"Not seeing the father leaves a gap in direct knowledge, prompting the narrator to imagine and construct first ideas about what fathers are like.",0,0.86,0.87,7,11
event/fe35090c,event/3537150d,CAUSES,causes,"The man’s movement to return and reconnect himself draws the cattle’s attention, prompting them to lift their heads and watch him.",+,0.7,0.76,180,183
event/e250f02e,event/568f5a05,CAUSES,causes,"The repeated dark looks at his leg and the narrator suggest rising emotion or decision, culminating in the physical act of grabbing the narrator by both arms.",-,0.73,0.78,95,97
event/568f5a05,event/924bad1e,CAUSES,enables,"Grasping the narrator’s arms stabilizes and draws them closer, physically positioning their faces so that his eyes can gaze intensely into theirs.",+,0.68,0.74,97,99
event/b8b9a5de,event/053465f5,CAUSES,prevents,"If the dead had succeeded in twisting his ankle and pulling him in, he would not have been able to get over the obstacle; their failed attempt indirectly allows his recovery and movement.",+,0.47,0.62,154,157
event/1fbc8df7,event/683d217a,CAUSES,causes,"His threatening, unstable physical state and aggressive demeanor lead directly into the action of seizing the narrator by the chin.",+,0.7,0.77,43,44
event/bb0ab1a9,event/13e437c2,CAUSES,causes,The young man’s peculiar way of reaching a boy emotionally and internally enables his later ability to approach and tear him open; his intimate access leads to the violent act.,-,0.88,0.86,131,134
event/eb8e1bf4,event/943d6f9d,CAUSES,causes,His muttering while considering reflects a thinking process that directly leads to him asking the question about who the other lives with.,+,0.78,0.79,87,88
event/cdd12b92,event/d64d97ac,CAUSES,causes,Stopping creates a pause and opportunity that leads the narrator to timidly speak and point something out to the addressed ‘sir’.,+,0.63,0.7,76,79
event/3b82785c,event/5ee56164,CAUSES,enables,"Because there were no photographs, the narrator had to rely on imagination or indirect descriptions, which allowed him to form his own mental image of the man.",0,0.79,0.82,10,14
event/a8270e8c,event/d8cf9c97,CAUSES,causes,"The fearful or disgusting image of an eel triggers a physical reaction of revulsion and fear, leading him to hug his shuddering body as if to keep himself together.",-,0.7,0.65,146,147
event/d216f955,event/2fef2e83,CAUSES,enables,"Identifying her as Pip’s sister, Mrs. Joe Gargery, sets up the information that she is married to the blacksmith; the first clause introduces the subject that the second elaborates on.",0,0.53,0.7,5,6
event/71a0e894,event/dbb7feb8,CAUSES,enables,"The setting near the sea and winding river provides a vivid, distinctive environment that enables the narrator to form a strong early impression of the identity of things.",+,0.5,0.6,24,25
event/9c9a24d0,event/13ae11ec,CAUSES,enables,"Her silence and failure to reveal having seen him is a condition he sets for sparing her life, enabling the outcome that she is allowed to live.",+,0.9,0.92,125,126
event/28349599,event/d08d256e,CAUSES,causes,"The timid explanation, pointing out Georgiana and stating she is the speaker’s mother, prompts the listener’s exclamation and return of attention or physical movement toward the speaker.",+,0.74,0.83,78,81
event/1fbc8df7,event/74e4ec3b,CAUSES,causes,"The man’s threatening, menacing appearance and behavior terrify the narrator, prompting a desperate verbal plea not to be harmed.",+,0.9,0.9,43,45
event/21fd5641,event/cb11de79,CAUSES,enables,"His returning initiates or resumes the conversation, which leads him to ask the question about the listener’s father and mother.",0,0.6,0.64,82,83
event/30e7b4c2,event/5b47294a,CAUSES,aggravates,"The narrator’s admission of weakness emboldens the man, intensifying his domineering and threatening attitude, leading him to boast he could eat them.",-,0.53,0.6,64,65
event/80747884,event/35261591,CAUSES,enables,"Realizing the wind comes from the sea frames the environment as vast and threatening, enabling Pip’s fear and tears by providing a concrete, ominous source to be afraid of.",-,0.63,0.68,34,35
event/6fb5cdfb,event/12ea4f34,CAUSES,enables,"Chains hanging from the gibbet are remnants of the restraints that once held the pirate, making it possible for the pirate to have been secured there in the past.",0,0.63,0.71,176,177
event/9f8ddc2a,event/86c11f9a,CAUSES,enables,Calling himself Pip is based on his family name Pirrip; his self-naming practice reflects and enables him to state his father’s family name as Pirrip.,+,0.55,0.6,1,3
event/e6bdb737,event/3d2209f9,CAUSES,causes,Hearing that Joe Gargery is a blacksmith prompts the interlocutor to repeat and question the occupation with interest.,+,0.82,0.88,92,93
event/78bb8d18,event/3d8b7b26,CAUSES,prevents,"The threat that his organs will be torn out and eaten is meant to coerce him into bringing the file and food, using fear of harm to prevent disobedience.",-,0.86,0.86,123,127
event/7457e8c0,event/c44b846d,CAUSES,enables,The darkness and indistinct outline of the marshes create visual conditions where only a few black objects stand out and can be faintly discerned.,0,0.65,0.76,168,171
event/13e437c2,event/9d4826eb,CAUSES,prevents,The speaker’s present action of keeping the young man away stops him from creeping up and tearing the other person open.,-,0.96,0.94,134,135
event/b51d09a9,event/01205b39,CAUSES,enables,"The speaker sees the narrator’s helpless gaze, which prompts or enables him to address the question of whether the narrator will be allowed to live.",+,0.72,0.76,100,101
event/b4b405d2,event/46f1e07c,CAUSES,enables,"The narrator’s lack of direct knowledge of his father means he must rely on secondary sources, such as the tombstone, as an authority about him.",0,0.68,0.68,4,7
event/13e437c2,event/e4b37495,CAUSES,causes,The young man creeping toward and tearing him open is the direct threat that makes it hard to keep the young man away from his insides; the described impending attack causes the difficulty in holding him off.,-,0.86,0.87,134,136
event/d22bfe36,event/d9c41ae0,CAUSES,enables,"Living in the marsh country places the narrator near the bleak, nettle-grown churchyard, making it possible for him to discover that the place is in fact the churchyard.",0,0.47,0.7,23,27
event/d7ce68d3,event/c44b846d,CAUSES,enables,"Arriving early at the Battery positions the narrator at the river’s edge at that specific time, enabling him to observe and faintly make out the two black things in the distant prospect.",+,0.56,0.64,140,171
event/5b47294a,event/13c084be,CAUSES,causes,"His desire to eat the boy and accompanying threat motivate him to hold the boy more tightly against the tombstone, reinforcing his control.",-,0.78,0.83,65,69
event/3b82785c,event/68c1242a,CAUSES,enables,The absence of photographs in earlier times makes written letters and their shapes an important medium for memory and representation of the father.,+,0.53,0.64,10,13
event/ddf98077,event/6985cfc3,CAUSES,causes,"Turning the observer upside down directly produces the perception of the world inverted, with the steeple appearing under their feet and the object going head over heels.",+,0.9,0.9,53,56
event/10e4fcca,event/d721ba2e,CAUSES,enables,The threat of having his heart and liver taken out is used as coercion to ensure compliance in getting food (“wittles”); the demand for food sets the condition under which the threat is issued.,-,0.76,0.8,107,111
event/04beb116,event/e46fa1ab,CAUSES,causes,Tilting the speaker again is done for the purpose of increasing their sense of helplessness and danger; the action is a direct means to produce that emotional state.,+,0.78,0.9,104,108
event/35a54733,event/d64d97ac,CAUSES,enables,"The person stopping and looking over his shoulder provides an opportunity or cue for the narrator to speak up and timidly explain, facilitating the utterance.",+,0.64,0.7,77,79
event/fb5d8b17,event/444ddda0,CAUSES,causes,"The man starting up from among the graves reveals his appearance and clothing, resulting in the description of him as fearful, in coarse grey, with an iron on his leg.",0,0.64,0.77,37,40
event/02fe6274,event/b8b9a5de,CAUSES,causes,"His fearful, evasive look imagines or invokes the dead reaching from their graves, turning his sense of being pursued by them into the image of hands grabbing his ankle.",-,0.7,0.74,153,154
event/b51d09a9,event/1596267d,CAUSES,enables,"Her helpless upward gaze likely encourages or permits his continued questioning and physical tilting, signaling vulnerability and lack of resistance.",+,0.62,0.68,100,103
event/113627e2,event/c44b846d,CAUSES,enables,"The river’s diminished breadth and darkness reduce overall visual contrast, making the remaining two black objects stand out and thus be faintly discernible.",+,0.71,0.78,169,171
event/13ae11ec,event/3d8b7b26,CAUSES,prevents,"Being let live is conditional on avoiding the punishment of having the heart and liver torn out; if you are allowed to live, the execution does not occur.",-,0.86,0.86,126,127
event/7457e8c0,event/27a8f32e,CAUSES,enables,"The clear visibility of the long black horizontal line of the marshes makes the beacon distinguishable as a guiding light for sailors, enabling them to steer by it.",+,0.64,0.71,168,172
event/b6af4129,event/ae8be187,CAUSES,enables,Limping toward the wall is the action that brings him to it; reaching the wall is the natural next step enabled by the approach.,+,0.84,0.9,149,156
event/cb11de79,event/932e3405,CAUSES,enables,"The question about Pip’s parents prompts him to respond by identifying them, enabling his statement about his father and mother.",0,0.7,0.78,83,84
event/90f82186,event/1fbc8df7,CAUSES,aggravates,"The violent threat heightens the character’s fear and distress, intensifying his shivering, glaring, growling, and chattering teeth.",-,0.7,0.78,39,43
event/bd898780,event/094860c9,CAUSES,enables,Holding the narrator upright and in place positions and restrains them so the speaker can continue addressing them in fearful terms.,0,0.86,0.86,121,122
event/04dfa728,event/3813cb18,CAUSES,prevents,Being giddy suggests excitement or lightheadedness that the narrator speculates might ward off or counteract feeling sick.,-,0.47,0.52,114,117
event/e795d099,event/f41528d9,CAUSES,causes,"The man’s command or prompting leads to a subsequent pause in which he turns his attention and looks at the narrator, producing the described moment of observation.",+,0.54,0.64,48,52
event/d02011f6,event/279aad17,CAUSES,enables,"The character runs in part as a strategy to distract themselves and prevent crying, so the motive to keep from crying mentally enables the decision to make a short run.",+,0.52,0.66,71,75
event/568f5a05,event/01b3f289,CAUSES,enables,"Holding the narrator by both arms provides physical leverage and support, allowing the person to tilt the narrator back without them falling.",+,0.93,0.95,97,98
event/a8270e8c,event/4097d9c3,CAUSES,causes,"The exclamation about an eel startles or frightens him, leading him to clasp himself as a physical reaction to shock or anxiety.",-,0.61,0.7,146,148
event/cc3c5b2c,event/3b5d10c4,CAUSES,enables,"The instruction to bring them both to the speaker prompts or licenses the physical action of tilting the speaker again, likely as part of ongoing handling or positioning.",0,0.42,0.6,109,112
event/29ec39d5,event/13e437c2,CAUSES,causes,"The boy’s attempt to hide prompts the young man to seek him out, leading to the young man creeping toward him and tearing him open.",-,0.9,0.86,132,134
event/932e3405,event/bf49e657,CAUSES,causes,The speaker’s confirmation and added detail prompts the listener to react with a muttered exclamation and reflective consideration.,+,0.64,0.78,84,86
event/3b5d10c4,event/d21030e4,CAUSES,causes,"The act of tilting the speaker again likely creates physical instability or threat, directly provoking intense fear.",+,0.77,0.76,112,113
event/04dfa728,event/638e6668,CAUSES,enables,"Being giddy suggests excitement or pleasure, which could motivate or make it easier for the person to attend more often.",+,0.55,0.53,114,118
event/9c9a24d0,event/3d8b7b26,CAUSES,prevents,"The threat of having one’s heart and liver torn out, roasted, and eaten is used as a deterrent to prevent the person from speaking or signaling about having seen the speaker.",-,0.91,0.9,125,127
event/f996f4a5,event/8f56e35c,CAUSES,causes,"The emotional significance and sacred memory of the five little brothers shapes and sustains the narrator’s deeply held religious belief, making that memory the psychological source of the belief.",+,0.71,0.78,18,20
event/cc3c5b2c,event/d21030e4,CAUSES,causes,"The speaker’s command implies a threatening or coercive intent, which directly intimidates the listener and makes them feel dread and fear.",-,0.71,0.8,109,113
event/568f5a05,event/01205b39,CAUSES,enables,"Grabbing the narrator by both arms physically restrains and focuses him, enabling the speaker to threaten and question whether he will be allowed to live.",-,0.84,0.86,97,101
event/057be3e2,event/2e74e82a,CAUSES,enables,Pip’s presence with the hidden young man allows him to address and be heard by the young man; close proximity enables the communication.,+,0.7,0.74,129,130
event/d02011f6,event/28349599,CAUSES,enables,"The desire to hold back tears motivates her to speak and explain timidly instead of breaking down, making the explanation possible as a coping action.",+,0.62,0.69,71,78
event/8d0c313b,event/d8cf9c97,CAUSES,causes,"Feeling the cold wet surroundings makes him physically cold and distressed, leading him to hug his shuddering body to preserve warmth and composure.",-,0.75,0.86,143,147
event/96b4b311,event/65951c40,CAUSES,enables,"The inscription implies the parents are buried there, which contextually enables understanding that the nearby five stone lozenges mark their children’s graves.",0,0.46,0.6,15,17
event/32bd6a82,event/3813cb18,CAUSES,enables,"Clinging to him with both hands suggests seeking comfort or support, which could help the speaker feel more secure and thus less likely to feel sick.",+,0.56,0.68,115,117
event/914df750,event/cdd12b92,CAUSES,causes,"The man's exclamation grabs attention or asserts authority, prompting the other party to stop what they are doing or saying.",+,0.83,0.84,72,76
event/e9d42c78,event/129d572c,CAUSES,aggravates,"Being seated on a high tombstone likely induces fear or instability, intensifying the narrator’s emotional and physical reaction, leading to trembling.",+,0.61,0.72,57,58
event/dbd279e1,event/13e437c2,CAUSES,causes,The boy’s attempts to hide and protect himself in bed prompt the young man to seek him out and violently breach that protection.,-,0.86,0.86,133,134
event/2af64edc,event/b8b9a5de,CAUSES,enables,The brambles around the mounds provide the physical means by which something from the graves can catch his ankle and pull him in.,-,0.72,0.79,152,154
event/e4f6d61e,event/8839c168,CAUSES,enables,The vivid description of the sky as angry red and dense black lines facilitates perceiving it as ugly when viewed up close.,-,0.68,0.73,170,174
event/e8d7548a,event/58a1550c,CAUSES,causes,"The narrator stops to look after him because he sees the man going on again towards the river, prompting the observational pause during which the marshes are described.",0,0.73,0.86,163,167
event/9102df6e,event/129d572c,CAUSES,causes,"Emptying the pockets likely occurred during or after a threatening or invasive act (e.g., robbery), which led to the narrator being placed on a tombstone and trembling with fear and shock.",-,0.7,0.72,54,58
event/a05d1173,event/3537150d,CAUSES,causes,"The boy’s dramatic, pirate-like appearance and movement down the hill draws the cattle’s attention, prompting them to lift their heads and stare.",+,0.8,0.83,179,183
event/92593720,event/388d9c2b,CAUSES,causes,"The man licking his lips suggests appetite or desire, which implies he finds the people fat or substantial enough to eat or enjoy, leading to his statement that they were fat.",+,0.63,0.68,61,62
event/32bd6a82,event/638e6668,CAUSES,enables,"Clinging to him with both hands suggests increased physical and emotional focus, which may help the narrator pay closer attention and thus attend more.",+,0.63,0.69,115,118
event/ab66d876,event/d02011f6,CAUSES,causes,Engaging in some action to keep oneself occupied helps distract from and thus avoid crying.,-,0.73,0.78,70,71
event/279aad17,event/cdd12b92,CAUSES,enables,Making a short run leads to a natural point where one slows and stops; the run sets up the condition that culminates in stopping.,0,0.52,0.63,75,76
event/e76ab6c2,event/cc3c5b2c,CAUSES,enables,Getting the file is a prerequisite step that allows the subsequent action of bringing both the items/persons to the speaker.,+,0.64,0.76,105,109
event/6fb5cdfb,event/b9be3e25,CAUSES,enables,"Chains hanging from the object likely encumber or weigh the man down, contributing to his limping movement toward it.",-,0.54,0.55,176,178
event/e4b37495,event/a810a518,CAUSES,enables,"The pressure of holding the young man off likely motivates or makes it more necessary for the speaker to promise getting the file, enabling the decision to comply.",+,0.5,0.65,136,138
event/afd9ead4,event/90f82186,CAUSES,causes,"The initial shouted command to be quiet escalates into a more explicit verbal threat, representing a continuation and intensification of the same intimidating act.",-,0.8,0.78,38,39
event/b7880c6e,event/04dfa728,CAUSES,causes,"Tilting someone physically disrupts balance and inner ear equilibrium, directly producing a giddy, dizzy feeling.",+,0.86,0.9,110,114
event/ff53969a,event/9f8ddc2a,CAUSES,causes,"Because the narrator as an infant could only pronounce the short form 'Pip' from the longer names, this led him to adopt and use 'Pip' as his own name.",+,0.95,0.97,0,1
event/7457e8c0,event/113627e2,CAUSES,enables,"Describing the marshes as a black horizontal line sets up a visual comparison that allows the river to be described in similar linear terms, enabling the perception of parallel horizontal forms.",0,0.51,0.78,168,169
event/8d93d9a6,event/358b19a5,CAUSES,causes,"Looking around for the horrible young man makes the narrator aware or fearful, prompting them to flee and run home without stopping.",+,0.7,0.79,185,188
event/68c1242a,event/28f8e8b5,CAUSES,causes,"The child infers the mother’s appearance from the appearance of the father’s handwritten letters, treating their shape or quality as evidence about her freckles and health.",+,0.76,0.78,13,16
event/ae8be187,event/053465f5,CAUSES,enables,"Reaching the low church wall presents an obstacle whose height and nature allow him to climb over it, despite his numbed and stiff legs.",+,0.7,0.78,156,157
event/e8d7548a,event/771ccb33,CAUSES,causes,"Going on towards the river entails continuing his journey, which leads him to walk among the great stones despite his sore feet.",-,0.67,0.78,163,165
event/ae8be187,event/1018d19f,CAUSES,causes,"Reaching the low church wall provides a natural stopping point or vantage, prompting him to turn and look back for the narrator.",+,0.76,0.78,156,158
event/ab66d876,event/302d0834,CAUSES,causes,"The speaker keeps himself partly upon something (likely a branch or ledge), creating a movement or disturbance that triggers the other person’s reaction, causing him to start.",+,0.62,0.63,70,74
event/9d4826eb,event/5ba94de8,CAUSES,enables,"By restraining the young man, the speaker retains the ability and time to collect and give broken bits of food, an act that might not be possible if the young man were free to harm.",+,0.62,0.69,135,139
event/74e4ec3b,event/d7f09b8b,CAUSES,enables,"The boy’s terrified pleading makes it clear he is vulnerable and compliant, prompting the man to command him to show where he lives rather than immediately harm him.",-,0.6,0.68,45,49
event/d721ba2e,event/04dfa728,CAUSES,causes,"The threat (“I’ll have your heart and liver out”) frightens or unsettles the listener, making them emotionally overwhelmed and thus feel giddy.",-,0.7,0.7,111,114
event/04beb116,event/9b2f811b,CAUSES,causes,Tilting the speaker again is done for the purpose of increasing their sense of helplessness and danger; the action is a direct means to produce that emotional state.,+,0.78,0.9,104,106
event/78bb8d18,event/9c9a24d0,CAUSES,causes,"The threat, conditioned on bringing the file and food, coerces silence: complying with the demand is tied to not speaking or signaling about the man’s presence.",-,0.86,0.86,123,125
event/22f30416,event/b7ae7e88,CAUSES,aggravates,"The threatening reminder and command intensify Pip’s distress and discomfort with his situation, prompting his escapist wish to be something else, like a frog.",-,0.68,0.78,142,145
event/02fe6274,event/4213b5a1,CAUSES,prevents,"Looking into the narrator’s eyes as if escaping the dead suggests an effort to avoid being dragged by them, which implicitly resists or counters the pull on his ankle.",-,0.53,0.58,153,155
event/2119561a,event/924bad1e,CAUSES,causes,"Coming closer reduces distance so their eyes align and intensify direct eye contact, making his gaze more powerful.",+,0.85,0.84,96,99
event/a4ef5b2f,event/358b19a5,CAUSES,causes,"The renewed fear motivates the narrator to flee quickly, directly prompting the continuous run home.",+,0.97,0.96,187,188
event/3d2209f9,event/568f5a05,CAUSES,enables,The blacksmith’s verbal address initiates the interaction and provides a social context in which he then physically takes the speaker by both arms.,0,0.6,0.68,93,97
event/3537150d,event/a4ef5b2f,CAUSES,causes,"The unexpected, collective gaze of the cattle on the character likely heightens his sense of being watched or threatened, triggering renewed fear.",-,0.7,0.78,183,187
event/b51d09a9,event/04beb116,CAUSES,causes,"The narrator’s eyes looking helplessly into his intensify the narrator’s internal feeling, directly heightening the sense of helplessness and danger.",+,0.9,0.9,100,104
event/3e5b1c03,event/30e7b4c2,CAUSES,causes,"The man’s comment about the boy’s fat cheeks implies he is overfed or pampered, which in the narrative context contributes to him being physically weak, hence ‘not strong.’",-,0.52,0.6,60,64
event/cdd12b92,event/35a54733,CAUSES,enables,Stopping is a prerequisite that allows the additional action of looking over his shoulder to occur in the described sequence.,0,0.62,0.69,76,77
event/ddf98077,event/df5a27b6,CAUSES,enables,"Being turned upside down likely emptied my pockets, making it so that only a piece of bread remained in them.",0,0.62,0.6,53,55
event/13c084be,event/d02011f6,CAUSES,causes,Holding tighter to the tombstone provides a physical focus and sense of control that helps him restrain or manage his urge to cry.,+,0.8,0.85,69,71
event/44060875,event/12ea4f34,CAUSES,enables,The existence of the gibbet made it possible for it to have once held a pirate.,0,0.78,0.86,175,177
event/aa39b6e8,event/0690c0bb,CAUSES,causes,The speaker’s reference to their mother prompts or shapes their earliest imaginative ideas about what ‘they’ (likely parents or adults) were like.,+,0.61,0.65,8,11
event/dff3750c,event/f2699605,CAUSES,enables,"The emotional jolt from the thought triggers reflective concern about others’ opinions, making the subsequent wondering possible.",+,0.65,0.71,181,184
event/d8cf9c97,event/4097d9c3,CAUSES,causes,"The act of hugging his shuddering body in both arms is described as clasping himself to hold himself together, presenting the clasping as the immediate consequence of the hug.",+,0.9,0.9,147,148
event/6985cfc3,event/129d572c,CAUSES,causes,"Being forcefully flipped head over heels disorients and frightens the narrator, leading them to end up trembling while seated on a high tombstone.",+,0.7,0.78,56,58
event/2e74e82a,event/13e437c2,CAUSES,causes,"Hearing the speaker’s words likely informs or motivates the young man to stealthily approach and attack, making the speech a causal trigger for his violent action.",+,0.79,0.78,130,134
event/f34f15d2,event/a4ef5b2f,CAUSES,causes,"Not seeing any signs of him makes the narrator infer danger or loss, which directly triggers renewed fear.",-,0.8,0.86,186,187
event/e4f6d61e,event/c44b846d,CAUSES,enables,"The description of an overwhelmingly red and black sky establishes low light and visual contrast, which makes it possible to faintly distinguish the only two black objects against the dim scene.",0,0.5,0.63,170,171
event/2af64edc,event/4213b5a1,CAUSES,enables,"The brambles around the green mounds create a tangled, uneven environment that makes it easier for someone to catch their foot and twist an ankle, leading to being pulled in.",-,0.62,0.69,152,155
event/68c1242a,event/96b4b311,CAUSES,enables,The shape and style of the letters on the father’s inscription determine or allow the recognizable character and turn of the added phrase about Georgiana.,+,0.74,0.7,13,15
event/d21030e4,event/fc97900b,CAUSES,causes,"Being dreadfully frightened makes the speaker physically or emotionally unstable, prompting the plea to be allowed to stand upright for security or composure.",+,0.73,0.78,113,116
event/fb5d8b17,event/afd9ead4,CAUSES,causes,"The man’s sudden movement from among the graves startles or prompts him to speak, leading directly to the terrible voice shouting “Hold your noise!”",+,0.86,0.9,37,38
event/82bd848c,event/9795a963,CAUSES,aggravates,"The speaker’s near-decision to act (“half a mind to’t”) prompts the narrator to urgently plead that he not do it, heightening the emotional intensity of the interaction.",-,0.47,0.66,67,68
event/8f56e35c,event/80d9815d,CAUSES,causes,"The belief religiously held leads the speaker to refrain from ‘taking them out’ in this life, implying the belief motivates postponing or avoiding that action.",-,0.7,0.78,20,22
event/bb0ab1a9,event/29ec39d5,CAUSES,causes,"Because the young man can uniquely reach a boy’s inner feelings and understanding, any attempt by the boy to conceal himself emotionally or psychologically becomes futile.",+,0.82,0.9,131,132
event/3b89f491,event/2e74e82a,CAUSES,causes,"The speaker’s assurance of not being alone is realized because the young man is present and listening, so his hearing the words is what makes the statement true.",+,0.79,0.78,128,130
event/6fb5cdfb,event/a05d1173,CAUSES,enables,"The chains contribute to his pirate-like appearance, making others imagine he is the pirate come to life and descended among them.",+,0.73,0.78,176,179
event/f2699605,event/a4ef5b2f,CAUSES,aggravates,"Reflecting on whether others shared the thought likely intensified the narrator’s anxiety, contributing to renewed fear.",+,0.62,0.63,184,187
event/33300d9f,event/563c1f45,CAUSES,causes,"The man’s harsh treatment and threatening actions provoke fear in the narrator, leading them to plead in terror.",-,0.86,0.86,42,46
event/563c1f45,event/d4b3ba3d,CAUSES,aggravates,"The speaker’s terrified pleading likely heightens the man’s interest or dominance, prompting him to demand a repetition and stare more intently.",-,0.6,0.61,46,47
event/d721ba2e,event/32bd6a82,CAUSES,causes,"The violent threat terrifies the listener, prompting a desperate physical reaction of clinging to the speaker for safety or pleading, driven by fear.",-,0.9,0.9,111,115
event/94b40161,event/8080975d,CAUSES,causes,The tremendous dip and roll is the physical action that produces the exaggerated perception that the church jumps over its weathercock.,+,0.89,0.95,119,120
event/9795a963,event/d02011f6,CAUSES,enables,Expressing the hope aloud serves as an emotional strategy that helps the speaker maintain composure and avoid crying.,+,0.77,0.83,68,71
event/c44b846d,event/27a8f32e,CAUSES,enables,"The narrator seeing two black things allows identification of one as the beacon used by sailors to steer, linking the visible object to its guiding role.",+,0.74,0.78,171,172
event/b8b9a5de,event/4213b5a1,CAUSES,enables,Their stretching up out of the graves is the action that makes it possible for them to grab his ankle and pull him in.,-,0.79,0.86,154,155
event/057be3e2,event/29ec39d5,CAUSES,causes,"The extraordinary abilities implied by the young man’s superiority make it futile for a boy to hide from him, leading to the conclusion that any attempt at hiding would fail.",+,0.79,0.83,129,132
event/46f1e07c,event/1c1eb444,CAUSES,enables,"Not seeing the father makes it impossible to see any likeness to him in others, thus enabling the lack of perceived resemblance.",0,0.73,0.83,7,9
event/d08d256e,event/cb11de79,CAUSES,enables,"His returning initiates or resumes the conversation, which leads him to ask the question about the listener’s father and mother.",0,0.6,0.64,81,83
event/9c9a24d0,event/3b89f491,CAUSES,enables,"The threat that he is not alone is used as a reason the listener must stay silent about having seen him, implying his claimed companionship supports enforcing their silence.",-,0.47,0.62,125,128
event/5ba94de8,event/d7ce68d3,CAUSES,enables,Coming to him early at the Battery provides the opportunity and setting for bringing him whatever broken bits of food are available.,+,0.63,0.67,139,140
event/a810a518,event/088dd70e,CAUSES,aggravates,"The speaker’s promise to get the file provokes the man to escalate pressure, demanding an oath and intensifying the interaction.",-,0.6,0.7,138,141
event/9102df6e,event/6985cfc3,CAUSES,enables,"Emptying his pockets likely prepares or lightens him for the tumbling motion described, enabling the head-over-heels movement without items falling out.",0,0.4,0.55,54,56
event/5b47294a,event/82bd848c,CAUSES,causes,"The man’s declaration that he could eat them, expressed with a threatening gesture, leads directly to his further claim that he is half inclined to do so, intensifying the same aggressive intent.",+,0.78,0.83,65,67
event/1c1eb444,event/3b82785c,CAUSES,enables,The absence of photographs in that earlier era explains why the speaker never saw any likeness of them; the temporal context enables the lack of visual records.,0,0.77,0.84,9,10
event/d4b3ba3d,event/d7f09b8b,CAUSES,causes,"The man’s repeated command and intense staring pressure the narrator, prompting the man to demand that the narrator reveal where he lives.",+,0.66,0.72,47,49
