:ID,name,eventType,actionType,source_quote,causeWeight,confidence,sequence,chapter,time,location
event/05df8b00,Narrator looks over shoulder while going home,perception/recognition,look back,But presently I looked over my shoulder,1.0,0.96,162,1,presently (shortly after starting home),on the way home
event/e8d7548a,Narrator sees man going on again towards the river,perception/recognition,perceive,and saw him going on again towards the river,1.0,0.96,163,1,as narrator looks over shoulder,marshes leading towards the river
event/bc1cddc1,Narrator perceives man still hugging himself in both arms,perception/recognition,notice,still hugging himself in both arms,1.0,0.95,164,1,same backward glance,marsh path towards the river
event/771ccb33,Narrator perceives man picking his way with sore feet among great stones,perception/recognition,notice,and picking his way with his sore feet among the great stones,1.0,0.96,165,1,same observation as he goes to the river,marshes with great stones for stepping-places
event/5992a9b4,Stones are used as stepping-places when rains are heavy or tide is in,other,serve (as),"great stones dropped into the marshes here and there, for stepping-places when the rains were heavy or the tide was in.",1.0,0.93,166,1,whenever the rains are heavy or the tide is in,marshes
event/58a1550c,Narrator stops to look after the man,movement,stop,"The marshes were just a long black horizontal line then, as I stopped to look after him",0.9990000000000001,0.95,167,1,as the marshes appear as a long black horizontal line,edge of marshes with view of river and sky
event/7457e8c0,Narrator perceives marshes as a long black horizontal line,perception/recognition,perceive,The marshes were just a long black horizontal line then,1.0,0.96,168,1,at the moment narrator stops to look,marshes
event/113627e2,"Narrator perceives the river as another, narrower and less black line",perception/recognition,perceive,"and the river was just another horizontal line, not nearly so broad nor yet so black",1.0,0.96,169,1,same visual moment,river beyond the marshes
event/e4f6d61e,Narrator perceives the sky as a row of long angry red and dense black lines intermixed,perception/recognition,perceive,and the sky was just a row of long angry red lines and dense black lines intermixed.,1.0,0.96,170,1,same moment as viewing marshes and river,sky above marshes and river
event/c44b846d,Narrator perceives two upright black things by the river,perception/recognition,perceive,On the edge of the river I could faintly make out the only two black things in all the prospect,1.0,0.97,171,1,unspecified present/past narrative moment,edge of the river
event/27a8f32e,Narrator recognizes beacon as one of the black things,perception/recognition,identify,one of these was the beacon by which the sailors steered,1.0,0.96,172,1,same narrative moment,edge of the river
event/fac558c4,Narrator describes beacon’s shape,other,describe,like an unhooped cask upon a pole,1.0,0.94,173,1,same narrative moment,edge of the river
event/8839c168,Narrator judges the beacon as ugly up close,emotion,judge,an ugly thing when you were near it,1.0,0.93,174,1,whenever one was near it (generalized),near the beacon by the river
event/44060875,Narrator identifies the second black thing as a gibbet,perception/recognition,identify,"the other, a gibbet",1.0,0.96,175,1,same narrative moment,edge of the river
event/6fb5cdfb,Narrator observes chains hanging from the gibbet,perception/recognition,perceive,with some chains hanging to it,1.0,0.96,176,1,same narrative moment,at the gibbet by the river
event/12ea4f34,Narrator recalls chains once held a pirate,perception/recognition,remember,which had once held a pirate,1.0,0.95,177,1,"past relative to narration (""had once held"")",at the gibbet by the river
event/b9be3e25,Man limps toward the gibbet,movement,limp,The man was limping on towards this latter,1.0,0.97,178,1,same narrative scene,towards the gibbet by the river
event/a05d1173,Narrator imagines man as pirate come to life,perception/recognition,imagine,"as if he were the pirate come to life, and come down",1.0,0.96,179,1,while man is limping toward gibbet,"edge of the river, observing the gibbet"
event/fe35090c,Narrator imagines man going back to hook himself up again,perception/recognition,fantasize,and going back to hook himself up again,0.9990000000000001,0.96,180,1,continuous with prior imaginative event,"edge of the river, looking at gibbet"
event/dff3750c,Narrator experiences a terrible turn (shock) at the thought,emotion,startle,It gave me a terrible turn when I thought so,0.9990000000000001,0.97,181,1,immediately after imagining the man as pirate,edge of the river
event/3502a40c,Narrator sees cattle lifting their heads,perception/recognition,perceive,as I saw the cattle lifting their heads to gaze after him,1.0,0.96,182,1,just after narrator’s terrible turn,fields near the river
event/3537150d,Cattle lift their heads to gaze after the man,movement,lift,the cattle lifting their heads to gaze after him,1.0,0.95,183,1,simultaneous with narrator’s observation,fields near the river
event/f2699605,Narrator wonders if cattle share his eerie thought,perception/recognition,wonder,I wondered whether they thought so too,1.0,0.96,184,1,immediately after seeing cattle gaze after him,"fields/river edge, observing cattle"
event/8d93d9a6,Narrator looks all round for the horrible young man,perception/recognition,search,I looked all round for the horrible young man,1.0,0.97,185,1,after wondering about the cattle,edge of the river / surrounding area
event/f34f15d2,Narrator fails to see any signs of the horrible young man,perception/recognition,fail-see,and could see no signs of him,1.0,0.97,186,1,immediately after looking around,edge of the river / surrounding prospect
event/a4ef5b2f,Narrator becomes frightened again,emotion,fear,But now I was frightened again,1.0,0.97,187,1,after failing to see the horrible young man,edge of the river / marshes
event/358b19a5,Narrator runs home without stopping,movement,run,and ran home without stopping,1.0,0.98,188,1,immediately after becoming frightened again,from edge of the river / marshes to home
