:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/92384f0e,event/bdd6fd2b,CAUSES,causes,The act of tilting creates a physical closeness that intensifies eye contact.,+,0.8,0.85,76,77
event/0b6736f7,event/0649a2c3,CAUSES,causes,"The threat of violence directly results from the demand for silence, indicating a cause-and-effect relationship.",+,0.9,0.95,25,26
event/8e7ebe64,event/aa34e34b,CAUSES,causes,"The request for stability is directly contradicted by the action of dipping and rolling, leading to an unexpected outcome.",+,0.8,0.9,90,93
event/b49ca6a3,event/471cba0d,CAUSES,aggravates,"The man's threatening demeanor suggests an increased intensity of his feelings, which may lead to a stronger grip on the tombstone.",+,0.7,0.8,54,57
event/3556b038,event/23ba49f2,CAUSES,enables,Feeling giddy may increase the likelihood of attending more events due to heightened enthusiasm.,+,0.7,0.6,88,92
event/c4aace7c,event/da8cee27,CAUSES,enables,"Navigating through obstacles suggests determination to reach a goal, which in this case is heading home.",+,0.7,0.8,125,127
event/228daf5c,event/0c47f579,CAUSES,enables,The absence of photographs allows for imaginative interpretations of a person's appearance based on written descriptions.,+,0.7,0.8,7,9
event/37400f96,event/bc22f9cb,CAUSES,enables,Hearing the words allows the young man to connect with the boy emotionally and physically.,+,0.7,0.8,100,101
event/233b377e,event/3f28ce9f,CAUSES,prevents,The act of keeping the young man away prevents him from causing harm.,+,0.8,0.9,108,110
event/ffc517f8,event/37400f96,CAUSES,causes,The threat of severe consequences motivates the young man to pay attention to the speaker's words.,+,0.8,0.9,97,100
event/0649a2c3,event/53c4c31e,CAUSES,aggravates,The threat of violence increases the severity of the man's suffering from various physical injuries.,+,0.7,0.8,26,30
event/ec654152,event/4ce1740d,CAUSES,enables,"The beacon provides guidance for sailors, while the gibbet serves as a landmark, enabling navigation.",+,0.7,0.8,138,140
event/ee483a9b,event/2d8cc35a,CAUSES,causes,The fanciful interpretation of tombstones led to a misguided perception of the mother's appearance.,+,0.7,0.8,8,10
event/bdd6fd2b,event/37977345,CAUSES,causes,"The intensity of his gaze creates a sense of intimidation, prompting a threatening question about survival.",+,0.8,0.85,77,79
event/a69640c8,event/233b377e,CAUSES,enables,Tucking up allows the young man to move quietly and stealthily.,+,0.7,0.8,105,108
event/3ffe7c37,event/63369023,CAUSES,enables,The mention of the family name allows for the identification of the individual on the tombstone.,+,0.7,0.8,1,4
event/3a4320a4,event/8e7ebe64,CAUSES,causes,Tilting leads to the need for the speaker to request stability.,+,0.8,0.9,86,90
event/63369023,event/ee483a9b,CAUSES,causes,The authority of the tombstone influences the speaker's perceptions and fantasies about the deceased.,+,0.8,0.85,4,8
event/3ffe7c37,event/0b2db358,CAUSES,causes,"The statement establishes the origin of the speaker's family name, directly linking it to their father's name.",+,1.0,1.0,1,3
event/04c2d385,event/488095ea,CAUSES,causes,"The death of Philip Pirrip and Georgiana creates a sense of fear and uncertainty in the small bundle of shivers, likely representing a child or vulnerable being.",+,0.8,0.85,18,22
event/488095ea,event/e6fb488e,CAUSES,causes,"Fear can trigger emotional responses, leading to crying as a reaction to distress.",+,0.8,0.85,22,23
event/90527ae7,event/3914c057,CAUSES,enables,Tilting over suggests a gradual process that facilitates the acquisition of the file.,+,0.7,0.8,81,82
event/e7608262,event/ec654152,CAUSES,enables,The visibility of the black objects allows sailors to navigate using the beacon.,+,0.8,0.85,137,138
event/aa669e92,event/b5d2dd9f,CAUSES,causes,The command to point out a location leads to a physical reaction of being turned upside down.,+,0.8,0.7,40,43
event/86ee419b,event/775df990,CAUSES,enables,"The act of turning prompts the narrator to look back, suggesting a reaction to the observed action.",+,0.7,0.8,126,129
event/72f15bf4,event/95f88088,CAUSES,causes,"The act of seizing by the chin instills fear, leading to a plea for mercy.",+,0.8,0.9,32,33
event/3f325624,event/f73bb4d4,CAUSES,causes,The sense of helplessness and danger directly leads to feelings of fear.,+,0.8,0.9,80,87
event/2b7abd3e,event/0b6736f7,CAUSES,causes,"The sudden appearance of the man from the graves likely startled or provoked a reaction, leading to the outburst.",+,0.8,0.85,24,25
event/10b79d45,event/2675fffa,CAUSES,enables,"The action of coming down and hooking up again allows the cattle to notice him, enabling their reaction.",+,0.7,0.8,143,145
event/0b6736f7,event/550e0d9a,CAUSES,causes,The command to be quiet directly leads to the instruction to remain still.,+,0.8,0.9,25,27
event/8e7ebe64,event/23ba49f2,CAUSES,enables,"Maintaining upright posture allows for better focus and engagement, facilitating attendance.",+,0.7,0.8,90,92
event/5e107500,event/53a47465,CAUSES,causes,"Fear prompted the individual to flee quickly, indicating a direct response to the emotion.",+,0.8,0.9,149,150
event/a7220112,event/aa669e92,CAUSES,enables,"Staring at someone can draw their attention, prompting them to point out a location.",+,0.7,0.6,38,40
event/6983c710,event/ec0522a4,CAUSES,causes,"The act of picking his way among the nettles and brambles likely led to his limping, suggesting injury or difficulty.",+,0.8,0.85,121,124
event/ce009d81,event/04c2d385,CAUSES,causes,Discovering the location of the churchyard leads to the realization of the deaths and burials of Philip Pirrip and Georgiana.,+,0.9,0.95,17,18
event/1bede24a,event/2ee7f941,CAUSES,causes,The act of trembling indicates a strong emotional or physical response that drives the behavior of eating ravenously.,+,0.8,0.9,49,50
event/d65d3fc6,event/3556b038,CAUSES,causes,Bringing both individuals leads to a state of excitement or giddiness.,+,0.8,0.85,84,88
event/53c4c31e,event/40d14de1,CAUSES,causes,The man's suffering from various physical injuries and discomfort likely leads to a state of terror.,+,0.8,0.85,30,34
event/c2da4fef,event/3556b038,CAUSES,causes,"The threat of violence induces a state of fear or excitement, leading to a giddy reaction.",+,0.7,0.8,85,88
event/0c47f579,event/d997ece5,CAUSES,causes,"The perception of the father's physical appearance may lead to assumptions about his character and life choices, influencing his early resignation from work.",+,0.7,0.6,9,12
event/228daf5c,event/ee483a9b,CAUSES,causes,"The absence of photographs leads to reliance on tombstones for understanding the past, influencing perceptions of ancestors.",+,0.8,0.85,7,8
event/4d8fa7a9,event/40d14de1,CAUSES,causes,The character's physical distress and aggressive demeanor instill fear in the observer.,+,0.8,0.9,31,34
event/b2a3296d,event/00f4c64c,CAUSES,causes,"The person's dark gaze suggests discomfort or concern, prompting them to physically engage by taking the speaker's arms.",+,0.7,0.8,73,75
event/3f28ce9f,event/ae748e30,CAUSES,prevents,The act of keeping the young man from harming indicates a protective action that allows for the possibility of obtaining the file.,+,0.7,0.8,110,113
event/2b7abd3e,event/5a23c5d6,CAUSES,causes,"The sudden appearance of the man from the graves likely instills fear, leading to the description of him as fearful.",+,0.8,0.85,24,28
event/6983c710,event/91ffe84a,CAUSES,causes,"The act of navigating through nettles and brambles likely causes discomfort and anxiety, leading to the character's need to physically hold himself together.",+,0.8,0.85,121,123
event/89e020d5,event/b5d2dd9f,CAUSES,causes,"The man's request creates a sense of disorientation, leading to the feeling of being turned upside down.",+,0.7,0.8,39,43
event/5f68c3d5,event/233b377e,CAUSES,enables,A warm bed creates a comfortable environment that encourages the young man to approach quietly.,+,0.7,0.8,104,108
event/2bf9897d,event/ec654152,CAUSES,enables,"The description of the sky suggests a stormy or dangerous environment, which could lead sailors to rely on a beacon for navigation.",+,0.7,0.8,136,138
event/3556b038,event/0bcc9a50,CAUSES,causes,"Feeling giddy can lead to a sense of instability, prompting the need to cling for support.",+,0.8,0.85,88,89
event/5d553e7d,event/bdb40db5,CAUSES,causes,"The man's gaze likely prompted a feeling of vulnerability, leading to the action of emptying pockets.",+,0.8,0.85,42,44
event/cef8c78e,event/2675fffa,CAUSES,enables,"The vivid imagery of the pirate brings the scene to life, prompting the cattle to react.",+,0.7,0.8,142,145
event/471cba0d,event/2dd0da0e,CAUSES,causes,"Holding tighter to the tombstone indicates a strong emotional response, leading to a cessation of movement.",+,0.8,0.85,57,61
event/2892e65e,event/211c0395,CAUSES,aggravates,The thought of not seeing him increases the emotional distress.,+,0.7,0.8,144,148
event/92384f0e,event/3f325624,CAUSES,causes,"Tilting back creates a physical sensation of vulnerability, leading to feelings of helplessness and danger.",+,0.8,0.85,76,80
event/1e7b7fff,event/471cba0d,CAUSES,enables,The speaker's perceived weakness may have led to a stronger grip on the tombstone for support.,+,0.6,0.7,53,57
event/90527ae7,event/d65d3fc6,CAUSES,enables,Tilting over allows for easier access or presentation of both items.,+,0.7,0.8,81,84
event/37977345,event/3914c057,CAUSES,causes,"The demand for a file is a direct consequence of the threat to the person's life, indicating a need for negotiation or compliance.",+,0.8,0.9,79,82
event/33846e94,event/8292701c,CAUSES,causes,The exclamation 'Oh!' indicates a reaction that prompts the speaker to return and express themselves.,+,0.8,0.85,64,65
event/bc22f9cb,event/a69640c8,CAUSES,enables,"The young man's unique approach allows him to connect with the boy, potentially leading to emotional comfort.",+,0.7,0.8,101,105
event/233b377e,event/c9a0d280,CAUSES,enables,"The young man's creeping behavior allows him to approach, making it difficult to resist him.",+,0.7,0.8,108,111
event/233b377e,event/82296117,CAUSES,causes,The young man's creeping behavior suggests a stealthy approach that leads to a violent outcome.,+,0.8,0.9,108,109
event/a0f0b11e,event/2d8cc35a,CAUSES,causes,The absence of parental figures led to the formation of an imaginative conclusion about the mother.,+,0.8,0.9,6,10
event/e9790265,event/a47e19f1,CAUSES,causes,"The church's self-awareness leads to a realization of its physical presence, symbolized by the steeple.",+,0.8,0.85,46,47
event/5fd0449d,event/1bede24a,CAUSES,causes,"The lack of food leads to hunger, causing the individual to eat the bread ravenously while trembling.",+,0.8,0.9,45,49
event/bc22f9cb,event/5898a23e,CAUSES,prevents,The young man's secretive approach may lead the boy to feel the need to protect himself by locking his door.,+,0.7,0.8,101,103
event/521a3221,event/2dd0da0e,CAUSES,prevents,The act of keeping oneself from crying serves to stop the emotional expression.,+,0.8,0.9,58,61
event/86ee419b,event/ec19cd15,CAUSES,prevents,The act of turning towards home suggests a decision to avoid the river.,+,0.7,0.8,126,130
event/2dc4eb45,event/a7220112,CAUSES,causes,The man's action of staring at the speaker directly leads to the speaker's observation of being stared at.,+,0.8,0.9,36,38
event/6983c710,event/8178920e,CAUSES,enables,"The act of navigating through the nettles and brambles suggests a struggle, which allows for the perception of eluding death.",+,0.7,0.8,121,122
event/ce9d2299,event/521a3221,CAUSES,causes,"The threatening shake of the head suggests disapproval or warning, which can provoke emotional distress, leading to the need to suppress tears.",+,0.7,0.8,55,58
event/bdd6fd2b,event/9710f606,CAUSES,causes,"The intensity of his gaze creates a power dynamic, making the other feel helpless.",+,0.8,0.9,77,78
event/21d7a7dc,event/bc22f9cb,CAUSES,enables,"The young man's hidden nature allows him to connect deeply with others, suggesting a unique influence on emotional engagement.",+,0.7,0.8,99,101
event/53c4c31e,event/4d8fa7a9,CAUSES,causes,"The man's physical suffering from various injuries and exposure leads to his limping, shivering, and aggressive behavior.",+,0.8,0.9,30,31
event/00f4c64c,event/37977345,CAUSES,causes,"The action of taking someone by the arms indicates a physical confrontation, leading to a threatening question about their survival.",+,0.8,0.85,75,79
event/5898a23e,event/5f68c3d5,CAUSES,enables,"Locking the door allows the boy to feel secure and comfortable, which can contribute to warmth in bed.",+,0.6,0.7,103,104
event/b2a3296d,event/92384f0e,CAUSES,causes,"The person's intense gaze suggests a threatening demeanor, prompting a defensive reaction.",+,0.7,0.8,73,76
event/d0b3d0bc,event/53c4c31e,CAUSES,aggravates,"The man's poor condition (no hat, broken shoes) likely exposes him to harsher environmental elements, worsening his injuries.",+,0.8,0.7,29,30
event/3ffe7c37,event/6fa5d9b9,CAUSES,enables,"The mention of the family name and personal name establishes identity, enabling the introduction of the sister's character.",+,0.7,0.8,1,5
event/02e0e791,event/0b2db358,CAUSES,causes,"The infant's limited language ability leads to the simplification of names, resulting in the use of 'Pirrip' as the family name.",+,0.8,0.9,2,3
event/fde6adc0,event/3f28ce9f,CAUSES,prevents,Drawing the clothes over his head may distract or hinder the young man's ability to harm.,+,0.7,0.8,106,110
event/a47e19f1,event/85d7855c,CAUSES,causes,"Seeing the steeple suggests a high vantage point, which is enabled by being seated on a high tombstone.",+,0.8,0.9,47,48
event/2ba72db8,event/ffc517f8,CAUSES,prevents,Bringing the file and food is necessary to avoid severe punishment.,+,0.8,0.9,96,97
event/5b5f1831,event/ffc517f8,CAUSES,causes,"The fearful terms serve as a direct threat, instilling fear and prompting a violent reaction.",+,0.8,0.85,95,97
event/2064e970,event/471cba0d,CAUSES,aggravates,"The expression of hope may have intensified his emotional grip, leading to a stronger attachment to the tombstone.",+,0.7,0.8,56,57
event/fde6adc0,event/233b377e,CAUSES,enables,Drawing the clothes over his head allows the young man to move stealthily.,+,0.7,0.8,106,108
event/40d14de1,event/a7220112,CAUSES,causes,"The act of pleading in terror likely draws attention, causing someone to stare.",+,0.7,0.8,34,38
event/0649a2c3,event/550e0d9a,CAUSES,prevents,The threat of violence discourages the child from moving or making noise.,+,0.8,0.85,26,27
event/e9790265,event/1bede24a,CAUSES,causes,"The church's self-awareness may lead to heightened emotional states, causing individuals to experience intense feelings during rituals, such as trembling while eating.",+,0.7,0.8,46,49
event/95f88088,event/40d14de1,CAUSES,causes,"The plea for mercy is a direct response to the fear of being harmed, indicating that the threat causes the terror.",+,0.9,0.95,33,34
event/b70ea36d,event/b40a199f,CAUSES,enables,"The vivid impression of identity allows for a deeper understanding of the surrounding landscape, including the marshes.",+,0.7,0.8,15,19
event/96795492,event/d65d3fc6,CAUSES,causes,Getting wittles implies bringing them to the speaker.,+,0.8,0.9,83,84
