:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/d4b93b4e,event/3373c56b,CAUSES,enables,The man's threat may motivate the listener to remember their commitment due to fear of consequences.,+,0.7,0.8,126,127
event/9e39aa8a,event/52643e66,CAUSES,causes,The action of tilting creates a physical position that leads to a helpless gaze.,+,0.8,0.85,84,86
event/766876f4,event/c1210eb5,CAUSES,enables,"The man's dark glances suggest curiosity or contemplation, which may have prompted him to approach the tombstone.",+,0.7,0.8,81,82
event/85eba14f,event/bc7941f5,CAUSES,causes,Tilting induces a physical sensation that can lead to giddiness.,+,0.8,0.9,95,97
event/cc3ffcf9,event/06c82226,CAUSES,enables,The act of coming to him at the Battery allows for the memory of the young man to be recalled.,+,0.7,0.8,125,128
event/c52ba2ee,event/8155c64d,CAUSES,enables,"The man's threatening tone suggests he is considering eating them, indicating a potential action.",+,0.7,0.8,59,60
event/ef0fcc1a,event/6b774ee0,CAUSES,prevents,The act of keeping the young man away is directly preventing potential harm.,+,0.8,0.9,117,119
event/f3d7db57,event/5c011a34,CAUSES,enables,The absence of parental figures allows for imaginative interpretations of their characteristics based on limited information.,+,0.7,0.8,6,10
event/465574cc,event/a5d3f9cc,CAUSES,causes,"The act of limping suggests vulnerability, which may evoke a sense of fear or unease, leading to the perception of being watched by the dead.",+,0.7,0.8,134,135
event/ba8f84d8,event/ccd6a35a,CAUSES,causes,"Warmth in bed can lead to a desire for more comfort, prompting the action of drawing clothes over the head.",+,0.8,0.85,113,115
event/6b774ee0,event/0c070c1f,CAUSES,prevents,"The speaker is actively stopping the young man from causing harm, indicating a protective action.",+,0.8,0.9,119,122
event/0849133b,event/59592dbc,CAUSES,causes,"The description of the subject's physical state (limping, shivering) suggests a direct cause for the chattering teeth, indicating a response to cold or fear.",+,0.8,0.85,32,36
event/3b8ac632,event/fdaf1189,CAUSES,enables,"The intention to attend more suggests a willingness to engage, which facilitates the request for the file and provisions.",+,0.7,0.8,101,105
event/346a2904,event/7ac741c0,CAUSES,causes,The command to 'point out the place' directly leads to the action of pointing to the village's location.,+,0.9,0.95,45,46
event/a5d3f9cc,event/42d8dbc2,CAUSES,causes,"The intense gaze and eerie atmosphere prompt a sense of urgency, leading the observer to head home.",+,0.7,0.8,135,137
event/c9ca5f4a,event/62df8e22,CAUSES,causes,"The threat of violence instills fear in the man, leading to his fearful demeanor.",+,0.8,0.9,28,29
event/fdaf1189,event/260f7c2a,CAUSES,enables,The request for the file and food allows the young man to hear the speaker's words.,+,0.7,0.8,105,109
event/ba8f84d8,event/0e6c4c36,CAUSES,enables,"A warm bed creates a sense of comfort, leading to feelings of safety.",+,0.7,0.8,113,116
event/98caa49a,event/d49dd3b0,CAUSES,causes,The man's action of looking at the speaker prompts him to empty his pockets.,+,0.8,0.9,47,49
event/1e33045e,event/69e9a0c9,CAUSES,causes,The act of starting and running prompts him to check his surroundings.,+,0.8,0.85,65,67
event/85eba14f,event/8a14d100,CAUSES,causes,The action of tilting directly leads to the feeling of fear.,+,0.8,0.9,95,96
event/28d50411,event/bc7941f5,CAUSES,causes,The act of getting 'wittles' (food) can lead to feelings of giddiness due to satisfaction or excitement.,+,0.7,0.8,93,97
event/6d6e5e95,event/8a14d100,CAUSES,causes,The threat of violence instills fear in the individual.,+,0.9,0.95,94,96
event/346a2904,event/d49dd3b0,CAUSES,causes,"The command to point out the place likely led to the action of emptying pockets, suggesting a direct cause-and-effect relationship.",+,0.8,0.7,45,49
event/21b797bd,event/465574cc,CAUSES,causes,"The action of glancing around suggests awareness of the environment, which may lead to a cautious movement towards the wall.",+,0.7,0.8,131,134
event/96376c59,event/4edf4863,CAUSES,causes,"The young man's unique approach allows him to connect deeply with the boy, making concealment futile.",+,0.8,0.9,110,111
event/36cc5f83,event/07c6b73d,CAUSES,causes,"The man's suffering from various physical injuries and discomfort leads to his limping, shivering, glaring, and growling.",+,0.8,0.9,31,34
event/42d8dbc2,event/c56921aa,CAUSES,causes,The act of seeing him turning prompted the decision to head home.,+,0.8,0.9,137,138
event/8155c64d,event/1388d863,CAUSES,prevents,"The speaker's hesitation suggests a desire to avoid a negative outcome, indicating a preventive attitude.",-,0.7,0.8,60,61
event/168b2644,event/3b172c9c,CAUSES,causes,The absence of likeness led to unreasonable fancies based on tombstones.,+,0.8,0.9,7,9
event/c9ca5f4a,event/0849133b,CAUSES,aggravates,"The threat of violence increases the child's fear and distress, leading to physical and emotional reactions.",+,0.8,0.9,28,32
event/6a7f14fe,event/7c2d8479,CAUSES,enables,"The speaker's limited understanding allows for the introduction of his sister's name, linking her to his identity.",+,0.7,0.8,2,5
event/9ceafd6e,event/1e8db4e6,CAUSES,causes,"The act of trembling is a physical response that occurs as he eats ravenously, indicating a direct connection between the two events.",+,0.8,0.9,54,55
event/c346a52c,event/9363b59b,CAUSES,causes,"The act of pleading in terror likely prompts a demand for a response, indicated by the phrase 'Give it mouth!'.",+,0.7,0.8,39,42
event/bc7941f5,event/00b9abd2,CAUSES,causes,"Feeling giddy can lead to a sense of excitement or instability, prompting a physical reaction of clinging for support.",+,0.7,0.8,97,98
event/ba8f84d8,event/49c9854a,CAUSES,causes,Feeling warm in bed encourages a person to tuck themselves up for comfort.,+,0.8,0.85,113,114
event/3112b56c,event/734dbf9d,CAUSES,causes,The inscription indicates a memorialization that leads to the placement of gravestones.,+,0.8,0.85,12,13
event/2ddd7108,event/6bcc5e3a,CAUSES,enables,"The beacon provides guidance, allowing the sailors to navigate effectively, which may evoke imagery of a pirate's return.",+,0.6,0.7,149,153
event/c4563c0d,event/2ddd7108,CAUSES,enables,"The ominous sky conditions provide a visual reference point for sailors, allowing them to navigate effectively.",+,0.7,0.8,147,149
event/bc7941f5,event/57db3832,CAUSES,causes,"Feeling giddy can lead to a loss of balance, prompting a request for assistance to remain upright.",+,0.7,0.8,97,99
event/52643e66,event/166e8d23,CAUSES,causes,The act of looking up helplessly intensifies the feeling of helplessness.,+,0.8,0.85,86,89
event/fcca2ff6,event/8a14d100,CAUSES,causes,A greater sense of helplessness and danger can lead to increased fear.,+,0.8,0.9,90,96
event/0c070c1f,event/cc3ffcf9,CAUSES,enables,The invitation to speak prompts the decision to meet early in the morning.,+,0.7,0.8,122,125
event/ef0fcc1a,event/d66b33d7,CAUSES,aggravates,The young man's creeping behavior increases the difficulty of resisting him.,+,0.7,0.8,117,120
event/afdd7acb,event/fe0d8e0f,CAUSES,causes,The act of tearing him open directly leads to the difficulty experienced.,+,0.8,0.85,118,121
event/57db3832,event/3b8ac632,CAUSES,enables,"Maintaining upright posture allows for better focus and engagement, facilitating attendance.",+,0.7,0.8,99,101
event/309e2546,event/d7ede6e2,CAUSES,causes,"The fear of the wind is linked to its origin from the savage sea, suggesting a direct cause of anxiety.",+,0.8,0.85,23,24
event/9e39aa8a,event/a8298261,CAUSES,enables,The action of tilting back creates a situation where the speaker can assert control and pose a life-threatening question.,+,0.7,0.8,84,87
event/152d2d26,event/6b169491,CAUSES,causes,"The dip and roll motion caused a shift in balance, allowing him to hold her upright on the stone.",+,0.8,0.9,102,103
event/4b67ee9c,event/9ceafd6e,CAUSES,causes,"The lack of food leads to hunger, causing the individual to eat the bread with urgency.",+,0.8,0.9,50,54
event/8a14d100,event/00b9abd2,CAUSES,causes,Fear leads to a need for physical reassurance and support.,+,0.8,0.9,96,98
event/b41894f6,event/3f4563c6,CAUSES,enables,The promise to provide the file facilitates the act of gathering food bits.,+,0.7,0.8,123,124
event/6b774ee0,event/d66b33d7,CAUSES,prevents,The speaker is actively restraining the young man to prevent him from causing harm.,+,0.8,0.9,119,120
event/5c011a34,event/3112b56c,CAUSES,enables,"The description of the letters allows the speaker to infer characteristics about their father, enabling a connection to the inscription.",+,0.7,0.8,10,12
event/6d6e5e95,event/85eba14f,CAUSES,causes,The threat of violence prompts a physical reaction.,+,0.7,0.8,94,95
event/49c9854a,event/ef0fcc1a,CAUSES,enables,"Tucking oneself up allows for stealthy movement, facilitating the young man's approach.",+,0.7,0.8,114,117
event/23cd98ed,event/6a7f14fe,CAUSES,causes,The act of naming oneself as Pip directly leads to the ability to articulate that name.,+,0.8,0.9,0,2
event/c081635e,event/f45fa188,CAUSES,enables,"The description of the marshes sets the scene, allowing the observer to notice the two upright black objects.",+,0.7,0.8,145,148
event/00b9abd2,event/57db3832,CAUSES,enables,"Clinging provides physical support, allowing the speaker to maintain their balance.",+,0.8,0.9,98,99
event/96376c59,event/ba8f84d8,CAUSES,enables,"The young man's unique approach allows him to connect emotionally, which can lead to feelings of comfort and warmth.",+,0.7,0.8,110,113
event/c52160ad,event/62df8e22,CAUSES,causes,"Crying can indicate fear or distress, which may lead to a fearful demeanor.",+,0.7,0.8,25,29
event/d49dd3b0,event/4b67ee9c,CAUSES,causes,Emptying pockets directly results in having nothing but the remaining item.,+,0.8,0.9,49,50
event/dda2c27b,event/c460aa25,CAUSES,enables,The act of going towards the river allows for the possibility of navigating the stones.,+,0.7,0.8,141,143
event/fcca2ff6,event/1e3c3829,CAUSES,causes,"Tilting creates a physical sensation of vulnerability, enhancing feelings of helplessness and danger.",+,0.8,0.85,90,91
event/872967fb,event/98caa49a,CAUSES,enables,"Staring at someone can prompt them to look back, facilitating eye contact.",+,0.7,0.8,43,47
event/5af20959,event/72f1e3df,CAUSES,causes,"The act of navigating through nettles and brambles likely induces discomfort and anxiety, leading to the character's need to physically embrace himself for comfort.",+,0.7,0.8,132,133
event/0c070c1f,event/d4b93b4e,CAUSES,causes,"The question prompts a strong emotional response, leading to the man's extreme declaration.",+,0.8,0.85,122,126
event/1e3c3829,event/28d50411,CAUSES,causes,"Tilting leads to a change in position, allowing access to food.",+,0.8,0.9,91,93
event/3eb45751,event/0db9a2e3,CAUSES,causes,"The exclamation 'Oh!' prompts a response, indicating a realization or surprise that leads to the speaker returning.",+,0.8,0.9,70,71
event/a5bbf1d3,event/3e296ebb,CAUSES,causes,"The sudden appearance of the man from the graves instills fear in the speaker, leading to a plea for mercy.",+,0.8,0.9,26,38
event/c52160ad,event/d91cb099,CAUSES,causes,"Crying often prompts a reaction from others, especially in authoritative contexts.",+,0.8,0.9,25,27
event/96376c59,event/49c9854a,CAUSES,enables,"The young man's unique approach allows him to connect with the boy, making it possible for the boy to feel comfortable and secure.",+,0.7,0.8,110,114
event/07c6b73d,event/3e296ebb,CAUSES,causes,"The character's aggressive demeanor and physical distress instill fear in the other character, prompting a plea for mercy.",+,0.8,0.9,34,38
event/7b887074,event/8e0b3073,CAUSES,causes,"Giving up on the struggle for a living leads to a sense of hopelessness, which can result in a bleak perception of one's surroundings, such as viewing a churchyard negatively.",+,0.7,0.8,14,18
event/86cf3887,event/3e296ebb,CAUSES,causes,"The character's aggressive demeanor and physical distress instill fear in the other character, prompting a plea for mercy.",+,0.8,0.9,35,38
event/5cc19add,event/c52ba2ee,CAUSES,enables,"The man's compliment about the dog's cheeks suggests a desire to eat them, enabling a threatening implication.",+,0.7,0.8,56,59
event/3e296ebb,event/c346a52c,CAUSES,causes,The plea for mercy is a direct response to the fear of being harmed.,+,0.9,0.95,38,39
event/152d2d26,event/e8e12fca,CAUSES,causes,"The dramatic action described leads to a heightened emotional response, prompting the speaker to express fear.",+,0.8,0.85,102,104
event/96376c59,event/e250e1a5,CAUSES,enables,The young man's secretive approach may encourage the boy to feel secure enough to lock his door.,+,0.7,0.8,110,112
event/a8298261,event/fcca2ff6,CAUSES,causes,The threat to life creates feelings of helplessness and danger.,+,0.8,0.85,87,90
event/766876f4,event/263fc53b,CAUSES,causes,"The intense gaze at his leg suggests a deep emotional or physical discomfort, leading to a powerful connection in eye contact.",+,0.7,0.8,81,85
event/c9ca5f4a,event/36cc5f83,CAUSES,aggravates,The threat of violence increases the man's suffering from his physical injuries.,+,0.7,0.8,28,31
event/c346a52c,event/cdd72180,CAUSES,causes,The plea in terror likely prompts a response of fear or caution from the other party.,+,0.8,0.75,39,40
event/26905bb9,event/07c6b73d,CAUSES,causes,"The man's poor clothing and physical condition lead to his limping, shivering, and aggressive demeanor.",+,0.8,0.85,30,34
event/8e0b3073,event/76794ee2,CAUSES,causes,"The discovery of the churchyard implies the presence of graves, leading to the realization of the children's deaths.",+,0.8,0.9,18,20
event/5af20959,event/a5d3f9cc,CAUSES,enables,"The act of navigating through nettles and brambles suggests a struggle, which allows for the perception of eluding the dead.",+,0.7,0.8,132,135
event/8e0b3073,event/39ee4883,CAUSES,enables,"The discovery of the churchyard allows for the description of the surrounding marshes, linking the two settings.",+,0.7,0.8,18,21
event/21b797bd,event/5af20959,CAUSES,enables,The act of glancing around allows the observer to notice the subject's careful movement through obstacles.,+,0.7,0.8,131,132
event/1e3c3829,event/85eba14f,CAUSES,causes,The first action of tilting led directly to the second action of tilting again.,+,0.8,0.9,91,95
event/6b169491,event/0dc4c246,CAUSES,enables,"The act of holding creates a supportive environment, allowing the speaker to feel less isolated.",+,0.7,0.8,103,107
event/6d6e5e95,event/bc7941f5,CAUSES,causes,"The threat of violence induces a state of fear or excitement, leading to a giddy reaction.",+,0.7,0.6,94,97
event/42d8dbc2,event/dda2c27b,CAUSES,prevents,The act of turning towards home suggests a decision to avoid the river.,+,0.7,0.8,137,141
event/0a346ca7,event/28d50411,CAUSES,enables,Obtaining the file allows for the provision of food.,+,0.7,0.8,92,93
event/d7ede6e2,event/c9ca5f4a,CAUSES,aggravates,The fear experienced by the bundle of shivers intensifies the threatening response from the speaker.,+,0.7,0.8,24,28
event/cc3ffcf9,event/3373c56b,CAUSES,enables,Coming to him early allows for reflection on past actions.,+,0.7,0.8,125,127
event/86cf3887,event/c346a52c,CAUSES,causes,"The aggressive behavior of the subject instills fear in the observer, leading to a pleading response.",+,0.8,0.85,35,39
event/fcca2ff6,event/6d6e5e95,CAUSES,aggravates,The threat of violence increases feelings of helplessness and danger.,+,0.8,0.9,90,94
event/168b2644,event/5c011a34,CAUSES,enables,The absence of likeness allows for imaginative interpretation of the father's appearance based on the letters.,+,0.7,0.8,7,10
event/3b172c9c,event/66b75bb0,CAUSES,causes,The fanciful interpretation of tombstones led to a misguided perception of the mother's appearance.,+,0.7,0.8,9,11
event/96376c59,event/3e83ca34,CAUSES,causes,"The young man's unique approach emotionally affects the boy, leading to a physical reaction of self-hugging.",+,0.8,0.85,110,142
event/b9aa27a8,event/d7ede6e2,CAUSES,enables,The river's presence creates an atmosphere that heightens the bundle's fear.,+,0.7,0.8,22,24
event/c1210eb5,event/263fc53b,CAUSES,causes,"The act of coming closer creates a direct interaction, leading to a powerful gaze.",+,0.8,0.85,82,85
event/72f1e3df,event/a5d3f9cc,CAUSES,causes,"The act of hugging himself suggests a struggle with inner turmoil, leading to a fearful perception of the dead, indicating a psychological response.",+,0.7,0.8,133,135
event/4edf4863,event/ccd6a35a,CAUSES,enables,The boy's attempt to hide allows the young man to draw the clothes over his head.,+,0.7,0.8,111,115
event/fdaf1189,event/0dc4c246,CAUSES,enables,The request for the file and food enables the speaker to feel less alone by anticipating assistance.,+,0.7,0.8,105,107
event/e250e1a5,event/ba8f84d8,CAUSES,enables,"Locking the door allows the boy to feel secure and comfortable, enabling him to stay warm in bed.",+,0.7,0.6,112,113
