:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/27ffcc24,event/21efe6c6,CAUSES,enables,"His flipping the perspective or object (‘made it go head over heels’) precedes and allows the narrator to end up seated high on the tombstone, suggesting the action positions or places him there.",+,0.52,0.64,54,56
event/25d55cad,event/5de36473,CAUSES,enables,"Growing up in the marsh country shapes the sensory context and experiences that allow the narrator to form that first vivid, broad impression of the world on the described afternoon.",+,0.6,0.7,16,18
event/129dcc78,event/9c9dc902,CAUSES,causes,"The desire to avoid crying motivates the person to stop their current behavior or speech, using self-control to halt and prevent tears.",+,0.8,0.83,70,74
event/f2599412,event/e7852593,CAUSES,causes,"Pip’s mention that Joe Gargery is a blacksmith prompts the man’s immediate spoken reaction, repeating and querying the word “Blacksmith.” The identification directly triggers the reply.",+,0.86,0.9,86,88
event/40e8f917,event/790d8e57,CAUSES,causes,"The interrogator’s threat about whether the other is to be allowed to live motivates his subsequent behavior of tilting the speaker, using physical intimidation to deepen their sense of helplessness and danger.",-,0.78,0.86,96,98
event/c4e03f53,event/5505fdd2,CAUSES,causes,"The speaker clarifies they are not alone, implying the presence of another person, which is then specified as the hidden young man.",+,0.82,0.88,119,120
event/701c9bde,event/e6dfc058,CAUSES,aggravates,"Shivering suggests fear, cold, or agitation, which can heighten emotional distress and contribute to glaring as a hostile or defensive response.",+,0.47,0.57,38,39
event/e33f6a39,event/375aed40,CAUSES,causes,"Realizing the rushing wind comes from the distant, savage sea makes the environment seem more threatening, which directly increases the bundle’s fear.",+,0.8,0.86,27,29
event/0bd0bc44,event/9c9dc902,CAUSES,causes,"The man’s abrupt exclamation and question startle or command attention, prompting the other character to stop their current action or movement.",+,0.77,0.78,71,74
event/fcb79fdd,event/3bbb618f,CAUSES,enables,"Looking over his shoulder likely revealed something surprising, prompting his exclamation and return, so the observation enables his reaction.",+,0.57,0.63,75,79
event/701c9bde,event/45c0cdf3,CAUSES,causes,"The shivering indicates fear or agitation, which triggers the subsequent growling as a defensive or emotional response.",+,0.58,0.62,38,40
event/51106281,event/7c13cc53,CAUSES,enables,"The dikes, mounds, and gates shape and protect the land, making stable pasture possible so cattle can feed on the grass there.",+,0.62,0.7,24,25
event/46f4f8cd,event/b167a556,CAUSES,causes,"Actively restraining the young man from harming the listener makes it hard to hold him off, since the difficulty directly results from the act of restraint.",+,0.93,0.95,127,128
event/5a0b6e57,event/7f95ad8e,CAUSES,enables,The demand to bring them both sets the condition whose failure triggers the threat to take his heart and liver; the threat is contingent on that prior order.,-,0.7,0.78,103,105
event/5e660441,event/b7195672,CAUSES,enables,Seeing him turning provides the observational context for then seeing him continue on towards the river; the first perception sets up the second but does not directly cause the action.,0,0.63,0.71,151,155
event/31324327,event/9f500af1,CAUSES,aggravates,"Searching for the horrible young man likely increased awareness of the threat or his possible presence, intensifying the narrator’s fear again.",-,0.6,0.68,172,174
event/fe76218e,event/9c9c7dae,CAUSES,enables,"The speaker’s question likely prompts or permits the offer of help, enabling the narrator’s commitment to get him broken bits of food.",+,0.53,0.64,129,131
event/294b660c,event/52c51ef1,CAUSES,causes,The boy’s attempt to hide prompts the young man to stealthily seek him out and eventually tear him open; the hiding directly leads to this pursuit and violent outcome.,-,0.87,0.86,124,126
event/3811de1a,event/c250f076,CAUSES,causes,"Tilting the speaker likely destabilizes their balance, prompting them to cling to him with both hands for support.",+,0.81,0.86,106,109
event/0bd0bc44,event/3bbb618f,CAUSES,causes,"The man’s direct question prompts the boy to return mentally or physically to the interaction, eliciting his exclamation and coming back.",+,0.6,0.64,71,79
event/001fbfc3,event/3a455736,CAUSES,causes,"His fearful, evasive gaze toward the young eyes figure dead people trying to clutch him, suggesting his perception or imagination generates the image of the dead stretching from graves to seize him.",-,0.7,0.78,146,147
event/ac84ccaa,event/02de31bf,CAUSES,enables,The terrifying threat establishes a contrast that allows the speaker to portray himself as comparatively angelic and benevolent.,+,0.63,0.76,118,121
event/68197964,event/1e7f50df,CAUSES,prevents,"The demand to bring the lot is coupled with a threat that coerces silence, thereby preventing the person from speaking or signaling about having seen him.",-,0.82,0.87,116,117
event/129dcc78,event/654be1ad,CAUSES,enables,"Trying to keep herself from crying pushes her to speak and explain the picture, channeling emotion into timid explanation instead of tears.",+,0.6,0.63,70,76
event/9ff33eb4,event/b0e89038,CAUSES,causes,"The man starting up from among the graves implies he has just emerged from harsh terrain, which explains his soaked, muddied, cut, and torn condition.",-,0.79,0.84,32,36
event/e3349793,event/9ff33eb4,CAUSES,causes,"The sight of a man suddenly rising from among the graves frightens the already trembling person, triggering the onset of crying.",+,0.79,0.82,30,32
event/ba1b6614,event/001fbfc3,CAUSES,enables,"His limping approach to the church wall places him physically and symbolically near the dead, enabling the narrator to perceive him as someone eluding the grasp of the dead buried there.",0,0.7,0.7,143,146
event/ac84ccaa,event/5505fdd2,CAUSES,enables,"The violent threat motivates compliance; fearing punishment, the speaker reveals that a young man is hidden with him, an admission he might otherwise conceal.",-,0.68,0.66,118,120
event/4181e532,event/a22d867e,CAUSES,aggravates,"The speaker’s promise to get the file prompts the man to escalate pressure, demanding an oath to reinforce the promise and intensify commitment.",+,0.7,0.78,130,133
event/631abc41,event/5a7dec76,CAUSES,causes,"Seeing the bleak, cold, wet landscape prompts a whimsical wish to be a frog, a creature suited to such an environment, so the observation motivates the desire.",+,0.72,0.76,138,139
event/4bca56d7,event/001fbfc3,CAUSES,enables,"His act of clasping himself, trying to hold himself together, reflects inner distress that manifests in the way he looks—appearing as if he were evading the grasp of dead people.",-,0.64,0.72,142,146
event/375aed40,event/47a8e791,CAUSES,aggravates,"The small bundle of shivers (the child’s fear and movement) provokes the speaker’s anger, worsening the threat and hostility expressed in the violent command.",-,0.74,0.78,29,33
event/790d8e57,event/832f148d,CAUSES,enables,The prior pattern of tilting after each question establishes the interrogation dynamic and physical handling that leads to him tilting the narrator again.,-,0.63,0.7,98,102
event/c8446ed4,event/3962a937,CAUSES,enables,Holding the narrator upright physically restrains and positions them so the speaker can continue addressing them in a threatening manner.,0,0.6,0.85,113,114
event/1e7f50df,event/5505fdd2,CAUSES,enables,"By instructing the listener not to reveal having seen him, the speaker helps keep the hidden young man’s presence secret, thereby enabling him to remain hidden with the speaker.",+,0.64,0.69,117,120
event/b1311c95,event/24db9f8c,CAUSES,enables,"The man’s instruction to repeat prompts further interaction, setting up his subsequent demand to be shown where they live.",+,0.63,0.72,45,48
event/e333f7fa,event/a3ab2b4c,CAUSES,enables,"Pip visiting early at the Battery provides the occasion for the convict to remind him of his promise, prompting the statement about what he has undertaken.",0,0.63,0.73,132,135
event/0bd0bc44,event/febe0b5b,CAUSES,causes,"The man’s abrupt exclamation and question surprises or alarms him, prompting an involuntary physical reaction of starting.",-,0.78,0.84,71,72
event/9c9c7dae,event/e333f7fa,CAUSES,enables,"Going to him early at the Battery allows the speaker to bring him whatever broken bits of food are available, making the food-giving possible.",+,0.6,0.69,131,132
event/3811de1a,event/a6f1b76e,CAUSES,causes,"The physical action of tilting the narrator again likely created a sense of physical instability and loss of control, triggering intense fear.",-,0.7,0.76,106,107
event/88c17de4,event/129dcc78,CAUSES,enables,"Expressing the hope aloud helps the speaker manage their emotions and avoid crying, serving as a coping strategy.",+,0.63,0.7,67,70
event/47a8e791,event/b0e89038,CAUSES,causes,"The violent threat terrifies the boy into remaining in place, exposing him to harsh physical treatment and environmental hazards that leave him soaked, cut, lamed, and torn.",-,0.73,0.76,33,36
event/a5b22377,event/94c4575d,CAUSES,causes,"The command “Give it mouth!” prompts the action that results in the speaker being turned upside down, indicating direct causation within the scene’s physical interaction.",+,0.69,0.72,47,51
event/f0234d7e,event/67fd5090,CAUSES,enables,"His prior belief motivates him to explore or pay attention, enabling the later discovery that the bleak nettle-grown place is the churchyard.",0,0.56,0.6,15,19
event/67338777,event/4d88cc16,CAUSES,enables,"The young man hearing the speaker’s words makes it possible for the boy to be informed or influenced about locking his door and tucking himself in bed, but it does not by itself force these actions.",+,0.54,0.6,122,125
event/ffab9d2e,event/94126a3b,CAUSES,enables,"His ravenous trembling while eating expresses intense hunger and anticipation, which naturally leads into him licking his lips afterward as a continuation of the same physical response.",+,0.54,0.63,57,60
event/da8fb73d,event/03c63d58,CAUSES,enables,"By coming closer to the tombstone, he reduces distance, allowing his eyes to align and focus directly, making his gaze appear more powerful and directly into the narrator’s eyes.",+,0.86,0.9,91,94
event/be2f62c9,event/7a9a0fdc,CAUSES,enables,Naming his mother as Georgiana sets up or clarifies the context that allows the timid explanation to make sense as a response in the dialogue.,+,0.41,0.6,77,78
event/3811de1a,event/89cba537,CAUSES,causes,"Tilting someone physically can disturb their balance and inner ear, directly producing a sensation of giddiness or dizziness.",+,0.86,0.9,106,108
event/da8fb73d,event/0fa10d6a,CAUSES,enables,"Coming closer to the tombstone puts him in a position to physically grasp and tilt it, making the tilting action possible.",+,0.83,0.87,91,93
event/69f9b5e7,event/fa3dc26e,CAUSES,enables,"The overall darkness and indistinct marsh line heighten the contrast, allowing the narrator to faintly discern the two upright black figures against the otherwise horizontal, featureless scene.",0,0.63,0.76,159,162
event/c8446ed4,event/a9a5b845,CAUSES,enables,"Holding the narrator upright intimidates and controls him, enabling the convict to coerce a promise to bring the file and food.",-,0.78,0.86,113,115
event/e33f6a39,event/e3349793,CAUSES,causes,"Realizing the wind comes from the distant, savage sea evokes fear and unease, which manifests physically as shivers and emotionally as beginning to cry.",-,0.78,0.8,27,30
event/03c63d58,event/790d8e57,CAUSES,causes,"His powerful gaze intensifies psychological dominance, allowing him to tilt the narrator further each time to heighten the sense of helplessness and danger.",-,0.8,0.8,94,98
event/227937ad,event/1a149e64,CAUSES,enables,The presence of the gibbet as a physical landmark or destination allows the man to move toward it; its existence provides a goal or reference point for his limping approach.,0,0.37,0.53,165,166
event/ea1ddf0f,event/e8f87fdf,CAUSES,causes,The speaker’s terror and fear of having their throat cut directly motivates and causes them to plead for mercy.,-,0.95,0.96,43,44
event/a6f1b76e,event/2b289f3a,CAUSES,enables,"Being dreadfully frightened prompts self-reflection about health and attendance, opening the possibility that not being sick would allow attending more.",+,0.53,0.6,107,111
event/0fa10d6a,event/03c63d58,CAUSES,causes,"Tilting the narrator back changes their relative positions and angle, allowing the other person’s eyes to be directly above, looking powerfully down into theirs.",+,0.9,0.93,93,94
event/94c4575d,event/eb6fb3ed,CAUSES,causes,"Physically inverting a person makes items fall out of their pockets due to gravity, leading directly to the pockets being emptied.",+,0.95,0.97,51,52
event/45c0cdf3,event/ea1ddf0f,CAUSES,causes,"The growling is perceived as a threat, causing the speaker to become terrified and plead not to have their throat cut.",-,0.78,0.78,40,43
event/e33f6a39,event/26fc2daa,CAUSES,enables,"Realizing the rushing wind comes from the distant sea deepens the eerie, threatening setting, which allows Pip’s fear to intensify and leads him to cry.",-,0.55,0.73,27,28
event/9ff33eb4,event/47a8e791,CAUSES,causes,"The man’s sudden appearance from among the graves startles and threatens the observer, prompting him to issue the violent command to keep still.",+,0.76,0.86,32,33
event/34c6f586,event/24db9f8c,CAUSES,enables,The man’s act of staring at the narrator leads into and facilitates his verbal demand to be shown where the narrator lives.,0,0.6,0.74,46,48
event/20c8a7ab,event/e5493b52,CAUSES,enables,"The first question initiates an interrogation about the boy’s family, prompting the continuation of questioning that leads to asking who he lives with.",+,0.6,0.76,81,84
event/a3ab2b4c,event/8269cf34,CAUSES,prevents,"The reminder of his undertaking acts as a moral or social constraint, prompting his dismissive response rather than open agreement or different behavior.",-,0.47,0.61,135,137
event/31324327,event/64be66ee,CAUSES,causes,"Searching around for the frightening young man increases fear and urgency, prompting the narrator to flee home without stopping.",+,0.8,0.82,172,175
event/00fde77e,event/27ffcc24,CAUSES,enables,"After observing the narrator, the man decides how to act and then manipulates the object so it flips head over heels, leading to the narrator’s altered perspective.",+,0.6,0.7,50,54
event/e333f7fa,event/f6a5fef2,CAUSES,enables,"Pip coming to him at the Battery in the early morning enables the convict to remind him of his undertaking and to order him home, continuing their coerced interaction.",+,0.7,0.78,132,134
event/5f8c72bd,event/ea1ddf0f,CAUSES,causes,"Being grabbed roughly by the chin makes the narrator believe his throat is about to be cut, triggering a terrified plea for mercy.",+,0.9,0.92,42,43
event/a8cc7ab9,event/7bbcdd91,CAUSES,enables,"Arriving at the low church wall provides a spatial/temporal point at which he can pause and turn around to look, enabling the subsequent action.",0,0.71,0.76,148,150
event/001fbfc3,event/6bcbdcf9,CAUSES,causes,"His haunted, evasive look suggests he is struggling with memories of the dead, and this internal confrontation triggers a gradual emotional recovery, like a man regaining feeling in numbed legs.",-,0.62,0.66,146,149
event/f94af1ef,event/0b37a956,CAUSES,enables,"Feeling a terrible shock at the thought prompts and sensitizes the narrator to consider whether others share that same thought, enabling the subsequent wondering.",+,0.63,0.7,168,171
event/ddbcab73,event/fb8c8118,CAUSES,enables,"The speaker’s earnest plea not to be subjected to some action likely prompts the other person to maintain the current situation, metaphorically holding tighter to the tombstone.",-,0.62,0.64,66,68
event/94126a3b,event/f67004bc,CAUSES,causes,"The man licking his lips suggests he is anticipating or recalling rich food, supporting or prompting his statement that they were fat.",+,0.63,0.64,60,62
event/84259fed,event/129dcc78,CAUSES,causes,"The man’s threatening remark and gesture emotionally upset the narrator, prompting them to focus on eating partly as a way to avoid crying.",-,0.76,0.77,65,70
event/5505fdd2,event/b3e1d293,CAUSES,enables,"The young man being hidden with the speaker puts him in proximity to the boy, enabling him to use his peculiar way of getting at the boy’s heart and liver.",0,0.57,0.7,120,123
event/7a9a0fdc,event/3bbb618f,CAUSES,causes,"The timid explanation draws the other person’s attention, prompting his verbal reaction and return, so her speaking leads directly to his response.",+,0.83,0.86,78,79
event/4bca56d7,event/5e660441,CAUSES,enables,His clasping himself suggests emotional or physical distress that leads into or sets up the moment when the narrator notices him turning.,0,0.4,0.6,142,151
event/7f95ad8e,event/c250f076,CAUSES,causes,"The character’s threat of violent harm frightens the listener, prompting them to cling to him for safety or out of fear.",-,0.84,0.88,105,109
event/3bbb618f,event/20c8a7ab,CAUSES,enables,"His returning to the conversation enables him to notice and ask about the person accompanying her, leading to the question about her father.",+,0.61,0.7,79,81
event/f94af1ef,event/31324327,CAUSES,causes,"Feeling a terrible shock or fright at the thought prompts heightened vigilance and anxiety, which leads the narrator to look around for the frightening young man.",+,0.84,0.86,168,172
event/cd699429,event/8fb62fe7,CAUSES,causes,The speaker’s confirmation about the person’s identity prompts the other character to react with a muttered exclamation and thoughtful consideration.,+,0.76,0.83,82,83
event/9ff33eb4,event/930ec32e,CAUSES,causes,"The man’s sudden rising from among the graves reveals his appearance and condition, described as fearful, in coarse grey, and fettered with iron.",0,0.78,0.88,32,34
event/d934d40f,event/0fa10d6a,CAUSES,causes,"His repeated dark looks at the leg and the narrator suggest growing intent or decision, culminating in the physical act of tilting the narrator back.",+,0.78,0.82,90,93
event/fd463b40,event/60665bbf,CAUSES,enables,"Eating the bread ravenously likely makes his cheeks appear fuller or draws attention to them, prompting the remark about his fat cheeks.",0,0.55,0.62,58,61
event/62398135,event/701c9bde,CAUSES,causes,"Limping implies pain, injury, or weakness, which can physically stress the body and contribute to shivering from fatigue, pain, or shock.",+,0.6,0.62,37,38
event/dfb4f907,event/fa3dc26e,CAUSES,enables,"The ominous, darkened sky suggests low light or dusk conditions that make only a few upright black shapes faintly visible at a distance.",0,0.53,0.6,161,162
event/3962a937,event/1e7f50df,CAUSES,enables,"The fearful terms constitute a threatening warning, which functions to compel silence and enable the condition that the listener never speaks or signals about having seen the speaker.",-,0.8,0.78,114,117
event/fd5be405,event/e8f87fdf,CAUSES,causes,"Chattering teeth signal intense fear or cold, contributing to the narrator’s overwhelming terror, which in turn prompts the verbal reaction of pleading.",+,0.76,0.8,41,44
event/6bcbdcf9,event/5e660441,CAUSES,enables,"His gradually recovering from numbness allows him to begin moving again, which is observed when he turns.",+,0.54,0.63,149,151
event/441cbba4,event/744f4608,CAUSES,causes,The narrator’s deliberate choice to call himself Pip leads others to adopt and use that name for him.,+,0.9,0.94,1,2
event/9ad7c6d4,event/40e8f917,CAUSES,enables,"Pip’s helpless, pleading look prompts the man to address his fate directly, leading him to raise the question of whether Pip will be allowed to live.",+,0.7,0.82,95,96
event/fd5be405,event/5f8c72bd,CAUSES,enables,"His physical reaction (teeth chattering, implying intense emotion or cold) coincides with and likely facilitates the sudden, forceful act of seizing the speaker by the chin.",+,0.62,0.68,41,42
event/7f95ad8e,event/a6f1b76e,CAUSES,causes,"The explicit threat of violent harm (removing heart and liver) induces intense fear in the listener, leading directly to their feeling dreadfully frightened.",-,0.96,0.97,105,107
event/89cba537,event/841cf743,CAUSES,causes,"Being giddy makes it hard to stay balanced, prompting the speaker to request permission to keep upright and not be moved or spun further.",-,0.7,0.72,108,110
event/60665bbf,event/f67004bc,CAUSES,causes,"The comment about having fat cheeks leads the speaker to believe that their cheeks were indeed fat, shifting self-perception based on another’s observation.",+,0.73,0.78,61,62
event/5505fdd2,event/02de31bf,CAUSES,causes,"Having a young man hidden with the speaker provides a contrasting example, enabling the speaker to portray himself as angelic by comparison.",+,0.76,0.86,120,121
event/3bd74a2e,event/f94af1ef,CAUSES,causes,The vivid thought of him being the pirate come to life directly triggers the narrator’s emotional reaction of shock and fear.,-,0.86,0.9,167,168
event/23db875d,event/9ad7c6d4,CAUSES,causes,"Being physically grasped by both arms induces a sense of helplessness, leading the narrator to look up into the other’s eyes in a dependent, helpless manner.",+,0.78,0.84,92,95
event/7a9a0fdc,event/423ab7b1,CAUSES,causes,"The timid explanation addresses or clarifies something for him, prompting his reaction of returning and speaking; his coming back is a direct response to the explanation.",+,0.8,0.79,78,80
event/94c4575d,event/d5f58d93,CAUSES,causes,The act of turning the speaker upside down is so abrupt and forceful that it shocks the church congregation into a stunned pause before it recovers its senses.,0,0.77,0.81,51,55
event/52c51ef1,event/b167a556,CAUSES,causes,The young man creeping toward him to tear him open directly creates the danger that makes it hard to hold the young man away from his insides.,-,0.86,0.88,126,128
event/7f95ad8e,event/89cba537,CAUSES,aggravates,"The threat is intimidating and emotionally disturbing, contributing to the character feeling unsteady, overwhelmed, and thus giddy.",-,0.62,0.68,105,108
event/46f4f8cd,event/4181e532,CAUSES,prevents,"Speaker’s current effort restraining the young man likely discourages or blocks the promise or intention to procure the file, acting against the commitment previously stated.",-,0.41,0.56,127,130
event/3962a937,event/a9a5b845,CAUSES,enables,"The fearful speech continues by specifying the demand, leading directly to the instruction to bring the file and food.",+,0.7,0.72,114,115
event/c250f076,event/1adfc414,CAUSES,aggravates,"Clinging tightly may have made it harder for him to move smoothly, prompting an even more extreme dip and roll than otherwise.",+,0.52,0.64,109,112
event/3bd74a2e,event/0b37a956,CAUSES,enables,"The vivid comparison of him to the pirate suggests an eerie, uncanny feeling that prompts the narrator’s reflection about others’ perceptions, enabling the narrator’s wondering.",0,0.41,0.64,167,171
event/a5b22377,event/24db9f8c,CAUSES,enables,"Telling the parrot to speak (“Give it mouth!”) prompts it to vocalize, which then leads the man to ask it to show where it lives, enabling his request for information.",+,0.7,0.7,47,48
event/28198b21,event/4ba672f6,CAUSES,causes,Stopping to look after him leads the narrator to look over his shoulder to see where the person is going or what he is doing.,+,0.7,0.78,154,158
event/9ad7c6d4,event/c250f076,CAUSES,causes,"Feeling her own gaze helplessly locked with his heightens her emotional dependence and vulnerability, prompting an instinctive physical reaction to cling to him for support or connection.",+,0.8,0.84,95,109
event/0daeeccf,event/4bca56d7,CAUSES,causes,"Hugging his shuddering body with both arms directly results in him clasping himself, an action described as trying to hold himself together.",+,0.95,0.96,141,142
event/4181e532,event/e333f7fa,CAUSES,enables,Saying he would get the file commits the speaker to an associated plan that includes coming to the person at the Battery early in the morning to deliver it.,+,0.69,0.76,130,132
event/d060ebf3,event/bc439683,CAUSES,enables,"Because he could not say his full name as a child, he later relies on external evidence (the tombstone) to state his father’s family name, allowing him to assert it in narration.",+,0.5,0.6,0,3
event/82f58a9b,event/0daeeccf,CAUSES,causes,"Mentioning an eel frightens or disgusts him, leading him to physically react by hugging his shuddering body for comfort or protection.",-,0.7,0.69,140,141
event/c4e03f53,event/02de31bf,CAUSES,enables,"The speaker’s assertion of not being alone leads him to introduce a comparison with the other young man, enabling the self-characterization as an angel by contrast.",+,0.54,0.68,119,121
event/b7195672,event/b6bd64a9,CAUSES,causes,"Seeing him go towards the river indicates his movement there, which leads to him having to pick his way with sore feet among the stones in the marshes.",-,0.63,0.7,155,157
event/105a0f55,event/ccb1bddb,CAUSES,causes,Deciding to go home motivates and initiates the action of walking quickly or purposefully toward that destination.,+,0.86,0.86,152,153
event/52c51ef1,event/46f4f8cd,CAUSES,prevents,"The speaker’s effort to restrain the young man is described as stopping him from creeping up and tearing the other person open, directly preventing the threatened harm.",-,0.95,0.96,126,127
event/9c9c7dae,event/a3ab2b4c,CAUSES,enables,"The speaker’s efforts to bring him broken bits of food help fulfill or move toward fulfilling the obligation previously undertaken, which is being verbally recalled in the effect.",+,0.44,0.58,131,135
event/7bbcdd91,event/28198b21,CAUSES,causes,Seeing the other person turn around to look for him prompts the narrator to respond by looking back over his shoulder.,+,0.68,0.7,150,154
event/ccb1bddb,event/b6bd64a9,CAUSES,enables,"Using his legs effectively allows him to move and navigate, which in turn enables him to pick his way among the stones in the marshes despite sore feet.",+,0.62,0.73,153,157
event/febe0b5b,event/24222105,CAUSES,enables,Starting is the initiating action that allows him to then make a short run; the run follows from and depends on the decision to start.,+,0.72,0.78,72,73
event/294b660c,event/b167a556,CAUSES,causes,"The boy’s futile attempt to hide draws or fails to deter the young man, resulting in the speaker struggling to keep the young man away from the boy’s inner self or conscience.",-,0.7,0.72,124,128
event/3f44d653,event/c5d3429e,CAUSES,causes,Not seeing the father forces the narrator to construct an imagined image of him based on his handwriting alone.,0,0.82,0.86,5,9
event/e7852593,event/da8fb73d,CAUSES,enables,Speaking to the supposed blacksmith likely initiates or accompanies his decision to move closer to the tombstone to address or inspect it more directly.,+,0.62,0.7,88,91
event/ecc70151,event/b74d1681,CAUSES,causes,"Because the narrator never saw them, he lacked real memories and instead relied on the only concrete representation available—their tombstones—to imagine their appearance.",+,0.9,0.93,7,8
event/a9a5b845,event/c4e03f53,CAUSES,enables,"The demand for tools and food implies the convict is part of a larger group needing them, which reveals he is not alone. His request makes his earlier claim about not being alone credible and operative.",+,0.62,0.7,115,119
event/82f58a9b,event/4bca56d7,CAUSES,causes,"The exclamation about an eel startles or frightens him, prompting a physical reaction where he clasps himself as if trying to hold himself together.",-,0.73,0.78,140,142
event/d4917010,event/fa3dc26e,CAUSES,enables,"The river’s faint, less-broad horizontal line serves as a low-contrast background that allows the two distinct black upright shapes at its edge to be perceptible in the scene.",0,0.62,0.73,160,162
event/60665bbf,event/6924529c,CAUSES,aggravates,"The remark about having fat cheeks contrasts with being undersized, highlighting and worsening the narrator’s sense of physical inadequacy rather than causing the small size itself.",-,0.56,0.63,61,63
event/fa3dc26e,event/60378d84,CAUSES,enables,"The presence of the upright black object as a beacon allows sailors to use it as a navigational guide, making steering possible.",+,0.87,0.9,162,163
event/00fde77e,event/eb6fb3ed,CAUSES,causes,"The man’s decision after observing the narrator leads him to take action and empty the narrator’s pockets, implying his look precedes and motivates the theft.",-,0.78,0.8,50,52
event/c250f076,event/c8446ed4,CAUSES,enables,Clinging to him gives the man physical leverage and reason to grasp her arms and support her upright on the stone.,+,0.7,0.78,109,113
event/7bbcdd91,event/ccb1bddb,CAUSES,causes,"Turning round to look for the narrator prompts the narrator to run away quickly, making best use of their legs to escape or move.",+,0.78,0.8,150,153
event/fcb79fdd,event/654be1ad,CAUSES,causes,Looking over his shoulder likely reveals or confirms the presence or object that prompts the timid explanation identifying Georgiana as his mother.,+,0.65,0.72,75,76
event/1f4eff21,event/f0234d7e,CAUSES,causes,"The five little stone lozenges, memorials of his dead brothers, emotionally ground and reinforce his deeply held, almost religious belief.",+,0.86,0.84,13,15
event/89cba537,event/c250f076,CAUSES,causes,"Being extremely giddy produces dizziness or instability, which leads the narrator to cling to him with both hands for support.",+,0.86,0.9,108,109
event/b3e1d293,event/52c51ef1,CAUSES,causes,The man’s secret way of getting at a boy emotionally and internally leads to his ability to creep close and then figuratively tear him open.,+,0.85,0.87,123,126
event/c8446ed4,event/1e7f50df,CAUSES,aggravates,Holding the narrator upright on the stone is likely an act of intimidation or coercion that heightens their fear and reinforces the warning not to speak about seeing him.,-,0.6,0.62,113,117
event/9559d7b8,event/0b37a956,CAUSES,causes,"The cattle’s behavior prompts the narrator to interpret their gaze and speculate about their thoughts, triggering the wondering response.",+,0.72,0.8,170,171
event/47a8e791,event/5f8c72bd,CAUSES,causes,"The spoken threat accompanies and motivates the physical act of grabbing the chin, enforcing control through intimidation and force.",-,0.79,0.86,33,42
event/b167a556,event/4181e532,CAUSES,enables,"Because the speaker struggles to keep the young man away from the listener’s inside, they feel pressured or compelled to promise to get him the file.",+,0.6,0.71,128,130
event/ba1b6614,event/cfee5087,CAUSES,causes,"Because he limps toward the church wall, his movement is described as carefully picking his way among nettles and brambles.",0,0.78,0.84,143,144
event/e5493b52,event/0ee2f071,CAUSES,causes,The questioner’s conditional threat about allowing the person to live frames and directly produces the quoted clause as part of the question’s content.,-,0.77,0.8,84,85
event/294b660c,event/46f4f8cd,CAUSES,enables,"Because it is impossible for a boy to hide from the young man, the speaker’s active intervention is necessary and thus allows the boy to remain unharmed.",+,0.77,0.78,124,127
event/0b37a956,event/31324327,CAUSES,causes,Wondering if others shared the opinion about the horrible young man motivates the narrator to visually search for him to confirm or act on that concern.,+,0.65,0.71,171,172
event/fe76218e,event/4181e532,CAUSES,causes,"The question prompts the speaker to respond, leading them to state they would get the file.",+,0.8,0.82,129,130
event/f0234d7e,event/5de36473,CAUSES,enables,Holding a strong prior belief may have mentally prepared the narrator to interpret and consolidate a vivid impression of the identity of things during the memorable afternoon.,+,0.47,0.53,15,18
event/fb8c8118,event/129dcc78,CAUSES,causes,"Holding tighter to the tombstone provides physical focus and emotional control, helping the narrator suppress tears.",+,0.86,0.87,68,70
event/5a0b6e57,event/a6f1b76e,CAUSES,causes,"The command to bring both individuals to the speaker implies a threatening or coercive intent, which directly instills fear in the listener.",-,0.82,0.86,103,107
event/c250f076,event/2b289f3a,CAUSES,enables,"Clinging to him suggests seeking comfort or support, which might help her feel less sick or more capable, thus enabling the possibility of attending more.",+,0.42,0.54,109,111
event/1f4eff21,event/416b8459,CAUSES,causes,"The sight and arrangement of the five stone lozenges over his brothers’ graves leads the narrator to form and hold a specific, whimsical belief about how they were born.",+,0.86,0.9,13,14
event/f2599412,event/89a395ba,CAUSES,enables,"Identifying his sister as Mrs. Joe Gargery provides the context and basis for specifying that she is the wife of Joe Gargery, the blacksmith.",+,0.69,0.72,86,87
event/a6f1b76e,event/841cf743,CAUSES,causes,Being dreadfully frightened motivates the speaker to plead politely to be allowed to stay upright as a response to fear and perceived threat.,+,0.81,0.87,107,110
event/fd463b40,event/94126a3b,CAUSES,causes,"Eating the bread ravenously leads to satisfaction and lingering taste, which prompts the man to lick his lips while speaking.",+,0.64,0.71,58,60
event/8fb62fe7,event/0ee2f071,CAUSES,enables,His brief exclamation and pause to consider reflects a decision-making process that leads into the conditional threat about whether the other will be allowed to live.,-,0.7,0.76,83,85
event/cfee5087,event/001fbfc3,CAUSES,causes,"His careful, furtive movement through the nettles and brambles makes him appear to be sneaking away or escaping, which the narrator interprets as eluding the hands of the dead people.",0,0.8,0.84,144,146
event/24db9f8c,event/d466fd41,CAUSES,causes,"The man’s request prompts the narrator to indicate the location of the village, directly leading to the act of pointing.",0,0.9,0.97,48,49
event/9c9dc902,event/7a9a0fdc,CAUSES,enables,Stopping creates a pause or opportunity that allows the timid explanation to be given at that moment.,+,0.6,0.62,74,78
