:ID,name,eventType,actionType,source_quote,causeWeight,confidence,sequence,chapter,time,location
event/4be12723,Implied boy feels fear or anxiety at threat description,emotion,feel_fear,that young man will softly creep and creep his way to him and tear him open. I am a keeping that young man from harming of you,1.0,0.7554,171,1,during narrator's warning,at the present moment
event/c8f6891e,Pip promises to get the file,communication,promise,I said that I would get him the file,1.0,0.864,172,1,unspecified future time,the marshes near the Battery
event/bfb397f9,Pip promises to get Abel Magwitch broken bits of food,communication,promise,and I would get him what broken bits of food I could,1.0,0.8722,173,1,unspecified future time,the marshes near the Battery
event/c8810281,Pip promises to return to Abel Magwitch at the Battery in the early morning,communication,promise,"and I would come to him at the Battery, early in the morning",1.0,0.8638,174,1,early in the morning,the Battery
event/bb0e50d6,Man threatens listener with curse,communication,threaten,“Say Lord strike you dead if you don’t!” said the man.,1.0,0.7994,175,1,,the Battery
event/56fda49d,Man orders listener to utter oath,communication,command,“Say Lord strike you dead if you don’t!” said the man.,1.0,0.8133,176,1,,the Battery
event/02b7e718,Man speaks,communication,speak,said the man.,1.0,0.8072,177,1,,the Battery
event/3c8ea0c1,Unidentified male speaker continues speaking,communication,speak,"“Now,” he pursued,",1.0,0.7716,178,1,now,unspecified
event/55af85d2,Speaker prompts listener to remember undertaking,perception/recognition,remember,"“you remember what you’ve undertook,",1.0,0.8582,179,1,present,unspecified
event/d282ca8d,Speaker prompts listener to remember young man,perception/recognition,remember,"and you remember that young man,",1.0,0.8664,180,1,present,unspecified
event/e611d69b,Speaker orders listener to go home,communication,command,and you get home!”,1.0,0.8438,181,1,immediate future,unspecified
event/755b9819,Implicit listener feels pressured or intimidated by reminders and command,emotion,feel pressured,"“you remember what you’ve undertook, and you remember that young man, and you get home!”",1.0,0.7459,182,1,during the speech,unspecified
event/68009e68,Unidentified man speaks dismissively,communication,say,"“Much of that!” said he, glancing about him over the cold wet flat.",1.0,0.7614,183,1,present moment of narration,the cold wet flat
event/39ab3ee7,Unidentified man visually scans surroundings,perception/recognition,glance,"said he, glancing about him over the cold wet flat.",1.0,0.8033,184,1,present moment of narration,the cold wet flat
event/90daf047,Unidentified man expresses wish to be a frog,emotion,wish,“I wish I was a frog.,1.0,0.9194,185,1,present moment of narration,the cold wet flat
event/2ce2d6b4,Unidentified man expresses wish to be an eel,emotion,wish,Or a eel!”,1.0,0.8892,186,1,present moment of narration,the cold wet flat
event/607e6086,Unidentified man hugs his shuddering body tightly,emotion,hug,"he hugged his shuddering body in both his arms,—clasping himself, as if to hold himself together",1.0,0.9228,187,1,at the same time,by the low church wall
event/5557f7c2,Unidentified man limps toward the low church wall,movement,limp,and limped towards the low church wall,1.0,0.912,188,1,at the same time,towards the low church wall
event/22c5e989,Pip observes the man limping away through the graveyard,perception/recognition,perceive,"As I saw him go, picking his way among the nettles",1.0,0.8316,189,1,As I saw him go,graveyard near the low church wall
event/7c9fa0cc,Unidentified man carefully picks his way among nettles and brambles,movement,avoid,"picking his way among the nettles, and among the brambles that bound the green mounds",1.0,0.9164,190,1,as he goes towards the low church wall,among the nettles and brambles that bound the green mounds
event/df8a3c8f,Pip forms a fearful perception of the man as eluding dead people’s hands,perception/recognition,imagine,he looked in my young eyes as if he were eluding the hands of the dead people,1.0,0.879,191,1,as Pip watches him go,graveyard
event/83bd35e3,Pip experiences fear of the imagined dead people reaching from graves,emotion,fear,"the dead people, stretching up cautiously out of their graves, to get a twist upon his ankle and pull him in",1.0,0.8649,192,1,while watching the man and imagining the dead,graveyard
event/3dc7a5ff,Pip imagines dead people stretching up to grab the man’s ankle and pull him into the grave,perception/recognition,visualize,"stretching up cautiously out of their graves, to get a twist upon his ankle and pull him in",1.0,0.908,193,1,simultaneous with watching the man walk,graves in the churchyard
event/598c019c,Convict arrives at low church wall,movement,arrive,"When he came to the low church wall, he got over it",1.0,0.877,194,1,When he came to the low church wall,low church wall
event/09d9faf8,Convict climbs over low church wall despite numbed legs,movement,climb,"he got over it, like a man whose legs were numbed and stiff",1.0,0.8575,195,1,When he came to the low church wall,low church wall
event/88947729,Convict turns around to look for Pip,perception/recognition,watch,and then turned round to look for me,1.0,0.8526,196,1,then,near the low church wall
event/68f3df75,Pip perceives the convict turning,perception/recognition,perceive,When I saw him turning,1.0,0.8498,197,1,When I saw him turning,marshes near the church
event/380a5a26,Pip heads towards home,movement,move,I set my face towards home,1.0,0.8492,198,1,When I saw him turning,towards home
event/dcaa3404,Pip runs home as fast as he can,movement,run,and made the best use of my legs,1.0,0.8078,199,1,When I saw him turning,from marshes towards home
event/cc9438b1,Pip looks back over his shoulder,perception/recognition,watch,But presently I looked over my shoulder,1.0,0.8773,200,1,presently,on the way from marshes towards home
event/7a67d360,Pip sees convict continuing towards the river,perception/recognition,perceive,and saw him going on again towards the river,1.0,0.8884,201,1,presently,marshes between church and river
event/04be18b2,Convict resumes walking towards the river,movement,walk,saw him going on again towards the river,1.0,0.8835,202,1,again,towards the river through the marshes
event/3f7d5960,Convict hugs himself with both arms,emotion,hug,still hugging himself in both arms,1.0,0.9052,203,1,as he goes towards the river,marshes on the way to the river
event/6bd42ccf,Convict picks his way among stones with sore feet,movement,pick_one's_way,and picking his way with his sore feet among the great stones,1.0,0.9105,204,1,as he goes towards the river,among the great stones in the marshes
event/e83547bb,Great stones have been placed in marshes as stepping-places,other,place,"the great stones dropped into the marshes here and there, for stepping-places",1.0,0.8381,205,1,when the rains were heavy or the tide was in,marshes
event/b5d7f108,Weather or tide sometimes make marshes wet or flooded,other,flood,when the rains were heavy or the tide was in,1.0,0.7529,206,1,when the rains were heavy or the tide was in,marshes
event/e2a3ea0c,Narrator stops to look after man,perception/recognition,observe,as I stopped to look after him,1.0,0.8718,207,1,then,the marshes
event/1c389ce8,Narrator visually takes in appearance of marshes,perception/recognition,perceive,The marshes were just a long black horizontal line then,1.0,0.8928,208,1,then,the marshes
event/3402d2a9,Narrator visually takes in appearance of river,perception/recognition,perceive,"and the river was just another horizontal line, not nearly so broad nor yet so black",1.0,0.8757,209,1,then,the river
event/52fecc03,Narrator visually takes in appearance of sky,perception/recognition,perceive,and the sky was just a row of long angry red lines and dense black lines intermixed,1.0,0.8636,210,1,then,the sky
event/6e6d6965,Narrator faintly discerns two black upright things on the river edge,perception/recognition,make out,On the edge of the river I could faintly make out the only two black things in all the prospect,1.0,0.9183,211,1,unspecified present of narration,edge of the river
event/56ea152a,Narrator recognizes one upright black thing as a beacon,perception/recognition,recognize,one of these was the beacon by which the sailors steered,1.0,0.8378,212,1,unspecified present of narration,edge of the river
event/22a773ed,Narrator imagines how the beacon looks like an unhooped cask upon a pole,perception/recognition,visualize,like an unhooped cask upon a pole,1.0,0.8851,213,1,unspecified present of narration,edge of the river
event/505bc858,Narrator judges the beacon as ugly when near it,emotion,judge,an ugly thing when you were near it,1.0,0.843,214,1,whenever one is near the beacon (general present),near the beacon at the river
event/fbc4acbe,Narrator recognizes the other upright black thing as a gibbet with chains,perception/recognition,recognize,"the other, a gibbet, with some chains hanging to it",1.0,0.9155,215,1,unspecified present of narration,edge of the river
event/5b65ed8c,Narrator recalls that the chains once held a pirate,perception/recognition,remember,chains hanging to it which had once held a pirate,1.0,0.9361,216,1,past relative to narration,edge of the river
event/55065115,Unidentified man limps towards the gibbet,movement,limp,The man was limping on towards this latter,1.0,0.9266,217,1,unspecified narrative present,towards the gibbet on the edge of the river
event/f04e0192,Narrator perceives the man limping toward the gibbet,perception/recognition,perceive,The man was limping on towards this latter,1.0,0.9103,218,1,unspecified narrative present,"edge of the river, near the gibbet"
event/a5c9e3a2,Narrator imagines or interprets the man as a pirate come back to life and returning to the gibbet,perception/recognition,imagine,"as if he were the pirate come to life, and come down, and going back to hook himself up again",1.0,0.9163,219,1,unspecified narrative present,"edge of the river, near the gibbet"
event/4920b3d3,Narrator feels a terrible shock at his own thought,emotion,feel,It gave me a terrible turn when I thought so,1.0,0.7833,220,1,,"edge of the river, near the gibbet"
event/e9414769,Narrator perceives cattle lifting their heads,perception/recognition,perceive,as I saw the cattle lifting their heads to gaze after him,1.0,0.9137,221,1,,"field (implied, with the cattle)"
event/e0ebdedc,Cattle raise heads and gaze after the horrible young man,other,watch,the cattle lifting their heads to gaze after him,1.0,0.9037,222,1,,"field (implied, with the cattle)"
event/95740eb0,Narrator wonders whether cattle share his frightening thought,perception/recognition,wonder,I wondered whether they thought so too,1.0,0.7834,223,1,,"field (implied, with the cattle)"
event/627a866f,Narrator searches the surroundings for the horrible young man,perception/recognition,search,I looked all round for the horrible young man,1.0,0.899,224,1,,all round (surrounding area)
event/5a0d637e,Narrator fails to see any sign of the horrible young man,perception/recognition,not-see,and could see no signs of him,1.0,0.8724,225,1,,all round (surrounding area)
event/43acacf7,Narrator becomes frightened again,emotion,fear,But now I was frightened again,1.0,0.8756,226,1,now,all round (surrounding area)
event/bbbd0604,Narrator runs home without stopping,movement,run,and ran home without stopping,1.0,0.9167,227,1,immediately after becoming frightened again,from the field area to home
