:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/5eea2ba6,event/3eeda89f,CAUSES,enables,"Because it is useless to hide from the young man, the boy is effectively allowed or enabled to tuck himself up without concealment being meaningful.",0,0.53,0.51,159,162
event/e9414769,event/95740eb0,CAUSES,causes,"Seeing the cattle apparently watching or reacting to him prompts the narrator to speculate about what the cattle might be thinking, triggering the wondering described.",0,0.79,0.86,221,223
event/c60ae58c,event/85b1245a,CAUSES,enables,"Holding the narrator upright and in place allows him to continue speaking to them at close range, facilitating his fearful address.",0,0.73,0.82,145,146
event/6e6d6965,event/56ea152a,CAUSES,enables,"The visible black object on the riverbank allows sailors to see and use it as a navigational beacon, enabling them to steer.",+,0.86,0.9,211,212
event/fd7aeadd,event/3765cbcb,CAUSES,enables,The character and wording of the inscription provide the information and context that allow the narrator to form the childish conclusion about the mother’s appearance and health.,+,0.89,0.96,18,19
event/bb547652,event/a0b42891,CAUSES,causes,"The mention of his sister, Mrs. Joe Gargery, prompts or leads directly to the fuller explanatory statement identifying her as Joe Gargery’s wife, the blacksmith.",+,0.72,0.77,6,113
event/02fda07c,event/17f5593c,CAUSES,enables,"Expressing hope he wouldn’t leave or act otherwise prompts the speaker to cling tighter to the tombstone to stay in place, psychologically supporting the decision to hold on.",+,0.59,0.63,90,91
event/c6c8ceae,event/7ea059e2,CAUSES,prevents,"The plea “Pray don’t do it, sir” discourages him from acting, leading instead to him pausing and looking darkly at his leg and the speaker rather than proceeding with the threatened action.",-,0.65,0.64,64,116
event/35d78366,event/17f5593c,CAUSES,enables,"His threatening intent and bodily action lead him to grip the tombstone more firmly, which in turn enables the narrator to stay on it by holding on tighter.",+,0.63,0.7,88,91
event/d5edad9c,event/81bf9506,CAUSES,causes,"The intense fear triggers a physiological response (e.g., adrenaline, hyperventilation) that leads to dizziness and giddiness.",+,0.84,0.9,137,138
event/84b3e256,event/fc04436e,CAUSES,enables,"Being warm in bed makes it easier and more inviting for the young man to softly creep over to him, providing a comfortable target state he moves toward.",+,0.61,0.66,161,165
event/08332ce3,event/40cda722,CAUSES,enables,"Never seeing the father makes it possible that the narrator also never sees any likeness of the parents in others, as there is no visual reference to recognize or compare.",0,0.71,0.78,8,10
event/0112794e,event/73b9674c,CAUSES,causes,"The man's sudden and strong action physically overturns the church (or what it represents), leading to it later recovering or 'coming to itself.' The overturning is the initiating cause of the subsequent recovery.",-,0.73,0.78,75,77
event/b4927701,event/0565a6a5,CAUSES,enables,"His physical trembling and chattering teeth indicate agitation or cold, accompanying the moment he musters the physical action of seizing the narrator by the chin.",+,0.35,0.56,60,61
event/b71dd584,event/7a44b907,CAUSES,causes,"Because the people lived before photography existed, there was no visual record; hence later assumptions about them had to rely on tombstones, leading to unreasonable derivations from those memorials.",0,0.79,0.83,11,13
event/c518e17e,event/5eea2ba6,CAUSES,causes,"Because the young man can uniquely reach a boy emotionally and psychologically, the boy becomes unable to conceal himself or his feelings from him.",+,0.9,0.9,158,159
event/7dd38f4e,event/f5faa3d3,CAUSES,causes,"The command to keep still is immediately followed and reinforced by the shouted threat, which serves as a causal escalation of the initial order, using fear to enforce obedience.",-,0.78,0.82,45,47
event/541a51a7,event/b24a09c1,CAUSES,enables,The inscription on his tombstone provides the name that allows the narrator to choose and justify calling himself Pip.,+,0.74,0.86,2,5
event/7c9fa0cc,event/55065115,CAUSES,causes,"Carefully picking his way through obstructive nettles and brambles slows and hampers his movement, leading him to limp as he proceeds toward the mound.",-,0.71,0.8,190,217
event/5d4b951f,event/79fe269c,CAUSES,causes,"Being cut by flints likely produced pain and shock, causing the subject to shiver as a physical reaction to injury and distress.",+,0.7,0.66,53,57
event/42dab3ad,event/1109de6b,CAUSES,causes,"The speaker’s difficulty in holding the young man off is explicitly described as the reason the effort is done ‘with great difficulty’; the cause is the struggle itself, the effect is the overall difficulty of the action.",0,0.8,0.86,168,169
event/5cbbe848,event/35d78366,CAUSES,causes,"The man’s declaration that he could eat them, delivered with a threatening gesture, leads directly into his intensifying the threat by adding that he is half inclined to do it.",+,0.8,0.86,87,88
event/fbc4acbe,event/55065115,CAUSES,causes,"The presence of the gibbet with hanging chains motivates or draws the man to move toward it, making his limping progress directed specifically toward that object.",0,0.6,0.68,215,217
event/d091b6db,event/014ea30c,CAUSES,causes,"His ravenous eating leads to satisfaction or anticipation of more food, prompting him to lick his lips, a natural reaction linked to eating and savoring taste.",+,0.7,0.76,80,82
event/c2a1d549,event/d071cc31,CAUSES,enables,"Being seated on a high tombstone positions the narrator above the steeple, making it visible below his feet.",0,0.79,0.82,76,78
event/98ba2da3,event/16234515,CAUSES,prevents,"The demand that the lot be brought to him, at a specific secluded location, sets up a threat-based arrangement designed to keep the other person silent about having seen him.",-,0.7,0.72,148,149
event/4be12723,event/c8f6891e,CAUSES,enables,"Promising to get the file helps placate the young man, supporting the speaker’s effort to keep him from harming the other person.",+,0.72,0.78,171,172
event/bb0e50d6,event/3c8ea0c1,CAUSES,causes,"The man’s emphatic, oath-backed command intimidates or compels the other to comply, allowing him to continue his speech with “Now,” as a follow-up. The threat leads directly to his pursuing the point.",+,0.76,0.78,175,178
event/872625a5,event/0934407b,CAUSES,enables,"The narrator’s prior belief about people’s birth posture shapes his interpretive framework, enabling the way he later forms and records his first vivid impression of the identity of things.",0,0.42,0.6,23,26
event/4811dfc9,event/ea61b845,CAUSES,causes,"The timid exclamation calls the other person’s attention, prompting his verbal response and his coming back.",+,0.76,0.78,100,104
event/a1b25186,event/0565a6a5,CAUSES,enables,"The growl expresses anger or threat, accompanying and psychologically supporting the physical act of seizing the narrator’s chin, but it does not directly cause the grabbing motion.",-,0.6,0.77,59,61
event/85b1245a,event/afa510f7,CAUSES,enables,"The fearful manner of speaking intimidates the listener, making him more likely to comply with the demand for the file and food.",+,0.79,0.86,146,147
event/9f2522d5,event/bd0364f5,CAUSES,causes,"The question about who she will live with prompts her to state that she has not yet decided, making the uncertainty a direct response to the inquiry.",0,0.64,0.69,110,112
event/47875a24,event/55845a85,CAUSES,causes,The man’s request to show where he lives prompts or pressures the other person to respond by demanding a specific indication of the place.,+,0.77,0.84,68,69
event/a86dc7cf,event/31a9531e,CAUSES,causes,Being born on their backs with hands in pockets explains why they never take their hands out during this existence; the birth condition leads to the persistent state.,0,0.76,0.78,24,25
event/1f8721a8,event/032fd5e9,CAUSES,causes,"The sudden or intense rushing wind likely startled or awakened the man among the graves, prompting him to rise up from where he was lying or hiding.",+,0.72,0.78,39,43
event/55065115,event/e9414769,CAUSES,causes,"The man’s unusual limping movement draws attention, prompting the nearby cattle to raise their heads and look at him.",0,0.71,0.78,217,221
event/3765cbcb,event/872625a5,CAUSES,causes,The childish inference about his mother’s freckles and sickness leads him to form and hold a related belief about all babies being born on their backs.,+,0.63,0.7,19,23
event/93dddec1,event/b4927701,CAUSES,causes,"The act of glaring indicates intense emotion like anger or fear, which can physiologically trigger trembling and chattering teeth as a bodily reaction to heightened stress.",+,0.64,0.69,58,60
event/550dc32f,event/781fd3ce,CAUSES,causes,The man’s remark about the boy’s fat cheeks prompts the narrator’s belief or acknowledgment that his cheeks were indeed fat.,+,0.82,0.86,81,84
event/aace4881,event/fb7d7a29,CAUSES,causes,"His threatening question about whether Pip will be allowed to live is intended to frighten him, increasing his sense of helplessness and danger.",-,0.81,0.82,123,127
event/b5d7f108,event/52fecc03,CAUSES,causes,"Heavy rain or high tide likely accompany stormy atmospheric conditions, leading to dramatic cloud formations and light scattering that produce angry red and dense black lines in the sky.",+,0.63,0.71,206,210
event/607e6086,event/5557f7c2,CAUSES,enables,"By hugging himself to hold his shuddering body together, he stabilizes himself enough to be able to move and limp toward the church wall.",+,0.72,0.78,187,188
event/06889e4b,event/0ec3aab2,CAUSES,causes,"The question prompts the person to think about whether the man is the father with the mother, leading him to pause and mutter while considering the answer.",0,0.7,0.75,105,109
event/3eab0391,event/e2dcd2e5,CAUSES,causes,Being placed on the tombstone triggers his reaction; the action or its consequences prompt him to start moving or acting.,+,0.6,0.68,93,96
event/ccf43dcb,event/9a60efc6,CAUSES,aggravates,"The presence of scattered cattle feeding heightens the sense of danger or disorder in the scene, worsening the small bundle of shivers’ fear.",-,0.6,0.6,36,40
event/02fda07c,event/0ed59ba4,CAUSES,enables,"Expressing his hope that the other person wouldn’t do something gives him an emotional outlet, which helps him maintain composure and avoid crying.",+,0.6,0.62,90,92
event/b71dd584,event/bfaec07a,CAUSES,enables,"Because there were no photographs in their time, the narrator must rely on imagination, enabling the formation of early fancies about what they were like.",+,0.82,0.86,11,12
event/35d78366,event/0ed59ba4,CAUSES,enables,"Having 'half a mind to' do something (likely a sharp or decisive action) helps the speaker control or distract from their emotions, thus assisting them in keeping from crying.",+,0.7,0.7,88,92
event/2d88fd16,event/d6346879,CAUSES,prevents,Tilting the speaker over more after each question functions as a threat or coercive pressure that is meant to prevent refusal and force compliance with the demand to get a file.,-,0.7,0.65,126,128
event/5eea2ba6,event/20d242ed,CAUSES,enables,The boy’s attempt to hide from the young man is exemplified by drawing the clothes over his head; the hiding effort makes this specific action likely or possible as a means of concealment.,+,0.79,0.84,159,163
event/22c5e989,event/df8a3c8f,CAUSES,enables,"The narrator’s act of watching him walk away through the nettles provides the visual context that makes him appear, to the young observer, as if he is eluding the hands of the dead.",+,0.61,0.7,189,191
event/d984080f,event/094c30c6,CAUSES,causes,"Because the speaker as an infant could only pronounce the shorter form 'Pip' from the full names, that pronunciation became the name he was subsequently called.",+,0.97,0.97,1,3
event/370a69c5,event/a750b912,CAUSES,enables,Stopping provides a pause or opening that allows the speaker to begin timidly explaining.,+,0.68,0.71,98,102
event/27b101c5,event/c518e17e,CAUSES,enables,Having the young man hidden with the speaker puts him in proximity and position to exercise his peculiar influence over the boy’s emotions and inner life.,+,0.68,0.71,154,158
event/17ae3314,event/9305d5f7,CAUSES,prevents,Failing to follow the instructions or deviating from the speaker’s words would stop or undermine the young man’s hearing exactly the words the speaker intends to be spoken.,-,0.71,0.8,152,156
event/a750b912,event/52cd4496,CAUSES,enables,"The timid explanation gives the listener new information or clarity, prompting his reaction and return to the conversation.",+,0.64,0.74,102,103
event/e2dcd2e5,event/8f63450f,CAUSES,causes,Starting an action initiates the movement that results in making a short run; the decision and initial motion lead directly to the running.,+,0.82,0.78,96,97
event/fc8b1651,event/bfb397f9,CAUSES,enables,"The question invites or prompts the speaker to respond with an offer, making the decision to get him broken bits of food possible as a reply.",+,0.56,0.63,170,173
event/93f9b7e7,event/fb7d7a29,CAUSES,causes,"The uncertainty over whether one will be allowed to live heightens perceived threat and lack of control, directly producing a stronger feeling of helplessness and danger.",-,0.84,0.83,124,127
event/5b645e81,event/d5edad9c,CAUSES,causes,"Being physically tilted, likely in a precarious or threatening situation, directly triggers her sense of danger and loss of control, resulting in intense fear.",+,0.84,0.87,135,137
event/7ea059e2,event/3968d2d0,CAUSES,causes,"His repeated dark looks at his leg and at the narrator provoke an emotional reaction of helplessness, leading the narrator’s eyes to look helplessly up into his.",-,0.72,0.78,116,121
event/16234515,event/17ae3314,CAUSES,causes,The threat and strict command to never speak or signal about having seen the person directly lead to the consequence that any deviation from those words is treated as failure.,-,0.9,0.86,149,152
event/e8f8e11e,event/fd7aeadd,CAUSES,enables,"The specific shape and style of the letters in the inscription provide visual cues that allow the child to infer what the mother looked like, enabling the drawn conclusion.",+,0.79,0.78,15,18
event/98ba2da3,event/39cca72f,CAUSES,prevents,The threat of having his organs torn out and eaten is meant to deter failure and thereby ensure obedience and compliance with the demand to bring the lot to him.,-,0.86,0.84,148,151
event/e0ebdedc,event/43acacf7,CAUSES,causes,"The unusual, synchronized attention of the cattle toward the character is interpreted as ominous or uncanny, triggering renewed fear in the observer.",+,0.68,0.74,222,226
event/fc04436e,event/53e0ff1d,CAUSES,enables,"The perceived threat that the young man will creep toward and potentially harm the speaker motivates and justifies the act of keeping him away, enabling the protective behavior.",-,0.68,0.71,165,167
event/d554989c,event/bd0364f5,CAUSES,causes,"The conditional threat of being allowed to live is the proposition under consideration, prompting the speaker’s remark that they have not yet decided, thus the cause is the scenario he’s weighing.",-,0.7,0.8,111,112
event/9c21504f,event/5b645e81,CAUSES,aggravates,"The explicit threat increases intimidation or coercive pressure, prompting a more forceful physical action (tilting) in response.",-,0.64,0.7,134,135
event/3dc7a5ff,event/09d9faf8,CAUSES,prevents,"Despite the dead trying to grab his ankle and pull him in, he manages to get over the obstacle; their attempt fails, effectively not causing lasting harm and thus preventing the intended effect.",-,0.41,0.6,193,195
event/53e0ff1d,event/42dab3ad,CAUSES,causes,Actively restraining the young man from harming her directly leads to the difficulty of holding him back; the effortful restraint is the cause of the described struggle.,+,0.83,0.9,167,168
event/0ec3aab2,event/9f2522d5,CAUSES,causes,His muttering and considering reflects a brief pause of thought that leads into and results in him asking the question about who the other person lives with.,+,0.7,0.78,109,110
event/9740e994,event/27b101c5,CAUSES,causes,The speaker’s claim of not being alone is justified because a young man is hidden with them; the stated non-solitude arises from the presence of this hidden young man.,+,0.86,0.91,153,154
event/84b058c6,event/bd0364f5,CAUSES,enables,His muttered exclamation and pause to consider leads into or enables his statement that he hasn’t made up his mind yet.,0,0.62,0.7,108,112
event/3e8c3e26,event/a750b912,CAUSES,causes,"The mention of Georgiana as the speaker’s mother prompts the speaker to provide a timid explanation, likely clarifying or elaborating on that statement.",+,0.64,0.71,101,102
event/3d9919e8,event/a86dc7cf,CAUSES,causes,"Their choice to give up trying in the struggle for a living reflects and reinforces their innate laziness, described metaphorically as being born idle with hands in pockets.",-,0.77,0.78,21,24
event/d071cc31,event/9625ea32,CAUSES,enables,"Being seated on a high tombstone puts the narrator in a frightened, vulnerable position, which allows or contributes to his trembling while he eats under duress.",-,0.5,0.66,78,79
event/c880de81,event/79bf7b2d,CAUSES,aggravates,Both are painful injuries from plants; being stung by nettles doesn’t cause tearing by briars but adds to and intensifies the overall suffering of the subject’s ordeal.,-,0.46,0.7,54,55
event/e0ebdedc,event/95740eb0,CAUSES,enables,"Seeing the cattle lift their heads prompts the narrator to interpret their behavior and wonder about their thoughts, enabling this reflective response.",0,0.73,0.8,222,223
event/0ceaec56,event/2d88fd16,CAUSES,enables,"The question is part of an interrogation or test, and asking each question prompts the physical act of tilting, making the dialogue the enabling context for the repeated action.",0,0.63,0.7,125,126
event/40cda722,event/7a44b907,CAUSES,causes,"Not having seen them leads the narrator to imagine or infer their features from their tombstones instead of memory, making the derivation from tombstones the default source.",0,0.78,0.86,10,13
event/627a866f,event/bbbd0604,CAUSES,causes,"Looking around for the horrible young man likely made the narrator afraid or anxious, prompting them to run home without stopping.",+,0.76,0.8,224,227
event/fc04436e,event/42dab3ad,CAUSES,causes,"The young man slowly approaching makes it increasingly difficult for the speaker to physically restrain him from getting inside, so the creeping advance leads to the struggle to hold him off.",+,0.78,0.82,165,168
event/a0b42891,event/fe76c525,CAUSES,enables,"Pip’s explanation of who his sister and her husband are provides the convict with relevant information about the household, prompting him to move closer to examine or intimidate Pip further.",+,0.63,0.75,113,117
event/5d4b951f,event/79bf7b2d,CAUSES,enables,"Being cut by flints leaves the subject exposed and vulnerable, making it easier for briars to catch and tear them as they pass.",-,0.6,0.63,53,55
event/3968d2d0,event/90daf047,CAUSES,causes,"The speaker’s helpless gaze into the other’s eyes evokes a feeling of vulnerability or self-consciousness that prompts the wishful, escapist statement about wanting to be a frog.",0,0.6,0.68,121,185
event/7ea059e2,event/fe76c525,CAUSES,enables,"His repeated dark looks at the leg and at the narrator suggest growing intent or resolve, which leads him to move closer to the tombstone.",0,0.7,0.78,116,117
event/cf6c2d53,event/aeac5b9e,CAUSES,enables,"Identifying the shivering child as Pip provides the man with an object of attention, enabling him to look at Pip after recognizing him.",0,0.63,0.7,42,72
event/046e22d3,event/a750b912,CAUSES,enables,"Looking over his shoulder likely signaled attention or invitation, making it possible or appropriate for the speaker to begin a timid explanation.",+,0.61,0.7,99,102
event/3eeda89f,event/850abc44,CAUSES,enables,"By tucking himself up, he positions his body in a way that allows the subsequent action of tearing him open to occur.",-,0.54,0.66,162,166
event/fbc4acbe,event/5b65ed8c,CAUSES,enables,The existence of the gibbet with chains allows the description that the chains once held a pirate; the chains hanging there make that historical interpretation possible.,0,0.63,0.66,215,216
event/40cda722,event/4cb5d815,CAUSES,causes,"Not seeing his parents’ faces leaves tombstones as his only concrete image of them, so his early imaginative ideas naturally form around the graves and inscriptions.",+,0.84,0.88,10,14
event/0934407b,event/57846c89,CAUSES,enables,The narrator’s early impression of the identity of things arises during a visit to his family’s graves; the prior death and burial of Philip Pirrip make possible this scene and thus enable the described formative perception.,0,0.54,0.67,26,28
event/39cca72f,event/9740e994,CAUSES,prevents,"The threat of violent punishment for failure motivates seeking allies and help, so not being alone is a response aimed at avoiding that fate.",-,0.52,0.6,151,153
event/fce00bd5,event/39cca72f,CAUSES,prevents,"Threat of a gruesome death is used as coercion; successfully doing it prevents the punishment, while failure triggers it.",-,0.9,0.86,150,151
event/dcc2b5fc,event/0efdb3a7,CAUSES,prevents,Remaining upright is suggested as a way to avoid nausea; the request implies that being allowed to stay upright will help prevent sickness.,-,0.7,0.77,140,141
event/79bf7b2d,event/93dddec1,CAUSES,causes,"Being torn by briars likely causes pain and anger, which in turn leads the subject to glare in reaction to the discomfort and frustration.",+,0.69,0.73,55,58
event/5eea2ba6,event/398e1ad6,CAUSES,enables,The belief that hiding is in vain could motivate the boy to lock his door as a more active or different form of concealment or protection instead of passive hiding.,+,0.37,0.52,159,160
event/d5edad9c,event/0efdb3a7,CAUSES,enables,"Being dreadfully frightened can trigger a stress response that might counteract or distract from feeling sick, enabling the possibility that the speaker won’t become ill.",+,0.45,0.52,137,141
event/20d242ed,event/fc04436e,CAUSES,enables,"Drawing the clothes over his head conceals him or signals vulnerability, making it easier or more inviting for the young man to come closer quietly.",+,0.62,0.71,163,165
event/4811dfc9,event/52cd4496,CAUSES,causes,"The timid exclamation calls the other person’s attention, prompting his verbal response and his coming back.",+,0.76,0.78,100,103
event/93dddec1,event/a1b25186,CAUSES,causes,"The glare expresses hostility or anger, prompting an accompanying growl as an escalation or reinforcement of the threatening behavior.",+,0.64,0.64,58,59
event/a52da486,event/c60ae58c,CAUSES,enables,"After tossing the narrator in a dip and roll, he ends by firmly holding him upright, positioning him on the stone; the prior action transitions into the controlled hold that establishes the final posture.",+,0.63,0.71,143,145
event/fb7d7a29,event/2255dde2,CAUSES,causes,"The purpose of tilting the narrator again is explicitly to increase their sense of helplessness and danger, so the intention to induce that feeling leads to the action.",-,0.8,0.84,127,131
event/56fda49d,event/3c8ea0c1,CAUSES,causes,"The man’s emphatic, oath-backed command intimidates or compels the other to comply, allowing him to continue his speech with “Now,” as a follow-up. The threat leads directly to his pursuing the point.",+,0.76,0.78,176,178
event/032fd5e9,event/f5faa3d3,CAUSES,causes,"The man’s sudden rising among the graves initiates the encounter, leading directly to his shouting the terrifying threat.",+,0.84,0.86,43,47
event/9a60efc6,event/e613704d,CAUSES,causes,"The character’s rising fear leads to emotional overwhelm, which naturally triggers the onset of crying.",+,0.9,0.92,40,41
event/d091b6db,event/550dc32f,CAUSES,enables,"The boy’s ravenous eating highlights his plumpness, drawing the man’s attention to his fat cheeks and prompting the remark.",+,0.63,0.77,80,81
event/3dc7a5ff,event/68f3df75,CAUSES,causes,"The dead stretching up to grab his ankle initiates the physical action that leads to his movement, which is then observed as him turning.",-,0.74,0.76,193,197
event/05582d53,event/fd7aeadd,CAUSES,causes,"The description on the tombstone gives the narrator an impression of the father’s appearance, which leads him to infer, in a childish way, what the mother must have looked like from the phrase about her.",0,0.8,0.78,16,18
event/9a60efc6,event/cf6c2d53,CAUSES,enables,"The emotional state (a small bundle of shivers growing afraid) characterizes and thus enables the identification of that bundle as Pip, defining his condition in that moment.",0,0.64,0.7,40,42
event/5cbbe848,event/044a7183,CAUSES,causes,"The spoken threat reinforces and motivates the man’s accompanying threatening gesture, making the shake of his head part of expressing the verbal menace.",-,0.66,0.67,87,89
event/f1a87740,event/93dddec1,CAUSES,causes,"The limp suggests physical pain or frustration, which plausibly leads the person to glare in anger or discomfort.",+,0.59,0.63,56,58
event/d5edad9c,event/dcc2b5fc,CAUSES,causes,"Being dreadfully frightened makes the speaker physically or emotionally unsteady, prompting the plea to be allowed to remain upright for safety or composure.",+,0.76,0.74,137,140
event/fbc4acbe,event/f04e0192,CAUSES,causes,"The presence of the gibbet with hanging chains motivates or draws the man to move toward it, making his limping progress directed specifically toward that object.",0,0.6,0.68,215,218
event/3c8ea0c1,event/55af85d2,CAUSES,enables,"The speaker’s prompting ('Now,' he pursued) initiates or continues the conversation, enabling the reminder about what has been undertaken.",+,0.63,0.72,178,179
event/b5d7f108,event/1c389ce8,CAUSES,causes,"Heavy rain or high tide floods and visually smooths the landscape, making the marshes appear as a distant, uniform dark horizontal line.",+,0.86,0.9,206,208
event/8f63450f,event/046e22d3,CAUSES,enables,"Making a short run positions and motivates the person to check behind, prompting them to look over their shoulder while moving.",0,0.66,0.7,97,99
event/55845a85,event/2e25ef62,CAUSES,enables,"The command to point out the place prompts the narrator to indicate the village’s location, enabling the description of where it lies.",+,0.7,0.84,69,70
event/0ed59ba4,event/4811dfc9,CAUSES,enables,"The speaker acts partly to avoid crying, which helps them stay composed enough to timidly explain “There, sir!” instead of breaking down.",+,0.68,0.63,92,100
event/9ed4ce61,event/7ea059e2,CAUSES,causes,"Looking down at his leg initiates the sequence of darkly looking at his leg and the narrator repeatedly, serving as the earlier, simpler instance of the same action pattern.",0,0.77,0.82,115,116
event/598c019c,event/09d9faf8,CAUSES,enables,"Reaching the low church wall provides the opportunity and context for him to climb over it, albeit with difficulty due to his numbed, stiff legs.",+,0.7,0.77,194,195
event/0323a011,event/046e22d3,CAUSES,causes,"The question prompts the addressee to seek or expect the mother’s presence, leading him to look over his shoulder to locate or check for her.",0,0.77,0.78,95,99
event/0565a6a5,event/c94c2df1,CAUSES,causes,"Being seized roughly by the chin induces fear and physical intimidation, prompting the narrator to plead in terror as an immediate reaction.",-,0.86,0.86,61,63
event/094c30c6,event/c97ef20e,CAUSES,enables,Being called Pip stems from and reflects his family name Pirrip; the naming convention enables him to state his father’s family name with authority tied to that identity.,+,0.5,0.55,3,4
event/a52da486,event/bc1f95cd,CAUSES,causes,The tremendous dip and roll creates a violent motion or disorientation that makes the narrator perceive the church as flipping over its weathercock.,+,0.97,0.96,143,144
event/5557f7c2,event/22c5e989,CAUSES,causes,"Limping toward the wall leads to the observer seeing him move carefully, picking his way among the nettles; the movement causes the visual observation.",+,0.64,0.7,188,189
event/1c389ce8,event/6e6d6965,CAUSES,enables,The darkness of the marshes as a single black line makes other black shapes against the river’s edge stand out and become faintly discernible.,+,0.7,0.77,208,211
event/0112794e,event/d071cc31,CAUSES,causes,"The person’s sudden, strong action overturns something the narrator is on or near, resulting in the narrator ending up seated on a high tombstone.",+,0.74,0.82,75,78
event/dcaa3404,event/04be18b2,CAUSES,enables,Using his legs to move quickly allows the narrator to get into a position or close enough so that he can see the man continuing toward the river.,+,0.69,0.78,199,202
event/fc8b1651,event/c8f6891e,CAUSES,causes,"The question prompts a response, leading the speaker to state they would get him the file.",+,0.76,0.83,170,172
event/032fd5e9,event/5a821c7c,CAUSES,causes,"The man’s sudden rising from among the graves is a startling, threatening approach that prompts the verbal threat to cut the other’s throat as an immediate reaction.",-,0.8,0.8,43,46
event/c4093f0a,event/c97ef20e,CAUSES,enables,"Knowing his father’s family name as Pirrip allows him to state and report it, relying on the tombstone as confirmation.",+,0.74,0.74,0,4
event/c21e0251,event/aace4881,CAUSES,enables,"Tilting the speaker back physically restrains and dominates them, creating the position of power from which he issues the threat about whether they’re to be allowed to live.",-,0.8,0.84,119,123
event/3402d2a9,event/6e6d6965,CAUSES,enables,"The river’s faint, less-black appearance makes the two distinctly black objects at its edge stand out visually, allowing the narrator to notice and discern them.",0,0.63,0.72,209,211
event/032fd5e9,event/b09d9373,CAUSES,causes,"The man’s sudden movement from among the graves likely startled or disturbed someone, prompting the terrible voice to shout ‘Hold your noise!’ in response.",-,0.77,0.78,43,44
event/b09d9373,event/f5faa3d3,CAUSES,enables,"The initial shouted command introduces and frames the subsequent explicit threat, enabling its delivery as part of the same speech act.",0,0.78,0.81,44,47
event/b24a09c1,event/08332ce3,CAUSES,enables,The tombstone’s claim about the father’s status or dates allows the narrator to infer or affirm that he never saw his father.,0,0.47,0.59,5,8
event/fb7d7a29,event/c32958ab,CAUSES,causes,"The purpose of tilting the narrator again is explicitly to increase their sense of helplessness and danger, so the intention to induce that feeling leads to the action.",-,0.8,0.84,127,129
event/7c9fa0cc,event/df8a3c8f,CAUSES,enables,"His careful movement among nettles and brambles suggests stealth and avoidance, allowing him to appear as though evading grasping hands of the dead in the observer’s perception.",0,0.7,0.77,190,191
event/f07fa169,event/5d4b951f,CAUSES,causes,"Being lamed by stones implies painful, damaging contact with rough ground, which also leads to getting cut by sharp flints present among the stones.",-,0.67,0.66,52,53
event/550dc32f,event/3af67ad0,CAUSES,enables,"The man’s prior observation and remark directly contains the quoted phrase, thus his speaking enables the utterance of “what fat cheeks you ha’ got.” as part of his dialogue.",+,0.84,0.82,81,83
event/598c019c,event/68f3df75,CAUSES,enables,"His getting over the low church wall allows him to be visible in motion, enabling the observer to see him turning.",0,0.66,0.76,194,197
event/fe76c525,event/c21e0251,CAUSES,enables,"Moving closer to the tombstone puts him in position to physically grasp and tilt it back, enabling the subsequent action.",0,0.77,0.8,117,119
event/e772fd58,event/892c4635,CAUSES,causes,"The man’s command “Once more” instructs the speaker to repeat or intensify an action, prompting the exclamation “Give it mouth!” as a response or further urging.",+,0.62,0.66,65,67
event/7fa17e5a,event/e613704d,CAUSES,causes,"The frightening sound and implication of a distant savage sea, carried by the rushing wind, scares the child, provoking physical shivers and crying.",-,0.79,0.82,38,41
event/c880de81,event/93dddec1,CAUSES,causes,"Being stung by nettles causes pain and irritation, which in turn prompts the person to glare in anger or discomfort.",+,0.74,0.78,54,58
event/84b058c6,event/9f2522d5,CAUSES,enables,The muttered exclamation marks a moment of thought or realization that prompts him to ask the follow-up question about who the other person lives with.,+,0.68,0.76,108,110
event/0ceaec56,event/a52da486,CAUSES,aggravates,"The question provokes the speaker, who reacts physically with an exaggerated dip and roll, intensifying the situation rather than neutrally following from it.",+,0.54,0.6,125,143
event/7ea059e2,event/0386c213,CAUSES,causes,"His repeated dark looks at his leg and the narrator signal rising emotion or decision, leading him to physically seize the narrator by both arms.",+,0.78,0.86,116,118
event/43acacf7,event/bbbd0604,CAUSES,causes,"The narrator’s renewed fear motivates an immediate flight response, prompting them to run home without stopping.",+,0.93,0.96,226,227
event/9e5533be,event/93f9b7e7,CAUSES,causes,"His powerful, intimidating eye contact exerts psychological dominance, setting up the threatening question of whether he will allow the other person to live.",-,0.76,0.8,120,124
event/27b101c5,event/9305d5f7,CAUSES,enables,"The young man hiding nearby places him within earshot, making it possible for him to hear the speaker’s words.",+,0.86,0.87,154,156
event/fc04436e,event/850abc44,CAUSES,causes,The young man’s creeping approach allows him to get close enough to physically attack and tear the other person open.,+,0.9,0.93,165,166
event/3765cbcb,event/b0f85149,CAUSES,causes,The childish inference about his mother’s freckles and sickness leads him to form and hold a related belief about all babies being born on their backs.,+,0.63,0.7,19,22
event/53e0ff1d,event/1109de6b,CAUSES,causes,Actively restraining the young man from harming the listener directly results in the difficulty of holding him back.,+,0.9,0.92,167,169
event/d6346879,event/2338d454,CAUSES,enables,"Obtaining the file is a prerequisite that allows the person to bring both items later, enabling the subsequent action.",+,0.7,0.76,128,132
event/b09d9373,event/5a821c7c,CAUSES,enables,The threat is uttered as a conditional consequence of disobedience; the command sets up the condition under which the speaker would cut the listener’s throat.,-,0.64,0.74,44,46
