:START_ID,:END_ID,:TYPE,weight
event/850abc44,why_young_man's_secret_way_culmina/323a95e9,PRODUCES_MOTIVATION,1.0
event/53e0ff1d,why_narrator_aims_to_prevent_young/411246a7,PRODUCES_MOTIVATION,1.0
event/42dab3ad,why_young_man_persistently_attempt/399d100f,PRODUCES_MOTIVATION,1.0
event/1109de6b,why_narrator_wants_boy_to_understa/d5de9ccf,PRODUCES_MOTIVATION,1.0
event/fc8b1651,why_narrator_seeks_boy's_reply_or_/32bedf63,PRODUCES_MOTIVATION,1.0
event/4be12723,why_graphic_description_of_young_m/6f8a4d91,PRODUCES_MOTIVATION,1.0
event/c8f6891e,why_abel_magwitch_previously_deman/720c5e4e,PRODUCES_MOTIVATION,0.556
event/c8f6891e,why_pip_fears_abel_magwitch_and_wa/6d5cc918,PRODUCES_MOTIVATION,0.444
event/bfb397f9,why_abel_magwitch_is_hungry_and_in/5368ea10,PRODUCES_MOTIVATION,0.556
event/bfb397f9,why_pip_fears_abel_magwitch_and_wa/5f045511,PRODUCES_MOTIVATION,0.444
event/c8810281,why_pip_needs_to_deliver_the_file_/06e1ec22,PRODUCES_MOTIVATION,0.526
event/c8810281,why_abel_magwitch’s_threats_and_de/7e201758,PRODUCES_MOTIVATION,0.474
event/bb0e50d6,why_the_man_wants_compliance_with_/ecf36651,PRODUCES_MOTIVATION,0.6
event/bb0e50d6,why_the_man_likely_uses_fear_and_i/42924d89,PRODUCES_MOTIVATION,0.4
event/56fda49d,why_the_man_wants_the_listener_to_/1b74b88d,PRODUCES_MOTIVATION,1.0
event/02b7e718,why_the_man_is_engaged_in_dialogue/3ab89eee,PRODUCES_MOTIVATION,1.0
event/3c8ea0c1,why_speaker_is_in_the_middle_of_an/6968b559,PRODUCES_MOTIVATION,1.0
event/55af85d2,why_speaker_wants_listener_to_reca/14a4cf45,PRODUCES_MOTIVATION,0.556
event/55af85d2,why_there_was_a_previous_agreement/98fcce4c,PRODUCES_MOTIVATION,0.444
event/d282ca8d,why_speaker_wants_to_reinforce_a_t/657c519d,PRODUCES_MOTIVATION,0.514
event/d282ca8d,why_young_man_is_contextually_impo/f08e73ec,PRODUCES_MOTIVATION,0.486
event/e611d69b,why_speaker_wants_listener_to_leav/b9b17a11,PRODUCES_MOTIVATION,0.556
event/e611d69b,why_speaker_may_wish_to_ensure_com/571135ea,PRODUCES_MOTIVATION,0.444
event/755b9819,why_speaker_emphatically_reminds_l/b194f678,PRODUCES_MOTIVATION,0.528
event/755b9819,why_context_suggests_the_young_man/0bfe246e,PRODUCES_MOTIVATION,0.472
event/68009e68,why_unidentified_man_reacts_to_som/fd91fb68,PRODUCES_MOTIVATION,0.583
event/68009e68,why_unidentified_man’s_general_dis/56919cbb,PRODUCES_MOTIVATION,0.417
event/39ab3ee7,why_unidentified_man_is_reacting_t/a5ccf214,PRODUCES_MOTIVATION,0.538
event/39ab3ee7,why_bleak_quality_of_the_cold_wet_/2d1e8629,PRODUCES_MOTIVATION,0.462
event/90daf047,why_unidentified_man_feels_displea/2b077d1e,PRODUCES_MOTIVATION,0.533
event/90daf047,"why_cold,_wet_surroundings_make_an/e5dcec48",PRODUCES_MOTIVATION,0.467
event/2ce2d6b4,why_unidentified_man_continues_to_/8c9372d2,PRODUCES_MOTIVATION,0.533
event/2ce2d6b4,why_ongoing_dissatisfaction_with_c/56b4516a,PRODUCES_MOTIVATION,0.467
event/607e6086,why_unidentified_man_is_shuddering/068f8c4d,PRODUCES_MOTIVATION,0.6
event/607e6086,why_unidentified_man_is_in_a_threa/9f05fbe8,PRODUCES_MOTIVATION,0.4
event/5557f7c2,why_unidentified_man_wishes_to_mov/bd67ad1a,PRODUCES_MOTIVATION,0.462
event/5557f7c2,why_unidentified_man’s_physical_co/994ed292,PRODUCES_MOTIVATION,0.538
event/22c5e989,why_pip_is_present_in_the_churchya/8c1e3ba4,PRODUCES_MOTIVATION,1.0
event/7c9fa0cc,why_unidentified_man_wants_to_avoi/5f49ef63,PRODUCES_MOTIVATION,1.0
event/df8a3c8f,"why_pip_is_a_young,_impressionable/82596236",PRODUCES_MOTIVATION,0.5
event/df8a3c8f,why_the_graveyard_setting_with_gre/af99ee43,PRODUCES_MOTIVATION,0.5
event/83bd35e3,why_pip_imagines_dead_people_stret/a853b856,PRODUCES_MOTIVATION,0.556
event/83bd35e3,"why_dark,_eerie_churchyard_atmosph/63379306",PRODUCES_MOTIVATION,0.444
event/3dc7a5ff,why_pip’s_prior_thought_that_the_m/a9abbf6b,PRODUCES_MOTIVATION,0.588
event/3dc7a5ff,why_the_presence_of_green_mounds_a/8c4ad709,PRODUCES_MOTIVATION,0.412
event/598c019c,why_convict_is_moving_away_from_th/eb8a5ef8,PRODUCES_MOTIVATION,1.0
event/09d9faf8,why_convict_wants_to_leave_the_chu/8fbe18ed,PRODUCES_MOTIVATION,0.533
event/09d9faf8,why_convict's_legs_are_numbed_and_/a3f041f3,PRODUCES_MOTIVATION,0.467
event/88947729,why_convict_wants_to_check_on_pip'/d1e60225,PRODUCES_MOTIVATION,1.0
event/68f3df75,why_pip_is_watching_the_convict's_/921bd7f0,PRODUCES_MOTIVATION,1.0
event/380a5a26,why_pip_wants_to_get_away_from_the/5bdd1f71,PRODUCES_MOTIVATION,0.529
event/380a5a26,why_convict's_turning_prompts_pip_/feaa6a96,PRODUCES_MOTIVATION,0.471
event/dcaa3404,why_pip_is_eager_or_afraid_and_tri/2557a6ef,PRODUCES_MOTIVATION,0.529
event/dcaa3404,why_convict's_presence_motivates_p/51daae67,PRODUCES_MOTIVATION,0.471
event/cc9438b1,why_pip_wants_to_check_whether_the/a37063da,PRODUCES_MOTIVATION,0.529
event/cc9438b1,why_pip_feels_anxiety_or_fear_abou/bd4b9f75,PRODUCES_MOTIVATION,0.471
event/7a67d360,why_pip_is_checking_the_convict's_/abf07524,PRODUCES_MOTIVATION,1.0
event/04be18b2,why_convict_intends_to_reach_the_r/b0ae66c2,PRODUCES_MOTIVATION,1.0
event/3f7d5960,why_convict_is_cold_or_in_physical/712f56b5,PRODUCES_MOTIVATION,0.529
event/3f7d5960,why_convict_seeks_bodily_comfort_o/a4b58eca,PRODUCES_MOTIVATION,0.471
event/6bd42ccf,"why_convict's_feet_are_sore,_so_he/bc2860ff",PRODUCES_MOTIVATION,0.529
event/6bd42ccf,why_large_stones_make_the_path_dif/02b2fc66,PRODUCES_MOTIVATION,0.471
event/e83547bb,why_stones_were_dropped_to_serve_a/94245900,PRODUCES_MOTIVATION,1.0
event/b5d7f108,why_heavy_rain_or_high_tide_raise_/26ec6779,PRODUCES_MOTIVATION,1.0
event/e2a3ea0c,why_the_man_has_just_departed_from/f2ae25c4,PRODUCES_MOTIVATION,0.571
event/e2a3ea0c,why_narrator_wishes_to_see_what_ha/86ca4b55,PRODUCES_MOTIVATION,0.429
event/1c389ce8,why_narrator_has_stopped_and_is_lo/84d6a808,PRODUCES_MOTIVATION,1.0
event/3402d2a9,why_narrator_is_surveying_the_scen/6fc872e4,PRODUCES_MOTIVATION,1.0
event/52fecc03,why_narrator_continues_to_observe_/30b10a90,PRODUCES_MOTIVATION,1.0
event/6e6d6965,why_narrator_is_looking_over_the_r/c1ee7c29,PRODUCES_MOTIVATION,0.583
event/6e6d6965,why_low_visibility_or_distance_cau/d53e5e1d,PRODUCES_MOTIVATION,0.417
event/56ea152a,why_narrator_visually_inspects_the/3885c6be,PRODUCES_MOTIVATION,0.533
event/56ea152a,why_narrator_has_prior_knowledge_o/ff47a65d,PRODUCES_MOTIVATION,0.467
event/22a773ed,why_narrator_mentally_compares_the/d0ea123e,PRODUCES_MOTIVATION,0.615
event/22a773ed,why_narrator’s_tendency_to_describ/baec0091,PRODUCES_MOTIVATION,0.385
event/505bc858,why_narrator’s_aesthetic_reaction_/e651749d,PRODUCES_MOTIVATION,0.571
event/505bc858,why_beacon_appears_crude_and_utili/e8402f0a,PRODUCES_MOTIVATION,0.429
event/fbc4acbe,why_narrator_continues_examining_t/013235c0,PRODUCES_MOTIVATION,0.533
event/fbc4acbe,why_familiarity_with_the_appearanc/8ddbbd65,PRODUCES_MOTIVATION,0.467
event/5b65ed8c,why_local_history_or_stories_about/c011ba31,PRODUCES_MOTIVATION,0.533
event/5b65ed8c,why_observation_of_the_chains_prom/e0273d86,PRODUCES_MOTIVATION,0.467
event/55065115,why_unidentified_man_has_an_injury/f9554bfa,PRODUCES_MOTIVATION,0.467
event/55065115,why_unidentified_man_is_choosing_t/8bd6f08e,PRODUCES_MOTIVATION,0.533
event/f04e0192,why_narrator_is_observing_the_scen/242041c6,PRODUCES_MOTIVATION,0.529
event/f04e0192,why_unidentified_man_moves_in_the_/182d394b,PRODUCES_MOTIVATION,0.471
event/a5c9e3a2,why_visual_association_between_the/80b39b01,PRODUCES_MOTIVATION,0.529
event/a5c9e3a2,"why_gloomy,_eerie_setting_of_river/f01ade39",PRODUCES_MOTIVATION,0.471
event/4920b3d3,why_narrator_believes_a_frightenin/f05f67c9,PRODUCES_MOTIVATION,0.529
event/4920b3d3,why_earlier_threatening_encounter_/a0d61f69,PRODUCES_MOTIVATION,0.471
event/e9414769,why_narrator_is_already_looking_ar/a1f4a1f9,PRODUCES_MOTIVATION,1.0
event/e0ebdedc,why_movement_or_departure_of_the_h/6529db15,PRODUCES_MOTIVATION,1.0
event/95740eb0,why_narrator_anthropomorphizes_the/2b5e81cd,PRODUCES_MOTIVATION,0.471
event/95740eb0,why_narrator’s_heightened_fear_and/4d3831a6,PRODUCES_MOTIVATION,0.529
event/627a866f,why_narrator_is_alarmed_by_earlier/79727831,PRODUCES_MOTIVATION,1.0
event/5a0d637e,why_horrible_young_man_has_moved_a/901130ca,PRODUCES_MOTIVATION,0.412
event/5a0d637e,why_narrator’s_scan_of_the_area_re/098a5fa3,PRODUCES_MOTIVATION,0.588
event/43acacf7,why_inability_to_see_the_horrible_/c8352ea2,PRODUCES_MOTIVATION,0.486
event/43acacf7,why_previous_terrifying_interactio/de3cc414,PRODUCES_MOTIVATION,0.514
event/bbbd0604,why_narrator’s_renewed_fear_drives/11f3b7e7,PRODUCES_MOTIVATION,0.541
event/bbbd0604,why_home_represents_safety_from_th/86ba489f,PRODUCES_MOTIVATION,0.459
