:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/5d0b2307,event/dec1710a,CAUSES,causes,The man’s act of speaking the words naturally leads to the dialogue tag identifying him as the speaker.,0,0.86,0.9,62,64
event/ae911bda,event/83158509,CAUSES,causes,"Because photographs did not yet exist in their lifetimes, no visual images of them could be captured or preserved, leading to the narrator never having seen any likeness of either person.",0,0.86,0.89,9,10
event/20315016,event/53eeff4c,CAUSES,enables,"His careful movement among nettles and brambles through the burial mounds creates an impression of dodging or eluding the dead, enabling the narrator’s perception of him as avoiding the hands of dead people.",0,0.71,0.78,190,191
event/8c73f61e,event/86e918f7,CAUSES,causes,"The realization that the wild, rushing wind comes from the distant sea makes the environment seem more ominous, which frightens the already nervous character, increasing their fear.",+,0.78,0.84,37,38
event/5317ab88,event/ae7d6a61,CAUSES,causes,"Realizing that the dentures had never been removed in this state of existence triggers shock or horror, producing the narrator’s terrible turn.",-,0.72,0.79,28,220
event/24bafd19,event/96feff2f,CAUSES,causes,The speaker's effort to keep themself ‘upon it’ (on a task or topic) serves as a distraction or coping strategy that helps prevent them from crying.,-,0.78,0.76,90,91
event/2e38448f,event/44f2277b,CAUSES,causes,"Noticing the cold, wet surroundings prompts a physical reaction of self-embrace for warmth or comfort, making the environmental perception a trigger for the bodily response.",+,0.7,0.72,183,187
event/24f7ffd8,event/77c8ccb0,CAUSES,prevents,"Failing to follow his words or deviating from them would stop the exact words from being relayed, thereby preventing the young man from hearing the words as spoken.",-,0.76,0.74,153,156
event/de4bc7aa,event/c34319de,CAUSES,enables,Recalling the commitment or undertaking prompts or allows the speaker to also recall the associated young man connected with that undertaking.,+,0.62,0.68,177,179
event/76eabf46,event/49c15961,CAUSES,causes,"Reaching the low church wall prompts him to stop his forward motion and turn around, creating a natural moment to check whether the narrator is following.",+,0.8,0.78,194,196
event/ae911bda,event/726e2076,CAUSES,causes,"Not having seen their faces leads him to imagine their appearance from their tombstones instead, so his impressions are taken from the monuments by necessity.",+,0.74,0.8,9,12
event/720517ba,event/a66f594a,CAUSES,causes,The glare expresses anger or aggression that directly motivates or accompanies the physical act of seizing the narrator by the chin.,-,0.76,0.72,56,59
event/20b5fef3,event/11976c1f,CAUSES,causes,"Limping implies injury, pain, or weakness, which can lead to physical distress and shaking, so the condition causing the limp contributes to shivering.",-,0.62,0.68,54,55
event/22c10457,event/9d7957fa,CAUSES,causes,"Tilting the speaker repeatedly disorients their balance and inner ear, directly making them feel giddy.",+,0.78,0.79,135,137
event/8df4c44b,event/4954843b,CAUSES,prevents,"The statement implies that attempts like locking a door cannot truly hide the boy from the young man, so such an action fails to achieve its intended effect of concealment.",-,0.63,0.7,159,160
event/0eb02382,event/36c8e895,CAUSES,enables,The presence of the gibbet and its chains provide the physical structure that allows the pirate’s body to be hooked back up again.,0,0.71,0.86,215,219
event/96d7094b,event/36c8e895,CAUSES,enables,"Being imagined as the pirate come to life sets up the idea that he can return to his inanimate state, enabling the notion of going back to hook himself up again.",+,0.4,0.57,217,219
event/8990700b,event/43693943,CAUSES,causes,"The shouted command breaks the silence and shocks the man, prompting his sudden movement from hiding among the graves.",+,0.86,0.9,41,42
event/ba8b47c9,event/b1387a79,CAUSES,enables,"His return and exclamation address the narrator, prompting and enabling the narrator’s verbal response.",+,0.64,0.7,100,104
event/a3216188,event/008852c4,CAUSES,aggravates,"Being dreadfully frightened likely worsens or triggers sickness, as intense fear can lead to physical illness or make one feel unwell.",-,0.63,0.68,136,140
event/b97b9705,event/7ec7eac5,CAUSES,causes,"The speaker’s fearful, threatening words intimidate the listener, leading to the warning that they must not speak or signal about having seen the person.",-,0.78,0.84,146,150
event/7c4425b7,event/0d64ea1c,CAUSES,enables,"The man’s perception that someone is ‘not strong’ enables or motivates him to threaten them, feeling empowered to intimidate a weaker person.",-,0.54,0.6,83,85
event/eb4d75a7,event/53ce185b,CAUSES,enables,Tucking himself up positions his body such that he can then more easily pull the clothes up and over his head.,+,0.62,0.69,162,163
event/6a91b3a7,event/c8e436e5,CAUSES,enables,"The man’s forceful command and oath pressure prompt the continuation of the interaction, enabling him to pursue his line of speech or action with “Now,” as a follow-up.",+,0.64,0.68,174,176
event/c9b639c5,event/d89b58c1,CAUSES,causes,"Not having seen the father forces the narrator to imagine or invent ideas about what fathers are like, leading to their first fancies about them.",+,0.86,0.9,7,11
event/43693943,event/f8e05f87,CAUSES,causes,"The action of starting up from among the graves reveals the man’s appearance, leading to the fearful description of him in coarse grey with an iron on his leg.",0,0.71,0.78,42,46
event/48d05394,event/ba8b47c9,CAUSES,enables,"Stopping his movement allows him to turn attention back and react verbally, enabling him to say “Oh!” when he comes back.",+,0.6,0.6,96,100
event/6c65ea76,event/96feff2f,CAUSES,causes,Gripping the tombstone more tightly provides a physical action and focus that helps him suppress or control his urge to cry.,-,0.83,0.86,88,91
event/eb0c3532,event/b4cb2d71,CAUSES,causes,The difficulty of holding the young man off directly results in the narrator experiencing and stating that he does something with great difficulty.,-,0.71,0.8,168,169
event/7134b103,event/b092dab2,CAUSES,enables,The presence of the five little stone lozenges provides the concrete stimulus or inspiration that allows the narrator to form and articulate his belief.,+,0.8,0.87,21,24
event/e6bb2642,event/b4f8d757,CAUSES,aggravates,"Being lamed by stones leaves the subject vulnerable and slowed, making it harder to avoid briars, which then cause additional tearing injuries.",-,0.64,0.63,50,53
event/f8a5fd33,event/81789a8d,CAUSES,causes,"The way the inscription describes Georgiana leads the narrator, as a child, to infer his mother’s appearance and health from it.",+,0.82,0.9,15,17
event/f8a5fd33,event/a90b1c74,CAUSES,causes,"The style and wording of the inscription imply something about the mother’s appearance and health, prompting the narrator to infer she was freckled and sickly.",-,0.82,0.86,15,18
event/5a0ea536,event/11ae2e86,CAUSES,enables,Being called Pip is derived from the name Pirrip; this family name on the tombstone provides the basis and authority for explaining how he came to be called Pip.,+,0.71,0.8,2,3
event/a30c6b5f,event/b875c8ad,CAUSES,enables,Stopping gives the narrator time and stillness to observe and describe the marshes in detail.,+,0.71,0.81,206,207
event/ca7a388b,event/20b5fef3,CAUSES,causes,"Being cut by flints injures the feet or legs, leading to difficulty walking and thus causing the person to limp.",-,0.81,0.82,51,54
event/5fe95cb7,event/896e1544,CAUSES,enables,"Looking over his shoulder likely signaled attention or expectation, creating a social cue that allowed or prompted the timid explanation to occur.",+,0.64,0.73,97,99
event/b4f8d757,event/20b5fef3,CAUSES,causes,"Being torn by briars can injure the legs or feet, leading to pain and difficulty walking, which results in limping.",-,0.83,0.86,53,54
event/a2c9d6b0,event/44f2277b,CAUSES,causes,"The exclamation about an eel prompts a strong emotional or fearful reaction, leading the character to clasp himself as if bracing or holding himself together.",-,0.63,0.68,185,187
event/8099b1d2,event/da031a4e,CAUSES,prevents,"His belief that he is comfortable and safe lowers his guard, making him less likely to notice or resist the young man’s approach, thus reducing his ability to avoid it.",-,0.63,0.64,164,165
event/d3717949,event/3f0f9b37,CAUSES,enables,The speaker’s address and identification of himself as the blacksmith’s sister prompts the listener to approach the tombstone to hear or engage more closely.,+,0.64,0.68,110,114
event/fd26d712,event/8df4c44b,CAUSES,causes,"The threat of violent punishment and the claim of a hidden young man create fear and belief in the boy that hiding is impossible, leading to the conclusion that hiding would be futile.",-,0.9,0.9,157,159
event/c1646130,event/9d7957fa,CAUSES,aggravates,"The violent threat likely heightens emotional distress, contributing to the character feeling giddy or overwhelmed.",+,0.6,0.65,133,137
event/6272095c,event/22c10457,CAUSES,enables,"The statement that my life is at stake sets up and justifies the threat of violence, enabling the character’s decision to tilt and physically menace the narrator.",-,0.63,0.7,122,135
event/67bfd5a2,event/a9e308a0,CAUSES,causes,The described idea about their birth conditions is given as the specific content that constitutes the belief he religiously entertained.,+,0.83,0.9,23,25
event/47a76def,event/7b5c834b,CAUSES,causes,His muttering while thinking leads into or frames the question he then asks about who the other lives with.,0,0.6,0.71,106,108
event/de4bc7aa,event/bb95cb0c,CAUSES,enables,Recalling the commitment or task involving the young man prompts or structures the memory of him specifically.,+,0.66,0.63,177,180
event/e853838d,event/e9ad5a77,CAUSES,causes,"Seeing the cattle react unusually by lifting their heads makes the narrator suspect the horrible young man’s presence, prompting them to look around for him.",+,0.73,0.79,222,225
event/f5d89757,event/ad9d9f83,CAUSES,causes,"The demand to indicate the place prompts a physical response where the speaker is grabbed, inverted, and searched, leading to their pockets being emptied.",-,0.71,0.73,67,71
event/8ee7e2eb,event/47a76def,CAUSES,causes,"The speaker’s affirmation provides new information that prompts the other character to pause and think, leading to his muttering and consideration.",0,0.7,0.77,103,106
event/023c9b67,event/e6bb2642,CAUSES,aggravates,"Being smothered in mud likely causes loss of footing or missteps, increasing the chance or severity of being lamed by stones.",-,0.37,0.6,49,50
event/c1b96da9,event/38b56deb,CAUSES,aggravates,"The violent, disorienting tumbling likely heightens his physical shock and fear, worsening his trembling as he later eats.",+,0.42,0.6,73,76
event/372a1c59,event/a30c6b5f,CAUSES,causes,The act of twisting his ankle and pulling him in leads the narrator to stop and look after him in response.,+,0.67,0.7,193,206
event/4ae963ff,event/27777f1d,CAUSES,enables,"The river’s reduced breadth and darkness de-emphasize it as a black feature, making the two remaining upright black shapes more visually salient and discernible at the river’s edge.",+,0.6,0.64,208,211
event/f8e05f87,event/023c9b67,CAUSES,causes,"The man’s coarse grey clothing and iron on his leg suggest hardship and rough conditions, which plausibly lead to him becoming covered in mud.",-,0.6,0.71,46,49
event/0311e6d6,event/107fe649,CAUSES,causes,"The speaker’s helpless upward look likely encourages or invites the other person’s controlling behavior, prompting him to tilt the speaker more after each question.",+,0.63,0.68,119,123
event/b97b9705,event/aab7946a,CAUSES,enables,"The fearful words are part of a threat that coerces the listener, enabling and prompting the demand that he bring the file and food the next morning.",+,0.78,0.79,146,148
event/6c65ea76,event/24bafd19,CAUSES,causes,"Holding tighter to the tombstone provides physical support or grip, which directly helps him keep himself upon it.",+,0.83,0.9,88,90
event/b97b9705,event/52204136,CAUSES,enables,"The fearful speech likely includes the command or ultimatum that leads to the instruction to bring the lot to the old Battery, enabling that specific request to be made.",+,0.63,0.65,146,149
event/595dadc8,event/e9ad5a77,CAUSES,causes,Thinking about something (likely the horrible young man) prompted the narrator to visually search their surroundings to see if he was present.,+,0.77,0.78,221,225
event/9d7957fa,event/008852c4,CAUSES,causes,"Feeling giddy suggests lightheadedness or euphoria, which can be interpreted as a sign of not being seriously ill, leading to the thought that one perhaps shouldn’t be sick.",+,0.52,0.56,137,140
event/7134b103,event/2fc9d697,CAUSES,enables,Having five little stone lozenges beside the grave allows them to be arranged neatly and serve as sacred memorials to the brothers.,+,0.76,0.78,21,22
event/86e918f7,event/c7699eff,CAUSES,causes,"The growing fear intensifies emotional distress, triggering tears; the state of being increasingly afraid leads directly to crying.",+,0.92,0.94,38,39
event/9723f584,event/44f2277b,CAUSES,causes,"The action of hugging his shuddering body in both arms directly produces the state of clasping himself, as a physical attempt to keep himself together.",+,0.96,0.97,186,187
event/c0780b1e,event/64932905,CAUSES,causes,"Not seeing any sign of him likely convinced the character he was gone or danger persisted, prompting the decision to flee home without stopping.",-,0.78,0.82,226,228
event/96d7094b,event/ae7d6a61,CAUSES,causes,"The thought that he might be the pirate come to life frightens the narrator, directly producing the emotional reaction described as a terrible turn.",+,0.82,0.9,217,220
event/d7951680,event/26cdaf54,CAUSES,causes,The man’s observation and speech act directly produce the quoted statement about the fat cheeks; the effect is simply the content of his utterance.,0,0.97,0.97,78,80
event/dd107795,event/7b5c834b,CAUSES,enables,"Considering allowing the person to live sets the condition for asking further about their living situation, so the hypothetical sparing of life enables the follow-up question.",+,0.62,0.78,107,108
event/cf1b80fd,event/a523f8ee,CAUSES,causes,"Being allowed to stay upright would reduce physical discomfort or difficulty, making it easier for the speaker to pay attention and attend more.",+,0.79,0.84,139,141
event/0d64ea1c,event/29c32345,CAUSES,causes,"The man’s threatening gesture and words intensify his anger or resolve, prompting the exclamation about having half a mind to act.",+,0.76,0.78,85,86
event/63603f73,event/f87fdaca,CAUSES,enables,"Learning the precise nature and location of the churchyard gives the narrator a spatial reference point, enabling him to correctly identify the surrounding dark flat wilderness as the marshes.",+,0.73,0.78,31,35
event/c1646130,event/22c10457,CAUSES,enables,"The threat is part of the same aggressive act, setting the context and intimidation that lead directly into the physical tilting action that follows.",-,0.7,0.72,133,135
event/0dfd593f,event/8099b1d2,CAUSES,enables,"Feeling warm in bed provides physical comfort and a sense of security, which makes it easier for him to think of himself as comfortable and safe.",+,0.78,0.84,161,164
event/720517ba,event/7a989934,CAUSES,causes,"The act of glaring indicates anger or hostility, which plausibly triggers or escalates into the vocal expression of that hostility as a growl.",+,0.64,0.64,56,57
event/ba8b47c9,event/c0b3806e,CAUSES,enables,The character’s return (“coming back”) enables him to ask the follow-up question about the other person’s father and mother.,0,0.66,0.76,100,102
event/b440fa91,event/bcc27092,CAUSES,enables,"His repeated dark looks at the leg and the narrator reflect a buildup of intent and decision, which enables or motivates him to then physically tilt the narrator back.",+,0.64,0.73,113,116
event/b60966ab,event/ad9d9f83,CAUSES,causes,"The man’s act of looking at the narrator precedes and likely motivates his decision to seize and search him, leading to turning him upside down and emptying his pockets.",-,0.7,0.76,70,71
event/bcc27092,event/09decda8,CAUSES,enables,"Tilting the narrator back positions their faces so the other character can more easily and intensely look down into their eyes, facilitating the powerful gaze.",0,0.8,0.83,116,117
event/6272095c,event/107fe649,CAUSES,causes,"The question concerns whether the speaker will be allowed to live, prompting the interrogator’s punitive act of tilting them further after each question as part of the threatening interrogation process.",-,0.71,0.78,122,123
event/d7951680,event/17a713f4,CAUSES,causes,"The man’s observation of the boy’s fat cheeks arouses his appetite or desire, leading him to lick his lips as he speaks.",+,0.86,0.88,78,79
event/453b314b,event/7ec7eac5,CAUSES,causes,"The speaker’s fearful, threatening speech is intended to intimidate the listener into silence about having seen the speaker or anyone similar.",-,0.81,0.86,147,150
event/7ec7eac5,event/ee2cad29,CAUSES,enables,Threatening the listener to keep silent enables the speaker to reveal that he has an accomplice hidden nearby without fear of betrayal.,+,0.73,0.8,150,154
event/a51f0f29,event/60bae95e,CAUSES,causes,"Seeing him turn likely signals danger or a need to flee, prompting the narrator to run as fast as possible.",+,0.79,0.86,197,199
event/67bfd5a2,event/1b72b802,CAUSES,causes,The speaker’s belief encompasses the idea that they were born on their backs with hands in pockets; this belief conceptually entails and thus gives rise to the sub-belief that they were born on their backs.,0,0.77,0.8,23,26
event/96feff2f,event/a6c40f9c,CAUSES,enables,"Speaking and pointing out the pictures serves as a distraction or coping strategy that helps her hold back tears, leading to her timid explanation.",+,0.64,0.78,91,98
event/8ee7e2eb,event/b1387a79,CAUSES,causes,The longer utterance necessarily includes the shorter phrase; saying the full sentence entails saying its initial part.,0,0.74,0.8,103,104
event/230330ad,event/255b6dd1,CAUSES,enables,"The long angry red and dense black lines describe the body’s appearance, which enables the perception of it as an ugly, unhooped cask upon a pole when viewed up close.",0,0.68,0.7,210,214
event/76c84292,event/b4cb2d71,CAUSES,causes,The speaker’s active effort to restrain the young man directly results in the experience of great difficulty; the difficulty is a consequence of the ongoing act of prevention.,-,0.72,0.78,167,169
event/11976c1f,event/62862b69,CAUSES,causes,"Shivering is a bodily reaction to cold or fear that makes muscles rapidly contract, which in turn causes the teeth to chatter.",+,0.9,0.9,55,58
event/60bae95e,event/79fb6853,CAUSES,causes,Using his legs to move away or hurry creates the conditions and physical position from which he can then look back over his shoulder.,+,0.6,0.62,199,200
event/f3027707,event/c1646130,CAUSES,enables,Threatening violence (heart and liver out) functions as coercion to enable getting food (wittles) from the other person.,+,0.8,0.86,129,133
event/da031a4e,event/eb0c3532,CAUSES,causes,The young man creeping closer makes it increasingly difficult for the speaker to physically restrain him from reaching the other’s ‘inside’. The approach produces the struggle to hold him back.,+,0.84,0.88,165,168
event/e9ad5a77,event/c0780b1e,CAUSES,enables,"Looking all around is the action undertaken to detect the young man; not seeing any signs is the outcome of this attempt, so the search action enables the observation of his absence.",0,0.63,0.77,225,226
event/44f2277b,event/20315016,CAUSES,enables,"Clasping himself suggests physical or emotional stabilization, allowing him to proceed carefully and deliberately through the difficult terrain of nettles and brambles.",+,0.5,0.6,187,190
event/1b882f23,event/b440fa91,CAUSES,causes,"The blacksmith’s identifying himself prompts the observer to regard him with suspicion, leading to repeated dark looks at his leg and at him.",-,0.6,0.63,111,113
event/6272095c,event/521ed19d,CAUSES,causes,"The threat that his very right to live is in question heightens his perception of vulnerability and lack of control, thereby deepening his sense of helplessness.",-,0.86,0.88,122,125
event/38b56deb,event/17a713f4,CAUSES,enables,"His ravenous eating implies intense hunger, which makes it natural for him to lick his lips afterward, enabling that reaction as a follow-up behavior.",+,0.42,0.6,76,79
event/7a989934,event/6ca104b8,CAUSES,causes,"The growling is perceived as a threatening action, which frightens the speaker and leads them to plead in terror not to have their throat cut.",+,0.82,0.86,57,60
event/30115faa,event/38b56deb,CAUSES,causes,"Being seated precariously on a high tombstone heightens fear and physical insecurity, contributing to the narrator’s trembling while watching the frightening scene of the man eating bread ravenously.",+,0.6,0.68,75,76
event/a51f0f29,event/79fb6853,CAUSES,causes,Seeing him turning prompts the narrator’s responsive action of looking over their shoulder to follow or check his movement.,+,0.73,0.79,197,200
event/2fc9d697,event/67bfd5a2,CAUSES,causes,Seeing the five little brothers’ gravestones arranged in a neat row beside the grave inspires or supports the narrator’s imagined belief about how they had been born.,0,0.72,0.79,22,23
event/b4f8d757,event/720517ba,CAUSES,aggravates,"Being torn by briars likely causes pain and anger, intensifying the emotional state that leads to glaring.",+,0.63,0.7,53,56
event/b875c8ad,event/230330ad,CAUSES,enables,The narrator stopping provides the vantage and time needed to observe and describe the detailed visual pattern of red and black lines in the marshes.,0,0.52,0.63,207,210
event/786606eb,event/a3216188,CAUSES,causes,"The physical action of tilting the narrator again triggers or intensifies their fear response, making them feel dreadfully frightened.",+,0.78,0.86,132,136
event/aab7946a,event/1d51f09d,CAUSES,enables,Providing the file and food is a condition the speaker sets for sparing the listener’s life; fulfilling this demand allows the outcome of being allowed to live.,+,0.92,0.94,148,152
event/8df4c44b,event/da031a4e,CAUSES,causes,"The assertion that it is vain for the boy to hide implies the young man’s persistent, stealthy pursuit, leading him to creep toward the boy despite attempts to conceal himself.",+,0.83,0.86,159,165
event/294e2044,event/a90b1c74,CAUSES,causes,"The mistaken description of the man leads the narrator to infer, by contrast or association, an inaccurate mental image of his mother’s appearance.",0,0.68,0.69,14,18
event/1bbd2ae2,event/86e918f7,CAUSES,aggravates,"The deaths and burials of the infant children intensify the overall horror and grief of the situation, deepening the emotional atmosphere that makes the small bundle of shivers more afraid.",-,0.7,0.7,34,38
event/1b882f23,event/0f1024d3,CAUSES,enables,"The remark initiates the interaction, prompting the other character’s physical response of taking him by both arms.",+,0.6,0.68,111,115
event/5325194c,event/1724b172,CAUSES,enables,"The cattle’s gesture prompts the narrator’s reflection, giving a concrete stimulus that leads him to wonder what they think.",0,0.62,0.78,223,224
event/c3932c02,event/ca7a388b,CAUSES,causes,Having broken shoes exposes the feet so sharp flints on the ground can cut them; the poor condition of his footwear leads directly to being cut.,-,0.86,0.87,47,51
event/1e53f288,event/c6132117,CAUSES,causes,"Because his infant tongue could only form the short name 'Pip', this limitation directly led him to call himself Pip.",+,0.97,0.97,0,1
event/f8e05f87,event/e6bb2642,CAUSES,causes,"The great iron on his leg implies he is a shackled prisoner forced to move over rough ground, which leads to him being struck and lamed by stones.",-,0.84,0.86,46,50
event/453b314b,event/aab7946a,CAUSES,causes,"The fearful speech is a direct threat that compels the listener to bring the file and food as demanded, making the command a consequence of the intimidating address.",+,0.78,0.78,147,148
event/7fa35558,event/b092dab2,CAUSES,causes,"His brothers’ early deaths (symbolized by stone lozenges) directly lead him to form a particular belief, making their fate the causal source of his conviction.",-,0.84,0.89,20,24
event/53cc1d59,event/b4f8d757,CAUSES,aggravates,Both describe painful injuries from plants in the same context; being stung by nettles adds to and worsens the overall suffering of also being torn by briars.,-,0.54,0.7,52,53
event/52204136,event/24f7ffd8,CAUSES,aggravates,Bringing the lot to him at the Battery is a condition of compliance; doing it increases the threat that any deviation from his words will count as failure and trigger consequences.,-,0.58,0.74,149,153
event/22c10457,event/cf1b80fd,CAUSES,causes,"The threatening words and physical tilting cause the speaker to lose balance, prompting the plea to be allowed to stand upright.",-,0.78,0.87,135,139
event/b47c920b,event/e853838d,CAUSES,causes,"The pirate-like appearance and movement of the man draw attention, prompting the cattle to notice him and lift their heads to gaze after him.",+,0.68,0.73,218,222
event/48d05394,event/5fe95cb7,CAUSES,causes,"Stopping one’s movement allows and prompts the character to turn and look over his shoulder, as the act of stopping often precedes or enables such a checking action.",+,0.7,0.74,96,97
event/20b5fef3,event/62862b69,CAUSES,causes,"Limping implies physical debilitation or extreme cold, which likely contributes to the person’s body shaking so much that their teeth chatter.",+,0.7,0.67,54,58
event/b440fa91,event/0f1024d3,CAUSES,causes,"The repeated dark looks at his leg and the narrator suggest building anger or decision, leading him to physically seize the narrator by both arms.",-,0.7,0.78,113,115
event/ae911bda,event/d89b58c1,CAUSES,enables,"Never seeing any likeness of them leaves a blank, prompting the imagination to create initial fancies about their appearance.",0,0.8,0.82,9,11
event/3918fbb7,event/26cdaf54,CAUSES,causes,"Ravenously eating suggests hunger and gluttony, which typically result in fuller or fatter cheeks, prompting the remark about his fat cheeks.",+,0.6,0.63,77,80
event/2a37fd23,event/ee2cad29,CAUSES,enables,"The threat of violent punishment coerces compliance, prompting the speaker to reveal he has an accomplice hidden nearby as part of intimidating the listener.",+,0.6,0.7,151,154
event/27777f1d,event/d814aa47,CAUSES,enables,The presence of the beacon as one of the two upright black objects allows sailors to use it for navigation and steering.,+,0.78,0.84,211,212
event/767c177b,event/294e2044,CAUSES,causes,"The narrator infers the father’s physical appearance from the visual form of his handwriting, treating the letter shapes as cues about his body type and features.",0,0.76,0.8,13,14
event/83158509,event/726e2076,CAUSES,causes,"Because they lived before photography, no accurate visual records existed, forcing later images to be inferred or imagined from tombstones instead.",+,0.74,0.78,10,12
event/c8e436e5,event/de4bc7aa,CAUSES,enables,The speaker’s continuation of speech prompts or sets up the listener’s act of remembering what they have undertaken.,+,0.5,0.6,176,177
event/b4cb2d71,event/63141bdd,CAUSES,enables,"The speaker’s difficulty and effort suggest a struggle that, once overcome, allows them to go to him at the Battery early in the morning.",+,0.43,0.47,169,173
event/09decda8,event/0311e6d6,CAUSES,causes,The powerful gaze exerts a psychological pull or dominance that elicits the helpless upward gaze in response.,+,0.86,0.9,117,119
event/1ce99c7f,event/821d1a85,CAUSES,enables,"Hugging himself likely helps maintain balance and cope with discomfort, allowing him to carefully pick his way among the stones.",+,0.47,0.63,202,203
event/8df4c44b,event/53ce185b,CAUSES,causes,"Because it is futile to hide from the young man, any attempt to do so, such as drawing the clothes over his head, is prompted by that recognition of futility.",0,0.6,0.62,159,163
event/7a989934,event/ddbeb2dc,CAUSES,causes,"The growling likely signaled a threat, prompting the narrator’s fearful reaction and plea, as a direct emotional response to perceived danger.",-,0.73,0.8,57,61
event/8990700b,event/fe78c9eb,CAUSES,causes,The command “Hold your noise!” is the man’s threatening response; his speaking the terrible words is the very action that is described as the terrible voice starting up and threatening to cut the throat.,-,0.9,0.92,41,45
event/7ec7eac5,event/24f7ffd8,CAUSES,prevents,"The threat forbids speaking about him, aiming to prevent any deviation from his instructions; compliance is meant to stop the failure scenario from occurring.",-,0.86,0.87,150,153
event/ddbeb2dc,event/5d0b2307,CAUSES,causes,The speaker’s terrified pleading directly leads them to utter the specific verbal request not to do the action.,+,0.76,0.82,61,62
event/b092dab2,event/a9e308a0,CAUSES,causes,The five little stone lozenges are cited as the source from which the narrator derived and maintained the belief.,+,0.86,0.9,24,25
event/eb0c3532,event/d47bb26d,CAUSES,causes,"Because it is hard to keep the young man away from her insides, the speaker compensates by bringing him whatever broken bits of food they can, implying the effort to hold him off leads to providing some food instead.",+,0.71,0.73,168,172
event/20b5fef3,event/720517ba,CAUSES,causes,"Limping indicates injury or pain, which plausibly triggers irritation or anger, leading the person to glare.",+,0.63,0.62,54,56
event/c519fa6b,event/86e918f7,CAUSES,enables,"Recognizing the ominous river line contributes to the atmosphere of threat and strangeness, which allows the small bundle of shivers to become fearful of the situation.",-,0.63,0.68,36,38
event/6272095c,event/b7555a67,CAUSES,causes,"Being judged on whether one will be allowed to live directly introduces mortal peril, thereby creating a situation of danger.",-,0.78,0.8,122,126
event/95a43143,event/c8e436e5,CAUSES,enables,"The man’s forceful command and oath pressure prompt the continuation of the interaction, enabling him to pursue his line of speech or action with “Now,” as a follow-up.",+,0.64,0.68,175,176
event/c6132117,event/5a0ea536,CAUSES,causes,"The narrator’s deliberate choice to call himself Pip leads others to adopt and use that name for him, resulting in his coming to be called Pip.",+,0.86,0.9,1,2
event/c7699eff,event/706c097f,CAUSES,causes,"The child’s crying and fear provoke an angry, threatening response from the speaker, who reacts by commanding it to keep still and issuing a violent threat.",-,0.84,0.88,39,43
event/b875c8ad,event/4ae963ff,CAUSES,enables,Stopping to look allows the narrator to observe and describe both marshes and river as similar horizontal lines.,0,0.55,0.68,207,208
event/cf1b80fd,event/6523413c,CAUSES,causes,"The polite request to be kept upright prompts the other person to respond, ironically or punitively, by giving a strong dip and roll.",-,0.7,0.74,139,143
event/d891be15,event/95a43143,CAUSES,aggravates,"The speaker’s statement of intent to get the file prompts the man to escalate pressure by demanding an oath, intensifying the interaction.",+,0.63,0.7,171,175
event/6523413c,event/b97b9705,CAUSES,enables,"The physical jolt or dramatic gesture (dip and roll) sets up or prompts his continuation in fearful terms, serving as a lead-in to his speech.",0,0.68,0.73,143,146
event/752c41b7,event/c1646130,CAUSES,causes,The demand to bring them both is presented as a condition; failure to comply leads to the threatened violence of having heart and liver removed.,+,0.82,0.86,131,133
event/11814843,event/81789a8d,CAUSES,causes,"The nature and wording of the inscription led the narrator to infer personal traits about his mother, prompting the childish conclusion about her appearance and health.",+,0.79,0.86,16,17
event/8825d634,event/752c41b7,CAUSES,enables,Getting the file is a prerequisite step that allows the person to then bring both items to the speaker.,+,0.7,0.78,127,131
event/aab7946a,event/7ec7eac5,CAUSES,prevents,"The threat of harm tied to bringing the file and food is meant to intimidate the listener into silence about seeing the speaker, thereby discouraging any future disclosure.",-,0.81,0.84,148,150
event/1b882f23,event/3f0f9b37,CAUSES,enables,"Speaking to the blacksmith initiates the interaction, prompting him to approach the tombstone to engage further.",+,0.58,0.6,111,114
event/29c32345,event/9ad90b59,CAUSES,causes,The speaker’s declaration that he has half a mind to do something prompts the narrator to respond by earnestly expressing a hope that he will not do it.,-,0.7,0.78,86,87
event/a66f594a,event/5d0b2307,CAUSES,causes,"Physical grabbing by the chin creates discomfort or fear, prompting the speaker to plead verbally for the action to stop.",-,0.82,0.88,59,62
event/a9992339,event/fe78c9eb,CAUSES,causes,"The initial spoken threat leads the terrible voice/man to echo or repeat the same words, triggering the emergence of the man among the graves shouting “I’ll cut your throat!”.",+,0.78,0.78,44,45
event/ae7d6a61,event/1724b172,CAUSES,enables,The terrible turn (emotional shock from the thought) prompts and psychologically enables the narrator to start wondering if others share that thought.,+,0.62,0.78,220,224
event/85a97a09,event/f5d89757,CAUSES,enables,"Urging to ‘give it mouth’ prompts the animal (or person) to vocalize loudly, which then allows or prompts the command to ‘point out the place,’ using the noise to locate or indicate a target or location.",+,0.63,0.62,65,67
event/11ae2e86,event/c9b639c5,CAUSES,causes,The fact that his father is dead (known from the tombstone) explains why he never saw his father.,-,0.76,0.8,3,7
event/2a37fd23,event/c2b35eeb,CAUSES,causes,"The extreme, violent threat about being torn apart and eaten makes Pip view his gentler, less threatening young companion as angelic by contrast.",+,0.8,0.92,151,155
