:ID,name,eventType,actionType,source_quote,causeWeight,confidence,sequence,chapter,time,location
event/9c5e2db1,Narrator asks the boy for a response,communication,demand,"Now, what do you say?",1.0,0.7888,170,1,,unspecified place where boy hides
event/d891be15,Pip promises to get convict the file,communication,promise,I said that I would get him the file,1.0,0.8491,171,1,unspecified,unspecified
event/d47bb26d,Pip intends to obtain broken bits of food for convict,communication,promise,and I would get him what broken bits of food I could,1.0,0.8782,172,1,unspecified,unspecified
event/63141bdd,Pip promises to visit convict at the Battery early in the morning,communication,promise,"and I would come to him at the Battery, early in the morning.",1.0,0.8805,173,1,early in the morning,the Battery
event/6a91b3a7,Man commands interlocutor to swear an oath under threat,communication,command,“Say Lord strike you dead if you don’t!” said the man.,1.0,0.8194,174,1,,the Battery
event/95a43143,Implied threat of divine punishment,conflict,threaten,“Say Lord strike you dead if you don’t!” said the man.,1.0,0.7838,175,1,,the Battery
event/c8e436e5,Unnamed man continues speaking with insistence,communication,pursue (continue speaking),"“Now,” he pursued,",1.0,0.7043,176,1,,the Battery
event/de4bc7aa,Unnamed man demands that listener remember promise,communication,remind,“you remember what you’ve undertook,1.0,0.7809,177,1,,the Battery
event/743d4fbc,Listener mentally recalls what they have undertaken,perception/recognition,remember,you remember what you’ve undertook,1.0,0.7665,178,1,implied present,the Battery
event/c34319de,Unnamed man orders listener to remember the young man,communication,order,and you remember that young man,1.0,0.8109,179,1,,the Battery
event/bb95cb0c,Listener mentally recalls the young man,perception/recognition,remember,you remember that young man,1.0,0.7861,180,1,implied present,the Battery
event/6d657910,Unnamed man orders listener to go home,communication,command,and you get home!,1.0,0.7865,181,1,implied immediate future,the Battery
event/c3fe378d,Unidentified man speaks dismissively,communication,say,“Much of that!” said he,1.0,0.7701,182,1,unspecified present,the cold wet flat
event/2e38448f,Unidentified man looks around the landscape,perception/recognition,glance,glancing about him over the cold wet flat,1.0,0.8468,183,1,unspecified present,the cold wet flat
event/df212465,Unidentified man expresses wish to be a frog,emotion,wish,“I wish I was a frog.,1.0,0.9074,184,1,unspecified present,the cold wet flat
event/a2c9d6b0,Unidentified man expresses wish to be an eel,emotion,wish,Or a eel!”,1.0,0.8772,185,1,unspecified present,the cold wet flat
event/9723f584,Unknown man hugs his shuddering body,emotion,hug,he hugged his shuddering body in both his arms,1.0,0.9271,186,1,At the same time,near the low church wall
event/44f2277b,Unknown man clasps himself as if to hold himself together,emotion,clasp,"clasping himself, as if to hold himself together",1.0,0.9535,187,1,At the same time,near the low church wall
event/3bcd6c13,Unknown man limps toward the low church wall,movement,limp,and limped towards the low church wall,0.9990000000000001,0.9185,188,1,At the same time,towards the low church wall
event/399db3c1,Pip sees the unknown man going among the nettles and brambles,perception/recognition,perceive,"As I saw him go, picking his way among the nettles, and among the brambles",1.0,0.9242,189,1,As Pip saw him go,in the churchyard near the low church wall
event/20315016,Unknown man carefully picks his way among nettles and brambles,movement,pick_one's_way,"picking his way among the nettles, and among the brambles that bound the green mounds",1.0,0.9287,190,1,as he goes towards the low church wall,among the nettles and the brambles that bound the green mounds
event/53eeff4c,Pip perceives the unknown man as if he is eluding the hands of the dead,perception/recognition,visualize,he looked in my young eyes as if he were eluding the hands of the dead people,1.0,0.8826,191,1,at that moment in Pip's childhood ('in my young eyes'),in the churchyard
event/6606d37e,Pip imagines dead people stretching their hands out of graves,perception/recognition,imagine,"the hands of the dead people, stretching up cautiously out of their graves",1.0,0.917,192,1,during Pip's observation of the unknown man,among the graves in the churchyard
event/372a1c59,Pip imagines dead people trying to twist the unknown man’s ankle and pull him in,perception/recognition,project_fear,to get a twist upon his ankle and pull him in,1.0,0.8963,193,1,simultaneous with Pip’s observation,among the graves in the churchyard
event/76eabf46,Man arrives at low church wall,movement,arrive,When he came to the low church wall,1.0,0.9346,194,1,When he came to the low church wall,low church wall
event/0d183420,Man climbs over church wall despite numbed and stiff legs,movement,climb,"he got over it, like a man whose legs were numbed and stiff",1.0,0.896,195,1,When he came to the low church wall,low church wall
event/49c15961,Man turns around to look for narrator,perception/recognition,watch,and then turned round to look for me,1.0,0.8767,196,1,then,low church wall
event/a51f0f29,Narrator perceives the man turning,perception/recognition,perceive,When I saw him turning,1.0,0.8918,197,1,When I saw him turning,near the low church wall
event/d32d7f88,Narrator turns face toward home (decides to head home),movement,turn,I set my face towards home,1.0,0.8948,198,1,When I saw him turning,towards home
event/60bae95e,Narrator hastens home using legs as quickly as possible,movement,run,and made the best use of my legs,1.0,0.8535,199,1,then,towards home
event/79fb6853,Narrator looks back over shoulder,perception/recognition,watch,But presently I looked over my shoulder,1.0,0.884,200,1,presently,on the way towards home (marsh area near church and river)
event/2cb7662a,Narrator sees man walking again toward the river,perception/recognition,perceive,and saw him going on again towards the river,1.0,0.9071,201,1,presently,"towards the river, on the marshes"
event/1ce99c7f,Narrator recognizes man hugging himself with both arms,perception/recognition,perceive,still hugging himself in both arms,1.0,0.9366,202,1,same time as seeing him go towards the river,"towards the river, on the marshes"
event/821d1a85,Narrator recognizes man picking his way among stones with sore feet,perception/recognition,perceive,and picking his way with his sore feet among the great stones,1.0,0.9218,203,1,as he goes on again towards the river,among the great stones in the marshes near the river
event/36cef954,Man carefully traverses marsh stepping-stones with sore feet,movement,pick_way,picking his way with his sore feet among the great stones dropped into the marshes,1.0,0.9274,204,1,as he goes on again towards the river,"marshes near the river, among the great stones"
event/edb05980,Great stones exist as stepping-places in marshes when rains were heavy or tide was in,other,exist,"the great stones dropped into the marshes here and there, for stepping-places when the rains were heavy or the tide was in",1.0,0.8576,205,1,when the rains were heavy or the tide was in,marshes
event/a30c6b5f,Pip stops to look after convict,perception/recognition,watch,as I stopped to look after him,0.9990000000000001,0.8404,206,1,then,the marshes
event/b875c8ad,Pip visually perceives the marshes as a long black horizontal line,perception/recognition,perceive,"The marshes were just a long black horizontal line then, as I stopped",0.9990000000000001,0.9282,207,1,then,the marshes
event/4ae963ff,"Pip visually perceives the river as another narrower, lighter line",perception/recognition,perceive,"and the river was just another horizontal line, not nearly so broad nor yet so black",1.0,0.9012,208,1,then,the river
event/2ca0bcaf,Pip visually perceives the sky as rows of angry red and dense black lines,perception/recognition,perceive,and the sky was just a row of long angry red lines and dense black lines intermixed,1.0,0.9166,209,1,then,the sky above the marshes
event/230330ad,Pip implicitly feels the landscape as bleak and ominous,emotion,feel,long angry red lines and dense black lines intermixed,0.9990000000000001,0.7423,210,1,then,the marshes and surrounding landscape
event/27777f1d,Pip faintly makes out two black upright things,perception/recognition,perceive,On the edge of the river I could faintly make out the only two black things in all the prospect that seemed to be standing upright,1.0,0.896,211,1,unspecified present,edge of the river
event/d814aa47,Pip recognizes one object as the sailors’ beacon,perception/recognition,recognize,one of these was the beacon by which the sailors steered,1.0,0.8899,212,1,immediately after first perception,edge of the river
event/01cd91e0,Sailors habitually steer by the beacon,other,navigate,the beacon by which the sailors steered,1.0,0.9275,213,1,habitual / general,river (implied shipping channel)
event/255b6dd1,Pip perceives the beacon’s ugly appearance up close,perception/recognition,perceive,"like an unhooped cask upon a pole,—an ugly thing when you were near it",1.0,0.8283,214,1,whenever one is near it,near the beacon
event/0eb02382,Pip recognizes the other object as a gibbet that held a pirate,perception/recognition,recognize,"the other, a gibbet, with some chains hanging to it which had once held a pirate",1.0,0.908,215,1,immediately after identifying the beacon,edge of the river / at the gibbet
event/4e722a8d,Man limps toward the gibbet,movement,approach,The man was limping on towards this latter,1.0,0.9333,216,1,current narrative moment,"marshes near the river, towards the gibbet"
event/96d7094b,Pip imagines the man as the pirate come back to life,emotion,imagine,as if he were the pirate come to life,1.0,0.9144,217,1,as the man limps towards the gibbet,edge of the river (Pip’s vantage)
event/b47c920b,Pip imagines the pirate coming down from the gibbet,emotion,imagine,"as if he were the pirate come to life, and come down",1.0,0.8728,218,1,hypothetical / imagined moment,gibbet (imagined)
event/36c8e895,Pip imagines the pirate going back to hook himself up again,emotion,imagine,and going back to hook himself up again,1.0,0.8581,219,1,hypothetical / imagined future,gibbet (imagined)
event/ae7d6a61,Philip Pirrip feels a terrible shock at his thought,emotion,feel,It gave me a terrible turn when I thought so,1.0,0.7773,220,1,when Philip Pirrip has the thought,unspecified outdoor location
event/595dadc8,Philip Pirrip has a frightening thought,perception/recognition,imagine,when I thought so,1.0,0.7464,221,1,immediately before feeling the terrible turn,unspecified outdoor location
event/e853838d,Philip Pirrip sees cattle lifting their heads,perception/recognition,perceive,as I saw the cattle lifting their heads to gaze after him,1.0,0.8795,222,1,immediately after Philip Pirrip’s frightening thought,field with cattle (outdoors)
event/5325194c,cattle lift their heads and gaze after the horrible young man,other,watch,the cattle lifting their heads to gaze after him,1.0,0.9387,223,1,immediately after the horrible young man passes by,field with cattle (outdoors)
event/1724b172,Philip Pirrip wonders if the cattle share his thought,perception/recognition,wonder,I wondered whether they thought so too,1.0,0.8196,224,1,while Philip Pirrip watches the cattle,field with cattle (outdoors)
event/e9ad5a77,Philip Pirrip looks all around for the horrible young man,movement,search,I looked all round for the horrible young man,1.0,0.8973,225,1,after seeing the cattle and wondering about their thoughts,unspecified outdoor location
event/c0780b1e,Philip Pirrip fails to see any sign of the horrible young man,perception/recognition,not-see,and could see no signs of him,1.0,0.8518,226,1,immediately after searching,unspecified outdoor location
event/514818e6,Philip Pirrip becomes frightened again,emotion,fear,But now I was frightened again,1.0,0.8818,227,1,after failing to see the horrible young man,unspecified outdoor location
event/64932905,Philip Pirrip runs home without stopping,movement,run,and ran home without stopping.,1.0,0.8896,228,1,immediately after becoming frightened again,from the outdoor location to Philip Pirrip's home
